ProteinID	KCl3
B5RT37	0
B5RT37	70818.23438
B5RT37	57410.9375
B5RT37	67633.46094
B5RT37	37030.48438
B5RT37	0
B5RT37	26080.92383
B5RT37	0
B5RT37	1575.8302
B5RT37	9927.37793
