Geneid	RNA STAR on 1MKCl3: mapped.bam
gene-DEHA2D10494r	2
gene-DEHA2D10516g	3110
gene-DEHA2D10538g	2026
gene-DEHA2D10560g	4932
gene-DEHA2D10582g	9935
gene-DEHA2D10604g	6532
gene-DEHA2D10626g	8653
gene-DEHA2D10648g	2696
gene-DEHA2D10670g	0
gene-DEHA2D10692r	0
gene-DEHA2D10714g	8658
gene-DEHA2D10736g	5169
gene-DEHA2D10758g	1356
gene-DEHA2D10769g	84
gene-DEHA2D10780g	1853
gene-DEHA2D10802g	4376
gene-DEHA2D10824g	6784
gene-DEHA2D10846r	30
gene-DEHA2D10868g	2609
gene-DEHA2D10890g	4813
gene-DEHA2D10912g	3135
gene-DEHA2D10934g	3087
gene-DEHA2D10956g	603
gene-DEHA2D10978g	3522
gene-DEHA2D11000g	3113
gene-DEHA2D11022g	7129
gene-DEHA2D11044g	38765
gene-DEHA2D11066g	650
gene-DEHA2D11088g	6058
gene-DEHA2D11110g	16509
gene-DEHA2D11132g	0
gene-DEHA2D11154g	1487
gene-DEHA2D11176g	659
gene-DEHA2D11198g	5585
gene-DEHA2D11220g	5237
gene-DEHA2D11242g	2804
gene-DEHA2D11264g	4320
gene-DEHA2D11286g	3899
gene-DEHA2D11308g	5115
gene-DEHA2D11330g	2036
gene-DEHA2D11352g	862
gene-DEHA2D11374g	12165
gene-DEHA2D11396g	9586
gene-DEHA2D11418g	4779
gene-DEHA2D11440g	11269
gene-DEHA2D11462g	4216
gene-DEHA2D11484g	72
gene-DEHA2D11506g	433
gene-DEHA2D11528g	3720
gene-DEHA2D11550g	26
gene-DEHA2D11572g	2452
gene-DEHA2D11594g	3192
gene-DEHA2D11616g	3095
gene-DEHA2D11638g	2152
gene-DEHA2D11660g	5156
gene-DEHA2D11682g	19350
gene-DEHA2D11704g	1164
gene-DEHA2D11726g	34
gene-DEHA2D11748g	9792
gene-DEHA2D11770g	397
gene-DEHA2D11792g	5138
gene-DEHA2D11814g	4368
gene-DEHA2D11836g	4086
gene-DEHA2D11858g	2507
gene-DEHA2D11880g	4734
gene-DEHA2D11902g	10819
gene-DEHA2D11924g	3963
gene-DEHA2D11946g	2298
gene-DEHA2D11968g	31996
gene-DEHA2D11990g	11587
gene-DEHA2D12012g	31634
gene-DEHA2D12034g	15690
gene-DEHA2D12056g	8634
gene-DEHA2D12078g	1687
gene-DEHA2D12100g	863
gene-DEHA2D12122g	980
gene-DEHA2D12144g	348
gene-DEHA2D12166g	1580
gene-DEHA2D12188g	2960
gene-DEHA2D12210g	242
gene-DEHA2D12232g	4375
gene-DEHA2D12254g	5597
gene-DEHA2D12276g	3173
gene-DEHA2D12298g	418
gene-DEHA2D12320g	5655
gene-DEHA2D12342g	1174
gene-DEHA2D12364g	1424
gene-DEHA2D12386g	2738
gene-DEHA2D12408g	2501
gene-DEHA2D12430g	5212
gene-DEHA2D12452g	2177
gene-DEHA2D12474g	6386
gene-DEHA2D12496g	16511
gene-DEHA2D12518g	5842
gene-DEHA2D12540g	10776
gene-DEHA2D12562g	10949
gene-DEHA2D12584g	43304
gene-DEHA2D12606g	7119
gene-DEHA2D12628g	2809
gene-DEHA2D12650g	1700
gene-DEHA2D12672g	825
gene-DEHA2D12694g	50372
gene-DEHA2D12716g	60941
gene-DEHA2D12738g	1571
gene-DEHA2D12760g	2185
gene-DEHA2D12782g	1981
gene-DEHA2D12804g	1798
gene-DEHA2D12826g	24
gene-DEHA2D12848g	16195
gene-DEHA2D12870g	1408
gene-DEHA2D12892g	341
gene-DEHA2D12914g	5
gene-DEHA2D12936g	1043
gene-DEHA2D12958g	571
gene-DEHA2D12980g	5303
gene-DEHA2D13002g	3193
gene-DEHA2D13024g	3378
gene-DEHA2D13046g	928
gene-DEHA2D13068g	2504
gene-DEHA2D13090g	987
gene-DEHA2D13112g	6322
gene-DEHA2D13134g	3306
gene-DEHA2D13156g	3466
gene-DEHA2D13178g	12541
gene-DEHA2D13200g	1711
gene-DEHA2D13222g	3657
gene-DEHA2D13244g	3024
gene-DEHA2D13266g	3683
gene-DEHA2D13288g	1341
gene-DEHA2D13310g	3804
gene-DEHA2D13332g	7183
gene-DEHA2D13354g	9411
gene-DEHA2D13376g	8592
gene-DEHA2D13398g	40243
gene-DEHA2D13420g	3874
gene-DEHA2D13442g	746
gene-DEHA2D13464g	3741
gene-DEHA2D13486g	3068
gene-DEHA2D13508g	3008
gene-DEHA2D13530g	6105
gene-DEHA2D13552g	2204
gene-DEHA2D13574g	3031
gene-DEHA2D13596g	3336
gene-DEHA2D13618g	5076
gene-DEHA2D13640g	15017
gene-DEHA2D13662g	344
gene-DEHA2D13684g	104
gene-DEHA2D13706g	7097
gene-DEHA2D13728g	16159
gene-DEHA2D13750g	2353
gene-DEHA2D13772g	4940
gene-DEHA2D13794g	3649
gene-DEHA2D13816g	5607
gene-DEHA2D13838g	4388
gene-DEHA2D13860g	3704
gene-DEHA2D13882g	2982
gene-DEHA2D13904g	10455
gene-DEHA2D13926g	10977
gene-DEHA2D13948g	4097
gene-DEHA2D13970g	2085
gene-DEHA2D13992g	3838
gene-DEHA2D14014g	2880
gene-DEHA2D14036g	4151
gene-DEHA2D14058g	23
gene-DEHA2D14080g	4357
gene-DEHA2D14102g	651
gene-DEHA2D14124g	4616
gene-DEHA2D14146g	8
gene-DEHA2D14168g	4670
gene-DEHA2D14190g	3066
gene-DEHA2D14212g	3222
gene-DEHA2D14234g	277
gene-DEHA2D14256g	8334
gene-DEHA2D14278g	2132
gene-DEHA2D14300g	5913
gene-DEHA2D14322g	2282
gene-DEHA2D14344g	7297
gene-DEHA2D14366g	27
gene-DEHA2D14388g	52
gene-DEHA2D14410g	17962
gene-DEHA2D14432g	4244
gene-DEHA2D14454g	6421
gene-DEHA2D14476g	14884
gene-DEHA2D14498g	4438
gene-DEHA2D14520g	4888
gene-DEHA2D14542g	2026
gene-DEHA2D14564g	2006
gene-DEHA2D14586g	4796
gene-DEHA2D14608g	4984
gene-DEHA2D14630g	22
gene-DEHA2D14652g	7835
gene-DEHA2D14674g	5806
gene-DEHA2D14696g	2135
gene-DEHA2D14718g	1756
gene-DEHA2D14740g	111
gene-DEHA2D14762g	5656
gene-DEHA2D14784g	1269
gene-DEHA2D14806g	7049
gene-DEHA2D14828g	896
gene-DEHA2D14850g	5681
gene-DEHA2D14872g	940
gene-DEHA2D14894g	500
gene-DEHA2D14916g	4634
gene-DEHA2D14938g	5660
gene-DEHA2D14960g	10988
gene-DEHA2D14982g	2192
gene-DEHA2D15004g	1102
gene-DEHA2D15026g	1955
gene-DEHA2D15048g	33906
gene-DEHA2D15070g	1262
gene-DEHA2D15092g	14413
gene-DEHA2D15114g	1350
gene-DEHA2D15136g	1037
gene-DEHA2D15158g	2886
gene-DEHA2D15180g	3429
gene-DEHA2D15202g	12
gene-DEHA2D15224g	64406
gene-DEHA2D15246g	2513
gene-DEHA2D15268g	4878
gene-DEHA2D15290g	15150
gene-DEHA2D15312g	10923
gene-DEHA2D15334g	652
gene-DEHA2D15356g	16715
gene-DEHA2D15378g	211
gene-DEHA2D15400g	4510
gene-DEHA2D15422g	2459
gene-DEHA2D15444g	8695
gene-DEHA2D15466g	1928
gene-DEHA2D15488g	3428
gene-DEHA2D15510g	6279
gene-DEHA2D15532g	18616
gene-DEHA2D15554g	17515
gene-DEHA2D15576g	7697
gene-DEHA2D15598g	1049
gene-DEHA2D15620g	443
gene-DEHA2D15642g	3618
gene-DEHA2D15664g	16007
gene-DEHA2D15686g	5011
gene-DEHA2D15708g	12870
gene-DEHA2D15730g	9798
gene-DEHA2D15752g	2340
gene-DEHA2D15774r	8
gene-DEHA2D15796g	368
gene-DEHA2D15818g	5848
gene-DEHA2D15840g	28107
gene-DEHA2D15862g	5681
gene-DEHA2D15884g	3328
gene-DEHA2D15906g	2105
gene-DEHA2D15928g	2529
gene-DEHA2D15950g	7724
gene-DEHA2D15972g	6928
gene-DEHA2D15994g	16550
gene-DEHA2D16016g	1049
gene-DEHA2D16038g	101
gene-DEHA2D16060g	1864
gene-DEHA2D16082g	4940
gene-DEHA2D16104g	916
gene-DEHA2D16126g	5455
gene-DEHA2D16148g	2108
gene-DEHA2D16170g	620
gene-DEHA2D16192g	7405
gene-DEHA2D16214g	5609
gene-DEHA2D16236g	3272
gene-DEHA2D16258g	6304
gene-DEHA2D16280g	9010
gene-DEHA2D16302g	336
gene-DEHA2D16324g	4509
gene-DEHA2D16346g	2978
gene-DEHA2D16368g	4467
gene-DEHA2D16390g	3117
gene-DEHA2D16412g	2029
gene-DEHA2D16434g	2272
gene-DEHA2D16456g	35434
gene-DEHA2D16478g	57
gene-DEHA2D16500g	1595
gene-DEHA2D16522g	5212
gene-DEHA2D16544g	1144
gene-DEHA2D16566g	3428
gene-DEHA2D16588g	42007
gene-DEHA2D16610g	31375
gene-DEHA2D16632g	2381
gene-DEHA2D16654g	1586
gene-DEHA2D16676g	3706
gene-DEHA2D16698g	3789
gene-DEHA2D16720g	6670
gene-DEHA2D16742g	1315
gene-DEHA2D16764g	4466
gene-DEHA2D16786g	7628
gene-DEHA2D16808g	2720
gene-DEHA2D16830g	2623
gene-DEHA2D16852r	42
gene-DEHA2D16896g	3304
gene-DEHA2D16918g	3664
gene-DEHA2D16940g	3013
gene-DEHA2D16962g	1732
gene-DEHA2D16984g	17428
gene-DEHA2D17006r	49
gene-DEHA2D17028g	5982
gene-DEHA2D17050r	11
gene-DEHA2D17072g	7396
gene-DEHA2D17094g	6924
gene-DEHA2D17116g	7957
gene-DEHA2D17138g	2768
gene-DEHA2D17160g	2257
gene-DEHA2D17182r	0
gene-DEHA2D17204g	1917
gene-DEHA2D17226g	7
gene-DEHA2D17248g	6853
gene-DEHA2D17270g	2587
gene-DEHA2D17292g	6139
gene-DEHA2D17314g	3443
gene-DEHA2D17336g	18
gene-DEHA2D17358g	2976
gene-DEHA2D17380g	4734
gene-DEHA2D17402g	3800
gene-DEHA2D17424r	0
gene-DEHA2D17446g	602
gene-DEHA2D17468g	6018
gene-DEHA2D17490g	2116
gene-DEHA2D17512g	26419
gene-DEHA2D17534g	1058
gene-DEHA2D17556g	3499
gene-DEHA2D17578g	3876
gene-DEHA2D17600g	2379
gene-DEHA2D17622g	12660
gene-DEHA2D17644g	5404
gene-DEHA2D17666r	0
gene-DEHA2D17688g	2436
gene-DEHA2D17710g	11652
gene-DEHA2D17732g	36635
gene-DEHA2D17754g	3285
gene-DEHA2D17776g	1294
gene-DEHA2D17798g	26808
gene-DEHA2D17820g	2102
gene-DEHA2D17842g	10104
gene-DEHA2D17864g	5878
gene-DEHA2D17886g	8133
gene-DEHA2D17908g	1502
gene-DEHA2D17930g	2971
gene-DEHA2D17952g	39
gene-DEHA2D17974g	164
gene-DEHA2D17996g	13686
gene-DEHA2D18018g	1486
gene-DEHA2D18040g	1969
gene-DEHA2D18062g	2108
gene-DEHA2D18084g	5309
gene-DEHA2D18106g	247
gene-DEHA2D18128g	291
gene-DEHA2D18150g	7900
gene-DEHA2D18172g	14
gene-DEHA2D18194g	38
gene-DEHA2D18216g	3242
gene-DEHA2D18238g	367
gene-DEHA2D18260r	3
gene-DEHA2D18282g	1008
gene-DEHA2D18304g	8360
gene-DEHA2D18326g	8544
gene-DEHA2D18348g	3724
gene-DEHA2D18370g	4442
gene-DEHA2D18392g	5031
gene-DEHA2D18414g	3557
gene-DEHA2D18436g	96
gene-DEHA2D18458r	0
gene-DEHA2D18480g	1330
gene-DEHA2D18502g	3001
gene-DEHA2D18524g	1223
gene-DEHA2D18546g	1849
gene-DEHA2D18568g	9269
gene-DEHA2D18590g	3869
gene-DEHA2D18612g	2564
gene-DEHA2D18634g	4002
gene-DEHA2D18656g	140
gene-DEHA2D18678g	4275
gene-DEHA2D18700g	1863
gene-DEHA2D18722g	2211
gene-DEHA2D18744g	2900
gene-DEHA2D18766g	3425
gene-DEHA2D18788g	4835
gene-DEHA2D18810g	2580
gene-DEHA2D18832g	616
gene-DEHA2D18854g	1670
gene-DEHA2D18876g	8764
gene-DEHA2D18898g	2176
gene-DEHA2D18920g	28
gene-DEHA2D18942g	14
gene-DEHA2D18964g	24
gene-DEHA2D18986g	58
gene-DEHA2D19008g	968
gene-DEHA2D19030g	1684
gene-DEHA2D19052g	85
gene-DEHA2D19096g	521
gene-DEHA2D19118g	0
gene-DEHA2D19140g	0
gene-DEHA2D19162g	0
gene-DEHA2D19184g	0
gene-DEHA2D19206g	0
gene-DEHA2D19228g	0
gene-DEHA2D19250g	0
gene-DEHA2D19272g	0
gene-DEHA2D19294g	2
gene-DEHA2D19316g	0
gene-DEHA2D19338g	0
gene-DEHA2D19360g	0
gene-DEHA2D19382g	22
gene-DEHA2D19404g	4546
gene-DEHA2D19426g	0
gene-DEHA2D19448g	9
gene-DEHA2D19470g	58
gene-DEHA2E00110g	6
gene-DEHA2E00132g	8
gene-DEHA2E00154g	48
gene-DEHA2E00176g	175
gene-DEHA2E00198g	58
gene-DEHA2E00220g	265
gene-DEHA2E00242g	1082
gene-DEHA2E00264g	78
gene-DEHA2E00286g	31
gene-DEHA2E00308g	21
gene-DEHA2E00330g	4
gene-DEHA2E00352g	5
gene-DEHA2E00374g	4
gene-DEHA2E00396g	13
gene-DEHA2E00418g	47
gene-DEHA2E00440g	3889
gene-DEHA2E00484g	457
gene-DEHA2E00506g	1356
gene-DEHA2E00528g	195
gene-DEHA2E00550g	133
gene-DEHA2E00572g	242
gene-DEHA2E00594g	478
gene-DEHA2E00616g	3749
gene-DEHA2E00638g	1663
gene-DEHA2E00660g	145
gene-DEHA2E00682g	29
gene-DEHA2E00704g	972
gene-DEHA2E00726g	1565
gene-DEHA2E00748g	1466
gene-DEHA2E00770g	1369
gene-DEHA2E00792g	22
gene-DEHA2E00814g	385
gene-DEHA2E00836g	9165
gene-DEHA2E00858g	144
gene-DEHA2E00880g	1409
gene-DEHA2E00902g	885
gene-DEHA2E00924g	1005
gene-DEHA2E00946g	1235
gene-DEHA2E00968g	4
gene-DEHA2E00990g	117
gene-DEHA2E01012g	135
gene-DEHA2E01056g	955
gene-DEHA2E01078g	4161
gene-DEHA2E01100g	3584
gene-DEHA2E01122g	1101
gene-DEHA2E01144g	8189
gene-DEHA2E01166g	120
gene-DEHA2E01188g	177
gene-DEHA2E01210g	533
gene-DEHA2E01232g	1330
gene-DEHA2E01254g	16
gene-DEHA2E01276g	406
gene-DEHA2E01298g	2178
gene-DEHA2E01320g	1268
gene-DEHA2E01342g	4
gene-DEHA2E01364g	61021
gene-DEHA2E01386g	2605
gene-DEHA2E01408g	4527
gene-DEHA2E01430g	9734
gene-DEHA2E01452g	4457
gene-DEHA2E01474g	6332
gene-DEHA2E01496g	5914
gene-DEHA2E01518g	3132
gene-DEHA2E01540g	6100
gene-DEHA2E01562g	4003
gene-DEHA2E01573g	8693
gene-DEHA2E01584g	5081
gene-DEHA2E01606g	4902
gene-DEHA2E01628g	4023
gene-DEHA2E01650g	1644
gene-DEHA2E01672g	141
gene-DEHA2E01694g	2280
gene-DEHA2E01716g	2448
gene-DEHA2E01738g	7524
gene-DEHA2E01760g	29
gene-DEHA2E01782g	5581
gene-DEHA2E01804g	963
gene-DEHA2E01826g	1399
gene-DEHA2E01848g	5
gene-DEHA2E01870g	1459
gene-DEHA2E01892g	1789
gene-DEHA2E01914g	4491
gene-DEHA2E01936g	6252
gene-DEHA2E01958g	1401
gene-DEHA2E01980g	4596
gene-DEHA2E02002g	16518
gene-DEHA2E02024g	6775
gene-DEHA2E02046g	3344
gene-DEHA2E02068g	3525
gene-DEHA2E02090g	4256
gene-DEHA2E02112g	3580
gene-DEHA2E02134g	9683
gene-DEHA2E02156g	2601
gene-DEHA2E02178g	4014
gene-DEHA2E02200g	1652
gene-DEHA2E02222g	221
gene-DEHA2E02244g	3630
gene-DEHA2E02266g	18403
gene-DEHA2E02288g	1219
gene-DEHA2E02310r	4
gene-DEHA2E02332g	9926
gene-DEHA2E02354g	4541
gene-DEHA2E02376g	4497
gene-DEHA2E02398g	2833
gene-DEHA2E02420g	2893
gene-DEHA2E02442r	0
gene-DEHA2E02464g	130
gene-DEHA2E02486r	4
gene-DEHA2E02508g	3304
gene-DEHA2E02530g	305
gene-DEHA2E02552g	8
gene-DEHA2E02574g	67435
gene-DEHA2E02596g	57225
gene-DEHA2E02618g	3252
gene-DEHA2E02640g	1881
gene-DEHA2E02662g	3324
gene-DEHA2E02684r	0
gene-DEHA2E02706r	0
gene-DEHA2E02728g	2844
gene-DEHA2E02750g	3198
gene-DEHA2E02772g	153
gene-DEHA2E02794g	1170
gene-DEHA2E02816g	2806
gene-DEHA2E02838g	4288
gene-DEHA2E02860g	3647
gene-DEHA2E02882g	12671
gene-DEHA2E02904g	4836
gene-DEHA2E02926g	3843
gene-DEHA2E02948g	586
gene-DEHA2E02970g	8254
gene-DEHA2E02992g	2445
gene-DEHA2E03014r	0
gene-DEHA2E03036g	598
gene-DEHA2E03058g	2755
gene-DEHA2E03080r	0
gene-DEHA2E03102r	0
gene-DEHA2E03124g	3277
gene-DEHA2E03146g	8238
gene-DEHA2E03168g	1673
gene-DEHA2E03190g	3931
gene-DEHA2E03212g	2766
gene-DEHA2E03234g	5029
gene-DEHA2E03256g	1469
gene-DEHA2E03278g	1071
gene-DEHA2E03300g	1672
gene-DEHA2E03322g	4404
gene-DEHA2E03344g	4468
gene-DEHA2E03366g	2139
gene-DEHA2E03388g	1995
gene-DEHA2E03410g	6515
gene-DEHA2E03432r	1
gene-DEHA2E03454g	6185
gene-DEHA2E03476g	1604
gene-DEHA2E03498g	1404
gene-DEHA2E03520g	3865
gene-DEHA2E03542g	4946
gene-DEHA2E03564g	21085
gene-DEHA2E03586g	2714
gene-DEHA2E03608g	11952
gene-DEHA2E03630g	10016
gene-DEHA2E03652g	20790
gene-DEHA2E03674g	14899
gene-DEHA2E03696g	4247
gene-DEHA2E03718g	4366
gene-DEHA2E03740g	753
gene-DEHA2E03762g	637
gene-DEHA2E03784g	11525
gene-DEHA2E03806g	10030
gene-DEHA2E03828g	5148
gene-DEHA2E03850g	4963
gene-DEHA2E03872g	66
gene-DEHA2E03894g	8760
gene-DEHA2E03916g	2885
gene-DEHA2E03938g	854
gene-DEHA2E03960g	8077
gene-DEHA2E03982g	4130
gene-DEHA2E04004g	2957
gene-DEHA2E04026g	7310
gene-DEHA2E04048g	7
gene-DEHA2E04070g	82
gene-DEHA2E04092g	35
gene-DEHA2E04114r	2
gene-DEHA2E04136g	8823
gene-DEHA2E04158g	310
gene-DEHA2E04180g	870
gene-DEHA2E04202g	1068
gene-DEHA2E04224g	892
gene-DEHA2E04246g	111
gene-DEHA2E04268g	6576
gene-DEHA2E04290g	801
gene-DEHA2E04312g	1114
gene-DEHA2E04334g	2908
gene-DEHA2E04356g	19
gene-DEHA2E04378g	4169
gene-DEHA2E04400g	3952
gene-DEHA2E04422g	1402
gene-DEHA2E04444g	2192
gene-DEHA2E04466g	2797
gene-DEHA2E04488g	1854
gene-DEHA2E04510g	1409
gene-DEHA2E04532g	3766
gene-DEHA2E04554g	4340
gene-DEHA2E04576g	2078
gene-DEHA2E04598g	2953
gene-DEHA2E04620r	2
gene-DEHA2E04642g	3919
gene-DEHA2E04664g	4666
gene-DEHA2E04686g	2412
gene-DEHA2E04708g	5066
gene-DEHA2E04730g	3495
gene-DEHA2E04752g	7
gene-DEHA2E04774g	1671
gene-DEHA2E04796g	2
gene-DEHA2E04818r	0
gene-DEHA2E04840g	2268
gene-DEHA2E04862g	8879
gene-DEHA2E04884g	2464
gene-DEHA2E04906g	21157
gene-DEHA2E04928g	1401
gene-DEHA2E04950g	2032
gene-DEHA2E04972g	1965
gene-DEHA2E04994g	3602
gene-DEHA2E05016g	2230
gene-DEHA2E05038g	1194
gene-DEHA2E05060g	6860
gene-DEHA2E05082g	4476
gene-DEHA2E05104g	31184
gene-DEHA2E05126g	1562
gene-DEHA2E05148g	8200
gene-DEHA2E05170g	293
gene-DEHA2E05192g	3650
gene-DEHA2E05214g	2884
gene-DEHA2E05236g	1371
gene-DEHA2E05258g	479
gene-DEHA2E05280r	0
gene-DEHA2E05302g	2307
gene-DEHA2E05324g	2457
gene-DEHA2E05346g	1873
gene-DEHA2E05368g	1130
gene-DEHA2E05390g	2666
gene-DEHA2E05412g	2681
gene-DEHA2E05434g	1099
gene-DEHA2E05456g	5
gene-DEHA2E05478g	13511
gene-DEHA2E05500g	16638
gene-DEHA2E05522g	4002
gene-DEHA2E05544g	4905
gene-DEHA2E05566g	2
gene-DEHA2E05588g	1569
gene-DEHA2E05610g	12219
gene-DEHA2E05632g	17959
gene-DEHA2E05654g	1558
gene-DEHA2E05676g	4064
gene-DEHA2E05698g	1921
gene-DEHA2E05720g	8613
gene-DEHA2E05742g	2869
gene-DEHA2E05764g	4
gene-DEHA2E05786g	7517
gene-DEHA2E05808g	24493
gene-DEHA2E05830g	1354
gene-DEHA2E05852g	6692
gene-DEHA2E05874g	7093
gene-DEHA2E05896g	2627
gene-DEHA2E05918g	2855
gene-DEHA2E05940g	1013
gene-DEHA2E05962g	43
gene-DEHA2E05984g	4516
gene-DEHA2E06006g	2620
gene-DEHA2E06028g	887
gene-DEHA2E06050g	7374
gene-DEHA2E06072g	4250
gene-DEHA2E06094g	1891
gene-DEHA2E06116g	1957
gene-DEHA2E06138g	1249
gene-DEHA2E06160g	1465
gene-DEHA2E06556g	14310
gene-DEHA2E06578g	2135
gene-DEHA2E06600g	16620
gene-DEHA2E06622g	4788
gene-DEHA2E06644g	3203
gene-DEHA2E06666g	1676
gene-DEHA2E06688g	8
gene-DEHA2E06710g	2360
gene-DEHA2E06732g	1842
gene-DEHA2E06754g	2745
gene-DEHA2E06776g	3403
gene-DEHA2E06798g	2928
gene-DEHA2E06820g	3431
gene-DEHA2E06842g	8699
gene-DEHA2E06864g	3940
gene-DEHA2E06886g	3236
gene-DEHA2E06908g	13973
gene-DEHA2E06930g	3186
gene-DEHA2E06952g	2342
gene-DEHA2E06974g	1592
gene-DEHA2E06996g	9682
gene-DEHA2E07018g	4242
gene-DEHA2E07040g	14120
gene-DEHA2E07062g	390
gene-DEHA2E07084g	14474
gene-DEHA2E07106g	3520
gene-DEHA2E07128g	1342
gene-DEHA2E07150g	3196
gene-DEHA2E07172g	4250
gene-DEHA2E07194g	25
gene-DEHA2E07216r	18
gene-DEHA2E07238g	1840
gene-DEHA2E07260g	12967
gene-DEHA2E07282g	317
gene-DEHA2E07304g	11046
gene-DEHA2E07326g	25
gene-DEHA2E07348g	1116
gene-DEHA2E07370g	3576
gene-DEHA2E07392g	622
gene-DEHA2E07414g	1130
gene-DEHA2E07436g	18831
gene-DEHA2E07458g	17943
gene-DEHA2E07480g	7005
gene-DEHA2E07502g	6550
gene-DEHA2E07524g	2577
gene-DEHA2E07546g	1238
gene-DEHA2E07568g	21669
gene-DEHA2E07590g	815
gene-DEHA2E07612g	210
gene-DEHA2E07634g	880
gene-DEHA2E07656g	3865
gene-DEHA2E07678g	273
gene-DEHA2E07700r	0
gene-DEHA2E07722g	15707
gene-DEHA2E07744g	417
gene-DEHA2E07766g	223
gene-DEHA2E07788g	84
gene-DEHA2E07810g	4777
gene-DEHA2E07832g	4597
gene-DEHA2E07854g	372
gene-DEHA2E07876g	3616
gene-DEHA2E07898g	3255
gene-DEHA2E07920g	7576
gene-DEHA2E07942g	474
gene-DEHA2E07964g	2110
gene-DEHA2E07986g	3921
gene-DEHA2E08008g	1619
gene-DEHA2E08030g	1752
gene-DEHA2E08052g	2803
gene-DEHA2E08074g	5602
gene-DEHA2E08096g	893
gene-DEHA2E08118g	1496
gene-DEHA2E08140g	11835
gene-DEHA2E08162g	174
gene-DEHA2E08184g	3386
gene-DEHA2E08206g	1854
gene-DEHA2E08228g	10205
gene-DEHA2E08250g	2070
gene-DEHA2E08272r	5
gene-DEHA2E08294g	1133
gene-DEHA2E08316g	3704
gene-DEHA2E08338g	46793
gene-DEHA2E08360g	11780
gene-DEHA2E08382g	9459
gene-DEHA2E08404g	28
gene-DEHA2E08426g	56
gene-DEHA2E08448g	2277
gene-DEHA2E08470g	4585
gene-DEHA2E08492g	1845
gene-DEHA2E08514g	1335
gene-DEHA2E08536g	3801
gene-DEHA2E08558g	1650
gene-DEHA2E08580g	4349
gene-DEHA2E08602g	392
gene-DEHA2E08624g	19014
gene-DEHA2E08646g	4418
gene-DEHA2E08668g	5671
gene-DEHA2E08690g	2594
gene-DEHA2E08712g	9723
gene-DEHA2E08734g	7948
gene-DEHA2E08756g	7631
gene-DEHA2E08778g	132
gene-DEHA2E08800g	1390
gene-DEHA2E08822g	3490
gene-DEHA2E08844r	1
gene-DEHA2E08866g	3357
gene-DEHA2E08888g	7104
gene-DEHA2E08910g	8687
gene-DEHA2E08932g	5052
gene-DEHA2E08954g	2180
gene-DEHA2E08976g	5817
gene-DEHA2E08998g	844
gene-DEHA2E09020g	6003
gene-DEHA2E09042g	5692
gene-DEHA2E09064g	4153
gene-DEHA2E09086g	5451
gene-DEHA2E09108g	1753
gene-DEHA2E09130g	3435
gene-DEHA2E09152g	2264
gene-DEHA2E09174g	8701
gene-DEHA2E09196g	4410
gene-DEHA2E09218g	1461
gene-DEHA2E09240g	3435
gene-DEHA2E09262g	1229
gene-DEHA2E09284g	1921
gene-DEHA2E09306g	564
gene-DEHA2E09328g	5999
gene-DEHA2E09350g	3347
gene-DEHA2E09372g	1795
gene-DEHA2E09394g	21
gene-DEHA2E09416g	14
gene-DEHA2E09438g	15
gene-DEHA2E09460g	7136
gene-DEHA2E09482g	5620
gene-DEHA2E09504g	1115
gene-DEHA2E09526g	3815
gene-DEHA2E09548g	4970
gene-DEHA2E09570g	3687
gene-DEHA2E09592g	2442
gene-DEHA2E09614g	4460
gene-DEHA2E09636g	2474
gene-DEHA2E09658g	5184
gene-DEHA2E09680g	4887
gene-DEHA2E09702g	3066
gene-DEHA2E09724g	2349
gene-DEHA2E09746g	4993
gene-DEHA2E09768g	2634
gene-DEHA2E09790g	1287
gene-DEHA2E09812g	4466
gene-DEHA2E09834g	9485
gene-DEHA2E09856g	3043
gene-DEHA2E09878g	2575
gene-DEHA2E09900g	2551
gene-DEHA2E09922g	7015
gene-DEHA2E09944g	610
gene-DEHA2E09966g	23926
gene-DEHA2E09988g	5247
gene-DEHA2E10010g	4555
gene-DEHA2E10032r	3
gene-DEHA2E10054g	3254
gene-DEHA2E10076g	5643
gene-DEHA2E10098g	2525
gene-DEHA2E10120g	3915
gene-DEHA2E10142g	11831
gene-DEHA2E10164g	704
gene-DEHA2E10186g	2789
gene-DEHA2E10208g	7998
gene-DEHA2E10230r	2
gene-DEHA2E10252g	3
gene-DEHA2E10274g	1134
gene-DEHA2E10296g	608
gene-DEHA2E10318g	2378
gene-DEHA2E10340r	0
gene-DEHA2E10362g	1347
gene-DEHA2E10384g	18576
gene-DEHA2E10406g	1260
gene-DEHA2E10428g	1801
gene-DEHA2E10450g	3645
gene-DEHA2E10472g	1955
gene-DEHA2E10494g	3565
gene-DEHA2E10516g	303
gene-DEHA2E10538g	3193
gene-DEHA2E10560g	840
gene-DEHA2E10582g	4244
gene-DEHA2E10604g	3334
gene-DEHA2E10626g	11959
gene-DEHA2E10648g	3160
gene-DEHA2E10670g	2399
gene-DEHA2E10692g	9655
gene-DEHA2E10714g	3343
gene-DEHA2E10736g	2616
gene-DEHA2E10758g	1528
gene-DEHA2E10780g	2748
gene-DEHA2E10802g	2150
gene-DEHA2E10824g	9851
gene-DEHA2E10846g	3280
gene-DEHA2E10868g	3770
gene-DEHA2E10890g	1616
gene-DEHA2E10912g	1536
gene-DEHA2E10934g	2860
gene-DEHA2E10956g	425
gene-DEHA2E10978g	13187
gene-DEHA2E11000g	3255
