Geneid	RNA STAR on 1MKCl4: mapped.bam
gene-DEHA2C08646g	2133
gene-DEHA2C08668g	2220
gene-DEHA2C08690g	6958
gene-DEHA2C08712g	8821
gene-DEHA2C08734g	5971
gene-DEHA2C08756g	2350
gene-DEHA2C08778g	4482
gene-DEHA2C08800g	2805
gene-DEHA2C08822g	10497
gene-DEHA2C08844g	1377
gene-DEHA2C08866g	2803
gene-DEHA2C08888g	3548
gene-DEHA2C08910g	5151
gene-DEHA2C08932g	610
gene-DEHA2C08954g	4566
gene-DEHA2C08976g	5578
gene-DEHA2C08998g	2280
gene-DEHA2C09020g	1692
gene-DEHA2C09042g	4089
gene-DEHA2C09064g	3189
gene-DEHA2C09086g	585
gene-DEHA2C09108g	2903
gene-DEHA2C09130g	1802
gene-DEHA2C09152g	40933
gene-DEHA2C09174g	6
gene-DEHA2C09196g	3230
gene-DEHA2C09218g	10167
gene-DEHA2C09240g	6078
gene-DEHA2C09262g	1183
gene-DEHA2C09284g	1488
gene-DEHA2C09306g	24115
gene-DEHA2C09328g	2203
gene-DEHA2C09350g	2011
gene-DEHA2C09372g	677
gene-DEHA2C09394g	1779
gene-DEHA2C09416g	773
gene-DEHA2C09438g	942
gene-DEHA2C09460g	4869
gene-DEHA2C09482g	2802
gene-DEHA2C09504g	2489
gene-DEHA2C09526g	4180
gene-DEHA2C09548g	1671
gene-DEHA2C09570g	2489
gene-DEHA2C09592g	244
gene-DEHA2C09614g	18864
gene-DEHA2C09636g	1029
gene-DEHA2C09658g	13472
gene-DEHA2C09680g	4952
gene-DEHA2C09702g	10804
gene-DEHA2C09724g	869
gene-DEHA2C09746g	8135
gene-DEHA2C09768g	1051
gene-DEHA2C09790r	97
gene-DEHA2C09812g	2843
gene-DEHA2C09834g	2659
gene-DEHA2C09856g	3654
gene-DEHA2C09878g	4299
gene-DEHA2C09900g	5812
gene-DEHA2C09922g	2620
gene-DEHA2C09944r	0
gene-DEHA2C09966g	4494
gene-DEHA2C09988g	1916
gene-DEHA2C10010g	3805
gene-DEHA2C10032g	127
gene-DEHA2C10054g	11776
gene-DEHA2C10076g	1687
gene-DEHA2C10098g	2234
gene-DEHA2C10120g	1846
gene-DEHA2C10142g	2331
gene-DEHA2C10164g	1549
gene-DEHA2C10186g	14521
gene-DEHA2C10208r	5
gene-DEHA2C10230r	0
gene-DEHA2C10252g	78
gene-DEHA2C10274g	19784
gene-DEHA2C10296g	5670
gene-DEHA2C10318g	2393
gene-DEHA2C10340g	1110
gene-DEHA2C10362g	459
gene-DEHA2C10384g	1905
gene-DEHA2C10406g	1628
gene-DEHA2C10428g	4395
gene-DEHA2C10450g	2381
gene-DEHA2C10472g	3886
gene-DEHA2C10494g	5633
gene-DEHA2C10516g	839
gene-DEHA2C10538g	10410
gene-DEHA2C10560g	2270
gene-DEHA2C10582g	3661
gene-DEHA2C10604g	1451
gene-DEHA2C10626g	851
gene-DEHA2C10648g	10712
gene-DEHA2C10670g	10981
gene-DEHA2C10692g	6299
gene-DEHA2C10714g	2097
gene-DEHA2C10736g	7746
gene-DEHA2C10758g	34352
gene-DEHA2C10780r	9
gene-DEHA2C10802g	60
gene-DEHA2C10824g	0
gene-DEHA2C10846g	15549
gene-DEHA2C10868g	2726
gene-DEHA2C10890g	2808
gene-DEHA2C10912g	4672
gene-DEHA2C10934g	9306
gene-DEHA2C10956g	14716
gene-DEHA2C10978g	9127
gene-DEHA2C11000g	7851
gene-DEHA2C11022g	4256
gene-DEHA2C11044g	2727
gene-DEHA2C11066g	1650
gene-DEHA2C11088g	778
gene-DEHA2C11110g	5443
gene-DEHA2C11286g	1093
gene-DEHA2C11352g	406
gene-DEHA2C11374g	856
gene-DEHA2C11396g	602
gene-DEHA2C11418g	2124
gene-DEHA2C11440g	32963
gene-DEHA2C11462g	13979
gene-DEHA2C11484g	4605
gene-DEHA2C11506g	9437
gene-DEHA2C11528g	3846
gene-DEHA2C11550g	4910
gene-DEHA2C11572g	5228
gene-DEHA2C11594g	1463
gene-DEHA2C11616g	3886
gene-DEHA2C11638g	5668
gene-DEHA2C11660g	6934
gene-DEHA2C11682g	2790
gene-DEHA2C11704g	3105
gene-DEHA2C11726r	10
gene-DEHA2C11748g	2924
gene-DEHA2C11770g	1833
gene-DEHA2C11792g	41023
gene-DEHA2C11814g	5974
gene-DEHA2C11836g	142
gene-DEHA2C11858g	1767
gene-DEHA2C11880g	1723
gene-DEHA2C11902g	727
gene-DEHA2C11924g	1087
gene-DEHA2C11946g	11939
gene-DEHA2C11968g	13134
gene-DEHA2C11990g	873
gene-DEHA2C12012g	2599
gene-DEHA2C12034g	18056
gene-DEHA2C12056g	277
gene-DEHA2C12078g	3374
gene-DEHA2C12100g	3871
gene-DEHA2C12122g	4907
gene-DEHA2C12144g	3666
gene-DEHA2C12166g	7213
gene-DEHA2C12188g	11
gene-DEHA2C12210g	4017
gene-DEHA2C12243g2	1
gene-DEHA2C12254g	3405
gene-DEHA2C12276g	163
gene-DEHA2C12298g	3733
gene-DEHA2C12320g	156
gene-DEHA2C12342g	10141
gene-DEHA2C12364g	1158
gene-DEHA2C12386g	2056
gene-DEHA2C12408g	2763
gene-DEHA2C12430g	3726
gene-DEHA2C12452g	5740
gene-DEHA2C12474g	3176
gene-DEHA2C12496g	1973
gene-DEHA2C12518g	1342
gene-DEHA2C12540g	2310
gene-DEHA2C12562g	2897
gene-DEHA2C12584g	2731
gene-DEHA2C12606g	4315
gene-DEHA2C12628g	3990
gene-DEHA2C12650g	2485
gene-DEHA2C12672g	1318
gene-DEHA2C12694g	2099
gene-DEHA2C12716g	57
gene-DEHA2C12738g	5588
gene-DEHA2C12760g	5177
gene-DEHA2C12782g	2219
gene-DEHA2C12804g	1509
gene-DEHA2C12826g	4670
gene-DEHA2C12848g	9034
gene-DEHA2C12870g	1396
gene-DEHA2C12892g	3685
gene-DEHA2C12914g	1788
gene-DEHA2C12936g	5127
gene-DEHA2C12958g	19
gene-DEHA2C12980g	84426
gene-DEHA2C13002g	5436
gene-DEHA2C13024g	2724
gene-DEHA2C13046g	6450
gene-DEHA2C13068g	5278
gene-DEHA2C13090g	1553
gene-DEHA2C13112g	26025
gene-DEHA2C13134g	531
gene-DEHA2C13156g	2881
gene-DEHA2C13178g	5491
gene-DEHA2C13200g	5293
gene-DEHA2C13222g	15015
gene-DEHA2C13244g	3758
gene-DEHA2C13266g	4318
gene-DEHA2C13288g	2436
gene-DEHA2C13310g	3673
gene-DEHA2C13332g	90
gene-DEHA2C13354g	963
gene-DEHA2C13376g	1944
gene-DEHA2C13398g	3124
gene-DEHA2C13420g	45
gene-DEHA2C13442g	6387
gene-DEHA2C13464g	3070
gene-DEHA2C13486g	16364
gene-DEHA2C13508g	1892
gene-DEHA2C13541g2	239
gene-DEHA2C13552g	3360
gene-DEHA2C13574g	2879
gene-DEHA2C13596g	8206
gene-DEHA2C13618g	561
gene-DEHA2C13640g	327
gene-DEHA2C13662g	5742
gene-DEHA2C13684g	13997
gene-DEHA2C13706g	6805
gene-DEHA2C13728g	1852
gene-DEHA2C13750g	3780
gene-DEHA2C13772g	9170
gene-DEHA2C13794g	7205
gene-DEHA2C13816g	1593
gene-DEHA2C13838g	4401
gene-DEHA2C13860g	5265
gene-DEHA2C13882g	18917
gene-DEHA2C13904g	5775
gene-DEHA2C13926g	3343
gene-DEHA2C13948g	3329
gene-DEHA2C13970g	2449
gene-DEHA2C13992g	3034
gene-DEHA2C14014g	2508
gene-DEHA2C14036g	711
gene-DEHA2C14058g	21838
gene-DEHA2C14080g	1872
gene-DEHA2C14102g	89
gene-DEHA2C14124g	2712
gene-DEHA2C14146g	1625
gene-DEHA2C14168g	2102
gene-DEHA2C14190g	11584
gene-DEHA2C14212g	2107
gene-DEHA2C14234g	8460
gene-DEHA2C14256g	897
gene-DEHA2C14278g	2167
gene-DEHA2C14300g	7552
gene-DEHA2C14322g	15080
gene-DEHA2C14344g	3404
gene-DEHA2C14366g	3243
gene-DEHA2C14388g	5739
gene-DEHA2C14410r	0
gene-DEHA2C14432g	115
gene-DEHA2C14454g	33
gene-DEHA2C14476g	9
gene-DEHA2C14498g	95
gene-DEHA2C14520g	325
gene-DEHA2C14542g	1636
gene-DEHA2C14564g	7092
gene-DEHA2C14586g	12573
gene-DEHA2C14608g	1640
gene-DEHA2C14630g	2455
gene-DEHA2C14652g	4933
gene-DEHA2C14674g	3288
gene-DEHA2C14696g	8861
gene-DEHA2C14718g	2751
gene-DEHA2C14740g	1483
gene-DEHA2C14762g	5932
gene-DEHA2C14784g	544
gene-DEHA2C14806g	70
gene-DEHA2C14828g	1093
gene-DEHA2C14850g	1184
gene-DEHA2C14872g	2539
gene-DEHA2C14894g	655
gene-DEHA2C14916g	2396
gene-DEHA2C14938g	7048
gene-DEHA2C14960g	4400
gene-DEHA2C14982g	3811
gene-DEHA2C15004g	3109
gene-DEHA2C15026g	3988
gene-DEHA2C15048g	3038
gene-DEHA2C15070g	7932
gene-DEHA2C15092g	1677
gene-DEHA2C15114g	1179
gene-DEHA2C15136g	1242
gene-DEHA2C15158g	145
gene-DEHA2C15180g	553
gene-DEHA2C15202g	4758
gene-DEHA2C15224g	2029
gene-DEHA2C15246g	2549
gene-DEHA2C15268g	2215
gene-DEHA2C15290g	7431
gene-DEHA2C15312g	3633
gene-DEHA2C15334g	5777
gene-DEHA2C15356g	1279
gene-DEHA2C15378g	5903
gene-DEHA2C15400g	1185
gene-DEHA2C15422g	1302
gene-DEHA2C15444g	3041
gene-DEHA2C15466g	263
gene-DEHA2C15488g	4673
gene-DEHA2C15510g	2618
gene-DEHA2C15532g	64626
gene-DEHA2C15554r	1
gene-DEHA2C15576r	1
gene-DEHA2C15598g	70
gene-DEHA2C15620g	3588
gene-DEHA2C15642g	6727
gene-DEHA2C15664g	5292
gene-DEHA2C15686g	13479
gene-DEHA2C15708g	544
gene-DEHA2C15730g	2139
gene-DEHA2C15752g	4630
gene-DEHA2C15774g	5897
gene-DEHA2C15796g	5492
gene-DEHA2C15818g	6656
gene-DEHA2C15840g	1782
gene-DEHA2C15862g	18815
gene-DEHA2C15884g	6067
gene-DEHA2C15906g	804
gene-DEHA2C15928g	2198
gene-DEHA2C15950g	847
gene-DEHA2C15972g	3961
gene-DEHA2C15994g	5459
gene-DEHA2C16016g	4071
gene-DEHA2C16038g	46638
gene-DEHA2C16060g	6061
gene-DEHA2C16082g	2194
gene-DEHA2C16104g	2604
gene-DEHA2C16126g	1320
gene-DEHA2C16148g	3621
gene-DEHA2C16170g	11508
gene-DEHA2C16192g	6415
gene-DEHA2C16214g	8062
gene-DEHA2C16236g	3723
gene-DEHA2C16258g	3102
gene-DEHA2C16280g	10669
gene-DEHA2C16302g	1109
gene-DEHA2C16324g	2038
gene-DEHA2C16346g	4252
gene-DEHA2C16368g	889
gene-DEHA2C16390g	5773
gene-DEHA2C16412g	545
gene-DEHA2C16434g	1154
gene-DEHA2C16456g	1535
gene-DEHA2C16478g	4975
gene-DEHA2C16500g	3832
gene-DEHA2C16522r	12
gene-DEHA2C16544g	3213
gene-DEHA2C16566g	4193
gene-DEHA2C16588g	442
gene-DEHA2C16610g	2217
gene-DEHA2C16632g	5515
gene-DEHA2C16654g	4828
gene-DEHA2C16676g	9823
gene-DEHA2C16698g	7802
gene-DEHA2C16720g	31
gene-DEHA2C16742g	6723
gene-DEHA2C16764g	4593
gene-DEHA2C16786g	7327
gene-DEHA2C16808g	1461
gene-DEHA2C16830g	6522
gene-DEHA2C16852g	12853
gene-DEHA2C16874g	4717
gene-DEHA2C16896g	2663
gene-DEHA2C16918g	4423
gene-DEHA2C16940g	1390
gene-DEHA2C16962g	2130
gene-DEHA2C16984g	4281
gene-DEHA2C17006g	910
gene-DEHA2C17028g	7304
gene-DEHA2C17050g	1584
gene-DEHA2C17072g	2735
gene-DEHA2C17094r	0
gene-DEHA2C17116g	4705
gene-DEHA2C17138g	1233
gene-DEHA2C17160g	3009
gene-DEHA2C17182g	1443
gene-DEHA2C17204g	2592
gene-DEHA2C17226g	8992
gene-DEHA2C17248g	3196
gene-DEHA2C17270g	2369
gene-DEHA2C17292g	2109
gene-DEHA2C17314g	2690
gene-DEHA2C17336g	6498
gene-DEHA2C17358g	19261
gene-DEHA2C17380g	2228
gene-DEHA2C17402g	3559
gene-DEHA2C17424g	1029
gene-DEHA2C17446g	3289
gene-DEHA2C17468g	2314
gene-DEHA2C17490g	3731
gene-DEHA2C17512g	5499
gene-DEHA2C17534g	12067
gene-DEHA2C17556g	992
gene-DEHA2C17578g	2831
gene-DEHA2C17600g	1780
gene-DEHA2C17622g	1578
gene-DEHA2C17644g	67
gene-DEHA2C17666g	181
gene-DEHA2C17688g	10
gene-DEHA2C17710g	37
gene-DEHA2C17732g	16
gene-DEHA2C17754g	579
gene-DEHA2C17776g	4
gene-DEHA2C17798g	10
gene-DEHA2C17820g	268
gene-DEHA2C17842g	1933
gene-DEHA2C17864g	771
gene-DEHA2C17886g	183
gene-DEHA2C17908g	59
gene-DEHA2C17930g	203
gene-DEHA2D00110g	0
gene-DEHA2D00132g	37837
gene-DEHA2D00154g	240
gene-DEHA2D00176g	219
gene-DEHA2D00198g	261
gene-DEHA2D00220g	83
gene-DEHA2D00242g	36
gene-DEHA2D00264g	6
gene-DEHA2D00286g	2
gene-DEHA2D00308g	27
gene-DEHA2D00330g	236
gene-DEHA2D00352g	23
gene-DEHA2D00374g	2
gene-DEHA2D00396g	0
gene-DEHA2D00418g	0
gene-DEHA2D00440g	2
gene-DEHA2D00462g	1
gene-DEHA2D00484g	0
gene-DEHA2D00506g	4
gene-DEHA2D00528g	4
gene-DEHA2D00550g	36
gene-DEHA2D00572g	0
gene-DEHA2D00594g	0
gene-DEHA2D00616g	0
gene-DEHA2D00638g	288
gene-DEHA2D00660g	191
gene-DEHA2D00682g	12
gene-DEHA2D00704g	4
gene-DEHA2D00726g	10
gene-DEHA2D00748g	3035
gene-DEHA2D00770g	386
gene-DEHA2D00792g	32
gene-DEHA2D00814g	596
gene-DEHA2D00836g	71
gene-DEHA2D00858g	0
gene-DEHA2D00880g	28
gene-DEHA2D00902g	3
gene-DEHA2D00924g	56674
gene-DEHA2D00946g	28
gene-DEHA2D00968g	1776
gene-DEHA2D00990g	2763
gene-DEHA2D01012g	1022
gene-DEHA2D01034g	2176
gene-DEHA2D01056g	216
gene-DEHA2D01078g	909
gene-DEHA2D01100g	1414
gene-DEHA2D01122g	1140
gene-DEHA2D01144g	798
gene-DEHA2D01166g	457
gene-DEHA2D01188g	500
gene-DEHA2D01210g	7137
gene-DEHA2D01232g	852
gene-DEHA2D01254g	426
gene-DEHA2D01276g	6030
gene-DEHA2D01298g	150
gene-DEHA2D01320g	565
gene-DEHA2D01342g	449
gene-DEHA2D01364g	272
gene-DEHA2D01386g	184
gene-DEHA2D01408g	603
gene-DEHA2D01430g	1382
gene-DEHA2D01452g	419
gene-DEHA2D01474g	452
gene-DEHA2D01496g	6114
gene-DEHA2D01518g	2260
gene-DEHA2D01540g	3558
gene-DEHA2D01562g	1980
gene-DEHA2D01584g	2551
gene-DEHA2D01606g	4530
gene-DEHA2D01628g	1697
gene-DEHA2D01650g	2115
gene-DEHA2D01672g	3717
gene-DEHA2D01694g	3977
gene-DEHA2D01716g	2247
gene-DEHA2D01738g	1336
gene-DEHA2D01760g	1330
gene-DEHA2D01782g	1197
gene-DEHA2D01804g	1638
gene-DEHA2D01826g	6898
gene-DEHA2D01848g	1397
gene-DEHA2D01870r	0
gene-DEHA2D01892g	8899
gene-DEHA2D01914g	1350
gene-DEHA2D01936g	6143
gene-DEHA2D01958g	2571
gene-DEHA2D01980r	0
gene-DEHA2D02002g	1203
gene-DEHA2D02024g	3673
gene-DEHA2D02046g	843
gene-DEHA2D02068g	144
gene-DEHA2D02090g	1520
gene-DEHA2D02112g	7417
gene-DEHA2D02134g	1967
gene-DEHA2D02156g	1853
gene-DEHA2D02178g	3783
gene-DEHA2D02200g	4563
gene-DEHA2D02222g	5739
gene-DEHA2D02244g	4212
gene-DEHA2D02266g	33872
gene-DEHA2D02288g	2148
gene-DEHA2D02310g	3314
gene-DEHA2D02332g	261477
gene-DEHA2D02354g	1763
gene-DEHA2D02376g	134847
gene-DEHA2D02398g	6943
gene-DEHA2D02420g	5054
gene-DEHA2D02442g	14058
gene-DEHA2D02464g	280
gene-DEHA2D02486g	15
gene-DEHA2D02508g	5727
gene-DEHA2D02530g	1202
gene-DEHA2D02552g	10769
gene-DEHA2D02574g	2643
gene-DEHA2D02596g	605
gene-DEHA2D02618g	4311
gene-DEHA2D02640g	3201
gene-DEHA2D02662g	3407
gene-DEHA2D02684g	2698
gene-DEHA2D02706g	2158
gene-DEHA2D02728g	2994
gene-DEHA2D02750g	147
gene-DEHA2D02772g	302
gene-DEHA2D02794g	789
gene-DEHA2D02816g	18655
gene-DEHA2D02838g	7448
gene-DEHA2D02860g	2231
gene-DEHA2D02882g	2868
gene-DEHA2D02904g	3303
gene-DEHA2D02926g	2469
gene-DEHA2D02948g	3189
gene-DEHA2D02970g	214
gene-DEHA2D02992g	3441
gene-DEHA2D03014g	4262
gene-DEHA2D03036g	15723
gene-DEHA2D03058g	2399
gene-DEHA2D03080g	17
gene-DEHA2D03102g	31
gene-DEHA2D03124g	4606
gene-DEHA2D03146g	3609
gene-DEHA2D03168g	47
gene-DEHA2D03190g	612
gene-DEHA2D03212g	7215
gene-DEHA2D03234g	427
gene-DEHA2D03256g	1045
gene-DEHA2D03278g	2037
gene-DEHA2D03300g	2055
gene-DEHA2D03322g	3314
gene-DEHA2D03344g	344
gene-DEHA2D03366g	2162
gene-DEHA2D03388g	4937
gene-DEHA2D03410g	2689
gene-DEHA2D03432g	2477
gene-DEHA2D03454g	850
gene-DEHA2D03476g	3
gene-DEHA2D03498g	1978
gene-DEHA2D03520g	746
gene-DEHA2D03542g	1
gene-DEHA2D03564g	1113
gene-DEHA2D03586g	12
gene-DEHA2D03608g	4311
gene-DEHA2D03630g	793
gene-DEHA2D03652g	3741
gene-DEHA2D03674g	8357
gene-DEHA2D03696g	6198
gene-DEHA2D03718g	15704
gene-DEHA2D03740g	284
gene-DEHA2D03762g	2941
gene-DEHA2D03784g	2340
gene-DEHA2D03806g	232
gene-DEHA2D03828g	252
gene-DEHA2D03850g	2660
gene-DEHA2D03872g	2429
gene-DEHA2D03894g	1444
gene-DEHA2D03916g	3117
gene-DEHA2D03938g	762
gene-DEHA2D03960g	5144
gene-DEHA2D03982g	3232
gene-DEHA2D04004g	459
gene-DEHA2D04026g	7350
gene-DEHA2D04048g	4007
gene-DEHA2D04070g	868
gene-DEHA2D04092g	5781
gene-DEHA2D04114g	4508
gene-DEHA2D04136g	10678
gene-DEHA2D04158g	3580
gene-DEHA2D04180g	9685
gene-DEHA2D04202g	11843
gene-DEHA2D04224r	2
gene-DEHA2D04246g	6441
gene-DEHA2D04268g	4147
gene-DEHA2D04290g	1319
gene-DEHA2D04312g	3081
gene-DEHA2D04334r	6
gene-DEHA2D04356g	22
gene-DEHA2D04378g	137
gene-DEHA2D04400g	12529
gene-DEHA2D04422g	934
gene-DEHA2D04444g	11663
gene-DEHA2D04466g	4178
gene-DEHA2D04488g	4449
gene-DEHA2D04510g	8365
gene-DEHA2D04532r	0
gene-DEHA2D04554g	111655
gene-DEHA2D04576g	2479
gene-DEHA2D04598g	1921
gene-DEHA2D04620g	1250
gene-DEHA2D04642g	24561
gene-DEHA2D04664g	1152
gene-DEHA2D04686g	2439
gene-DEHA2D04708g	4301
gene-DEHA2D04730g	1442
gene-DEHA2D04752r	0
gene-DEHA2D04774r	1
gene-DEHA2D04796g	5680
gene-DEHA2D04818g	1818
gene-DEHA2D04840r	1
gene-DEHA2D04862r	0
gene-DEHA2D04884g	639
gene-DEHA2D04906g	1908
gene-DEHA2D04928g	1030
gene-DEHA2D04950g	811
gene-DEHA2D04972g	4829
gene-DEHA2D04994g	1104
gene-DEHA2D05016g	3155
gene-DEHA2D05038g	6153
gene-DEHA2D05060g	5843
gene-DEHA2D05082g	10166
gene-DEHA2D05104g	1684
gene-DEHA2D05126g	4031
gene-DEHA2D05148g	1267
gene-DEHA2D05170g	1254
gene-DEHA2D05192g	2594
gene-DEHA2D05214g	2698
gene-DEHA2D05236g	1628
gene-DEHA2D05258g	2
gene-DEHA2D05280g	2
gene-DEHA2D05302g	189
gene-DEHA2D05324g	1160
gene-DEHA2D05346g	7317
gene-DEHA2D05368g	2257
gene-DEHA2D05390g	7663
gene-DEHA2D05412g	52456
gene-DEHA2D05434g	1067
gene-DEHA2D05456g	2209
gene-DEHA2D05478g	3742
gene-DEHA2D05500g	2204
gene-DEHA2D05522g	170
gene-DEHA2D05544g	17392
gene-DEHA2D05566g	1156
gene-DEHA2D05588g	1319
gene-DEHA2D05610g	5120
gene-DEHA2D05632g	2653
gene-DEHA2D05654g	252
gene-DEHA2D05676g	4945
gene-DEHA2D05698g	7613
gene-DEHA2D05720g	915
gene-DEHA2D05742g	1989
gene-DEHA2D05764g	4263
gene-DEHA2D05786g	2513
gene-DEHA2D05808g	46
gene-DEHA2D05830g	1
gene-DEHA2D06061g	5
gene-DEHA2D06116g	98
gene-DEHA2D06138g	4486
gene-DEHA2D06160g	61909
gene-DEHA2D06182g	20881
gene-DEHA2D06204g	6932
gene-DEHA2D06226g	4161
gene-DEHA2D06248r	1
gene-DEHA2D06270g	2425
gene-DEHA2D06292g	13872
gene-DEHA2D06314g	52
gene-DEHA2D06336g	4035
gene-DEHA2D06358g	4297
gene-DEHA2D06380g	2923
gene-DEHA2D06402g	13713
gene-DEHA2D06424g	8016
gene-DEHA2D06446g	1480
gene-DEHA2D06468g	1043
gene-DEHA2D06490g	4053
gene-DEHA2D06512g	7639
gene-DEHA2D06534g	5189
gene-DEHA2D06556g	3804
gene-DEHA2D06578g	2636
gene-DEHA2D06600g	5541
gene-DEHA2D06622g	6599
gene-DEHA2D06644g	1440
gene-DEHA2D06666g	22
gene-DEHA2D06688g	5916
gene-DEHA2D06710g	435
gene-DEHA2D06732g	632
gene-DEHA2D06754g	2383
gene-DEHA2D06776g	192
gene-DEHA2D06798g	2829
gene-DEHA2D06820g	36948
gene-DEHA2D06842g	10782
gene-DEHA2D06864g	9550
gene-DEHA2D06886g	7635
gene-DEHA2D06908g	4146
gene-DEHA2D06930g	3084
gene-DEHA2D06952g	27221
gene-DEHA2D06974g	1073
gene-DEHA2D06996g	1372
gene-DEHA2D07018g	214
gene-DEHA2D07040g	1385
gene-DEHA2D07062g	4733
gene-DEHA2D07084g	48205
gene-DEHA2D07106g	649
gene-DEHA2D07128g	3282
gene-DEHA2D07150r	1
gene-DEHA2D07172g	2838
gene-DEHA2D07194g	1620
gene-DEHA2D07216g	1680
gene-DEHA2D07238g	1923
gene-DEHA2D07260r	2
gene-DEHA2D07282g	2110
gene-DEHA2D07304g	5979
gene-DEHA2D07326g	404
gene-DEHA2D07348g	7695
gene-DEHA2D07370g	4995
gene-DEHA2D07392g	3375
gene-DEHA2D07414g	3602
gene-DEHA2D07436g	3112
gene-DEHA2D07458g	7066
gene-DEHA2D07480g	5108
gene-DEHA2D07502g	1461
gene-DEHA2D07524g	3327
gene-DEHA2D07546g	97
gene-DEHA2D07568g	16198
gene-DEHA2D07590r	0
gene-DEHA2D07612g	113
gene-DEHA2D07634g	2570
gene-DEHA2D07656g	1480
gene-DEHA2D07678g	2544
gene-DEHA2D07700g	1111
gene-DEHA2D07722g	2554
gene-DEHA2D07744g	3890
gene-DEHA2D07766g	1707
gene-DEHA2D07788g	2316
gene-DEHA2D07810r	0
gene-DEHA2D07832g	6789
gene-DEHA2D07854g	2701
gene-DEHA2D07876g	4316
gene-DEHA2D07898g	13301
gene-DEHA2D07920g	1629
gene-DEHA2D07942g	6014
gene-DEHA2D07964g	12055
gene-DEHA2D07986g	1530
gene-DEHA2D08008g	2894
gene-DEHA2D08030g	3253
gene-DEHA2D08052g	8623
gene-DEHA2D08074g	1823
gene-DEHA2D08096g	10779
gene-DEHA2D08118g	1524
gene-DEHA2D08140g	1656
gene-DEHA2D08162g	764
gene-DEHA2D08184g	4079
gene-DEHA2D08206g	4020
gene-DEHA2D08228g	1994
gene-DEHA2D08250g	325
gene-DEHA2D08272g	2411
gene-DEHA2D08294g	161
gene-DEHA2D08316g	1297
gene-DEHA2D08338g	696
gene-DEHA2D08360g	327
gene-DEHA2D08382g	0
gene-DEHA2D08404g	769
gene-DEHA2D08426g	1810
gene-DEHA2D08448g	8
gene-DEHA2D08470g	1612
gene-DEHA2D08492g	2150
gene-DEHA2D08514g	29603
gene-DEHA2D08536g	62499
gene-DEHA2D08558g	28449
gene-DEHA2D08580g	1594
gene-DEHA2D08602g	191
gene-DEHA2D08624g	1226
gene-DEHA2D08646g	13
gene-DEHA2D08668g	3
gene-DEHA2D08690g	201
gene-DEHA2D08712r	200
gene-DEHA2D08734g	3948
gene-DEHA2D08756g	1733
gene-DEHA2D08778g	3572
gene-DEHA2D08800g	15096
gene-DEHA2D08822g	3375
gene-DEHA2D08844g	2800
gene-DEHA2D08866g	5885
gene-DEHA2D08888g	2328
gene-DEHA2D08910g	7919
gene-DEHA2D08932g	2102
gene-DEHA2D08954g	23947
gene-DEHA2D08976g	1092
gene-DEHA2D08998g	1435
gene-DEHA2D09020g	4079
gene-DEHA2D09042g	3886
gene-DEHA2D09064g	6647
gene-DEHA2D09086g	3023
gene-DEHA2D09108g	3120
gene-DEHA2D09130g	2056
gene-DEHA2D09152g	490
gene-DEHA2D09174g	3809
gene-DEHA2D09196g	5512
gene-DEHA2D09218g	6788
gene-DEHA2D09240g	598
gene-DEHA2D09262g	1840
gene-DEHA2D09284g	2
gene-DEHA2D09306g	2992
gene-DEHA2D09328g	746
gene-DEHA2D09350g	4445
gene-DEHA2D09372g	7035
gene-DEHA2D09394g	18797
gene-DEHA2D09416g	39286
gene-DEHA2D09438g	17054
gene-DEHA2D09460g	89022
gene-DEHA2D09482g	1779
gene-DEHA2D09504g	2287
gene-DEHA2D09526g	5228
gene-DEHA2D09548g	2847
gene-DEHA2D09570g	2483
gene-DEHA2D09592g	5417
gene-DEHA2D09614g	6557
gene-DEHA2D09636g	5997
gene-DEHA2D09658g	6452
gene-DEHA2D09680g	1070
gene-DEHA2D09702g	6816
gene-DEHA2D09724g	1922
gene-DEHA2D09746g	44
gene-DEHA2D09768g	1637
gene-DEHA2D09790g	8361
gene-DEHA2D09812g	2436
gene-DEHA2D09834g	3646
gene-DEHA2D09856g	6018
gene-DEHA2D09878g	743
gene-DEHA2D09900g	2264
gene-DEHA2D09922g	8969
gene-DEHA2D09944g	1071
gene-DEHA2D09966g	10726
gene-DEHA2D09988g	3503
gene-DEHA2D10010g	2868
gene-DEHA2D10032g	3239
gene-DEHA2D10054g	8315
gene-DEHA2D10076g	2343
gene-DEHA2D10098g	1154
gene-DEHA2D10120g	4624
gene-DEHA2D10142g	339
gene-DEHA2D10164g	144
gene-DEHA2D10186g	13404
gene-DEHA2D10208g	19925
gene-DEHA2D10230g	1107
gene-DEHA2D10252g	3834
gene-DEHA2D10274g	1083
gene-DEHA2D10296g	2588
gene-DEHA2D10318g	1094
gene-DEHA2D10340g	10457
gene-DEHA2D10362g	3854
gene-DEHA2D10384g	4808
gene-DEHA2D10406g	71535
gene-DEHA2D10428g	2387
gene-DEHA2D10450g	787
gene-DEHA2D10472g	6359
gene-DEHA2D10494r	1
gene-DEHA2D10516g	3038
gene-DEHA2D10538g	1050
gene-DEHA2D10560g	3498
gene-DEHA2D10582g	13122
gene-DEHA2D10604g	7559
gene-DEHA2D10626g	5279
gene-DEHA2D10648g	2492
gene-DEHA2D10670g	1
gene-DEHA2D10692r	0
gene-DEHA2D10714g	4503
gene-DEHA2D10736g	3106
