Geneid	RNA STAR on 1MNaCl2: mapped.bam
gene-DEHA2E11176g	7
gene-DEHA2E11198g	1870
gene-DEHA2E11220g	4532
gene-DEHA2E11242g	52
gene-DEHA2E11264g	9753
gene-DEHA2E11286g	6364
gene-DEHA2E11308g	2556
gene-DEHA2E11330g	3553
gene-DEHA2E11352g	3071
gene-DEHA2E11374g	6235
gene-DEHA2E11396g	1900
gene-DEHA2E11418g	3402
gene-DEHA2E11440g	968
gene-DEHA2E11462g	1644
gene-DEHA2E11484g	906
gene-DEHA2E11506g	7198
gene-DEHA2E11528g	2807
gene-DEHA2E11550g	4289
gene-DEHA2E11572g	5224
gene-DEHA2E11594g	19384
gene-DEHA2E11616g	1790
gene-DEHA2E11638r	1
gene-DEHA2E11660g	3642
gene-DEHA2E11682g	9928
gene-DEHA2E11704g	2731
gene-DEHA2E11726g	2227
gene-DEHA2E11748g	7169
gene-DEHA2E11770g	7581
gene-DEHA2E11792g	4635
gene-DEHA2E11814g	1706
gene-DEHA2E11836g	7180
gene-DEHA2E11858g	3036
gene-DEHA2E11880g	3987
gene-DEHA2E11902g	6
gene-DEHA2E11924g	3471
gene-DEHA2E11946g	15
gene-DEHA2E11968g	2041
gene-DEHA2E11990g	8236
gene-DEHA2E12012g	36
gene-DEHA2E12034g	19
gene-DEHA2E12056g	3052
gene-DEHA2E12078g	5735
gene-DEHA2E12100r	0
gene-DEHA2E12122g	1136
gene-DEHA2E12144g	3700
gene-DEHA2E12166g	2023
gene-DEHA2E12188g	710
gene-DEHA2E12210g	1292
gene-DEHA2E12232g	20337
gene-DEHA2E12254g	3330
gene-DEHA2E12276g	57229
gene-DEHA2E12298g	6668
gene-DEHA2E12320g	2464
gene-DEHA2E12342g	1382
gene-DEHA2E12364g	7
gene-DEHA2E12386g	4189
gene-DEHA2E12408g	1608
gene-DEHA2E12430g	7571
gene-DEHA2E12452g	11978
gene-DEHA2E12474g	6643
gene-DEHA2E12496g	6189
gene-DEHA2E12518g	1183
gene-DEHA2E12540g	417
gene-DEHA2E12562r	1
gene-DEHA2E12584g	2931
gene-DEHA2E12606g	2013
gene-DEHA2E12628g	407
gene-DEHA2E12650g	4175
gene-DEHA2E12672g	4395
gene-DEHA2E12694g	1495
gene-DEHA2E12716g	4435
gene-DEHA2E12738g	4078
gene-DEHA2E12760g	4198
gene-DEHA2E12782g	2553
gene-DEHA2E12804g	4993
gene-DEHA2E12826g	3226
gene-DEHA2E12848g	4814
gene-DEHA2E12870g	13
gene-DEHA2E12892g	5955
gene-DEHA2E12914g	4308
gene-DEHA2E12936g	15285
gene-DEHA2E12958g	1977
gene-DEHA2E12980g	513
gene-DEHA2E13002g	2743
gene-DEHA2E13024g	4594
gene-DEHA2E13046g	1636
gene-DEHA2E13068g	1052
gene-DEHA2E13090g	2680
gene-DEHA2E13112g	1536
gene-DEHA2E13134r	2
gene-DEHA2E13156g	1440
gene-DEHA2E13178g	1455
gene-DEHA2E13200g	547
gene-DEHA2E13222g	13
gene-DEHA2E13244g	4533
gene-DEHA2E13266g	2912
gene-DEHA2E13288g	4432
gene-DEHA2E13310g	1027
gene-DEHA2E13332g	813
gene-DEHA2E13354g	1978
gene-DEHA2E13376g	1963
gene-DEHA2E13398g	2500
gene-DEHA2E13420g	1302
gene-DEHA2E13442g	12546
gene-DEHA2E13464g	1084
gene-DEHA2E13486g	37838
gene-DEHA2E13508g	3289
gene-DEHA2E13530g	4368
gene-DEHA2E13552g	25830
gene-DEHA2E13574g	1
gene-DEHA2E13596g	3300
gene-DEHA2E13618g	2317
gene-DEHA2E13640g	2632
gene-DEHA2E13662g	2537
gene-DEHA2E13684g	750
gene-DEHA2E13706g	4493
gene-DEHA2E13728g	2203
gene-DEHA2E13750g	2301
gene-DEHA2E13772g	2950
gene-DEHA2E13794g	9595
gene-DEHA2E13816g	621
gene-DEHA2E13838g	1706
gene-DEHA2E13860g	4327
gene-DEHA2E13882g	420
gene-DEHA2E13904g	31
gene-DEHA2E13926g	8293
gene-DEHA2E13948g	2050
gene-DEHA2E13970g	7794
gene-DEHA2E13992g	13173
gene-DEHA2E14014g	2612
gene-DEHA2E14036g	2813
gene-DEHA2E14058g	173
gene-DEHA2E14080g	8968
gene-DEHA2E14102g	7
gene-DEHA2E14124g	297
gene-DEHA2E14146g	6231
gene-DEHA2E14168g	3014
gene-DEHA2E14190g	6821
gene-DEHA2E14212g	29085
gene-DEHA2E14234g	23871
gene-DEHA2E14256g	27
gene-DEHA2E14278g	4
gene-DEHA2E14300g	43647
gene-DEHA2E14322g	781
gene-DEHA2E14344g	3431
gene-DEHA2E14366g	5703
gene-DEHA2E14388g	4233
gene-DEHA2E14410g	1959
gene-DEHA2E14432g	3090
gene-DEHA2E14454g	2222
gene-DEHA2E14476g	10169
gene-DEHA2E14498g	19539
gene-DEHA2E14520g	10298
gene-DEHA2E14542g	4936
gene-DEHA2E14564g	5472
gene-DEHA2E14586g	3655
gene-DEHA2E14608g	3165
gene-DEHA2E14630g	2083
gene-DEHA2E14652g	104
gene-DEHA2E14674g	3078
gene-DEHA2E14696g	1967
gene-DEHA2E14718g	1772
gene-DEHA2E14740g	6078
gene-DEHA2E14762g	4030
gene-DEHA2E14784g	2282
gene-DEHA2E14806g	4771
gene-DEHA2E14828g	1245
gene-DEHA2E14850g	3567
gene-DEHA2E14872g	133
gene-DEHA2E14894g	22706
gene-DEHA2E14916g	6909
gene-DEHA2E14938g	4219
gene-DEHA2E14960g	5094
gene-DEHA2E14982g	3271
gene-DEHA2E15004g	23845
gene-DEHA2E15026g	1547
gene-DEHA2E15048g	3969
gene-DEHA2E15070g	4073
gene-DEHA2E15092g	2979
gene-DEHA2E15114g	4674
gene-DEHA2E15136g	373
gene-DEHA2E15158g	2416
gene-DEHA2E15180g	13461
gene-DEHA2E15202g	4749
gene-DEHA2E15224g	2400
gene-DEHA2E15246g	554
gene-DEHA2E15268g	2941
gene-DEHA2E15290g	4388
gene-DEHA2E15312g	1815
gene-DEHA2E15334g	4119
gene-DEHA2E15356g	1573
gene-DEHA2E15378g	1686
gene-DEHA2E15400g	2098
gene-DEHA2E15422g	853
gene-DEHA2E15444g	2532
gene-DEHA2E15466g	5276
gene-DEHA2E15488g	16
gene-DEHA2E15510g	2594
gene-DEHA2E15532r	1
gene-DEHA2E15554r	0
gene-DEHA2E15576g	3838
gene-DEHA2E15598g	9784
gene-DEHA2E15620g	5218
gene-DEHA2E15642r	0
gene-DEHA2E15664g	823
gene-DEHA2E15686g	814
gene-DEHA2E15708g	2565
gene-DEHA2E15730g	10440
gene-DEHA2E15752g	2227
gene-DEHA2E15774g	2661
gene-DEHA2E15796g	3802
gene-DEHA2E15818r	40
gene-DEHA2E15840g	1713
gene-DEHA2E15862g	574
gene-DEHA2E15884g	5225
gene-DEHA2E15906g	430
gene-DEHA2E15928g	2769
gene-DEHA2E15950g	4325
gene-DEHA2E15972g	2115
gene-DEHA2E15994g	6189
gene-DEHA2E16016g	4984
gene-DEHA2E16038g	2070
gene-DEHA2E16060g	4642
gene-DEHA2E16082g	13839
gene-DEHA2E16104g	9970
gene-DEHA2E16126g	2784
gene-DEHA2E16148r	4
gene-DEHA2E16170g	2974
gene-DEHA2E16192r	4
gene-DEHA2E16214g	1007
gene-DEHA2E16236g	236
gene-DEHA2E16258g	4133
gene-DEHA2E16280g	934
gene-DEHA2E16302g	2910
gene-DEHA2E16324g	1146
gene-DEHA2E16346g	1087
gene-DEHA2E16368g	2665
gene-DEHA2E16390g	34419
gene-DEHA2E16412g	2434
gene-DEHA2E16434g	3567
gene-DEHA2E16456g	2057
gene-DEHA2E16478g	12789
gene-DEHA2E16500g	1256
gene-DEHA2E16522g	3407
gene-DEHA2E16544g	3679
gene-DEHA2E16566g	2376
gene-DEHA2E16588g	6155
gene-DEHA2E16610g	4628
gene-DEHA2E16632g	3153
gene-DEHA2E16654g	6234
gene-DEHA2E16676g	2367
gene-DEHA2E16698g	2574
gene-DEHA2E16720g	1620
gene-DEHA2E16742g	193
gene-DEHA2E16764g	8274
gene-DEHA2E16786g	2103
gene-DEHA2E16808g	973
gene-DEHA2E16830g	3052
gene-DEHA2E16852g	18
gene-DEHA2E16874g	4941
gene-DEHA2E16896r	1
gene-DEHA2E16918g	8817
gene-DEHA2E16940g	1428
gene-DEHA2E16962g	4
gene-DEHA2E16984g	2004
gene-DEHA2E17006g	4291
gene-DEHA2E17028g	3317
gene-DEHA2E17050g	103
gene-DEHA2E17072g	1386
gene-DEHA2E17094g	790
gene-DEHA2E17116g	1807
gene-DEHA2E17138g	903
gene-DEHA2E17160g	2522
gene-DEHA2E17182g	505
gene-DEHA2E17204g	3830
gene-DEHA2E17226g	14599
gene-DEHA2E17248g	876
gene-DEHA2E17270g	12828
gene-DEHA2E17292g	4798
gene-DEHA2E17314g	885
gene-DEHA2E17336r	2
gene-DEHA2E17358g	1049
gene-DEHA2E17380g	1056
gene-DEHA2E17402g	2911
gene-DEHA2E17424g	2694
gene-DEHA2E17446g	1699
gene-DEHA2E17468g	21068
gene-DEHA2E17490g	3215
gene-DEHA2E17512g	5013
gene-DEHA2E17534r	3
gene-DEHA2E17556g	2960
gene-DEHA2E17578g	1305
gene-DEHA2E17600g	3694
gene-DEHA2E17622g	8057
gene-DEHA2E17644g	2020
gene-DEHA2E17666g	1643
gene-DEHA2E17688g	1716
gene-DEHA2E17710g	34571
gene-DEHA2E17732g	272
gene-DEHA2E17754g	2111
gene-DEHA2E17776g	2386
gene-DEHA2E17798g	2110
gene-DEHA2E17820g	29
gene-DEHA2E17842g	15797
gene-DEHA2E17864g	7269
gene-DEHA2E17886g	4308
gene-DEHA2E17908g	1775
gene-DEHA2E17930g	3539
gene-DEHA2E17952g	2464
gene-DEHA2E17974g	4589
gene-DEHA2E17996g	5073
gene-DEHA2E18018g	7183
gene-DEHA2E18040g	6341
gene-DEHA2E18062g	1755
gene-DEHA2E18084g	135
gene-DEHA2E18106g	1366
gene-DEHA2E18128g	1576
gene-DEHA2E18150r	1
gene-DEHA2E18172r	0
gene-DEHA2E18194g	609
gene-DEHA2E18216g	838
gene-DEHA2E18238g	3233
gene-DEHA2E18260g	1907
gene-DEHA2E18282g	14675
gene-DEHA2E18304g	2439
gene-DEHA2E18326g	1673
gene-DEHA2E18348g	5042
gene-DEHA2E18370g	3825
gene-DEHA2E18392g	7774
gene-DEHA2E18414g	4864
gene-DEHA2E18436g	3141
gene-DEHA2E18458g	3980
gene-DEHA2E18480g	5344
gene-DEHA2E18502g	1248
gene-DEHA2E18524g	2617
gene-DEHA2E18546g	4590
gene-DEHA2E18568g	236
gene-DEHA2E18590g	4712
gene-DEHA2E18612g	539
gene-DEHA2E18634g	6407
gene-DEHA2E18656g	3501
gene-DEHA2E18678r	1
gene-DEHA2E18700g	8636
gene-DEHA2E18722g	93
gene-DEHA2E18744g	5967
gene-DEHA2E18766g	4503
gene-DEHA2E18788g	25081
gene-DEHA2E18810g	10241
gene-DEHA2E18832g	1144
gene-DEHA2E18854g	95
gene-DEHA2E18876g	1745
gene-DEHA2E18898g	6145
gene-DEHA2E18920g	2686
gene-DEHA2E18942g	2662
gene-DEHA2E18964g	890
gene-DEHA2E18986g	11161
gene-DEHA2E19008g	2453
gene-DEHA2E19030g	2520
gene-DEHA2E19052g	2802
gene-DEHA2E19074g	1426
gene-DEHA2E19085g	1141
gene-DEHA2E19096g	163
gene-DEHA2E19118g	0
gene-DEHA2E19140g	233
gene-DEHA2E19162g	810
gene-DEHA2E19184g	5332
gene-DEHA2E19206g	4713
gene-DEHA2E19228g	5932
gene-DEHA2E19250g	11185
gene-DEHA2E19272g	9804
gene-DEHA2E19294g	5104
gene-DEHA2E19316g	5909
gene-DEHA2E19338g	1244
gene-DEHA2E19360g	1956
gene-DEHA2E19382g	3445
gene-DEHA2E19404g	6729
gene-DEHA2E19426g	77
gene-DEHA2E19448g	4800
gene-DEHA2E19470g	1415
gene-DEHA2E19492g	8733
gene-DEHA2E19514g	1099
gene-DEHA2E19536g	2383
gene-DEHA2E19558g	4082
gene-DEHA2E19580g	1692
gene-DEHA2E19602g	1710
gene-DEHA2E19624g	1800
gene-DEHA2E19646g	10893
gene-DEHA2E19668g	1772
gene-DEHA2E19690g	7854
gene-DEHA2E19712g	7445
gene-DEHA2E19734g	3209
gene-DEHA2E19756g	10487
gene-DEHA2E19778g	2261
gene-DEHA2E19800g	3160
gene-DEHA2E19822g	1532
gene-DEHA2E19844g	22
gene-DEHA2E19866g	13551
gene-DEHA2E19888g	1612
gene-DEHA2E19910g	6329
gene-DEHA2E19932g	2129
gene-DEHA2E19954g	5729
gene-DEHA2E19976g	6061
gene-DEHA2E19998g	649
gene-DEHA2E20020g	2300
gene-DEHA2E20042g	9954
gene-DEHA2E20064g	195
gene-DEHA2E20086g	491
gene-DEHA2E20108r	2
gene-DEHA2E20130g	2145
gene-DEHA2E20152g	4369
gene-DEHA2E20174g	3216
gene-DEHA2E20196r	4
gene-DEHA2E20218g	2881
gene-DEHA2E20240r	8
gene-DEHA2E20262g	2951
gene-DEHA2E20284g	1277
gene-DEHA2E20306r	4
gene-DEHA2E20328g	9
gene-DEHA2E20350g	266
gene-DEHA2E20372g	796
gene-DEHA2E20394g	5095
gene-DEHA2E20416g	4682
gene-DEHA2E20438r	6
gene-DEHA2E20460g	1810
gene-DEHA2E20482g	2474
gene-DEHA2E20504g	7850
gene-DEHA2E20526g	3126
gene-DEHA2E20548g	4769
gene-DEHA2E20570g	5859
gene-DEHA2E20592g	1218
gene-DEHA2E20614g	1694
gene-DEHA2E20636g	2083
gene-DEHA2E20658g	11366
gene-DEHA2E20680g	1754
gene-DEHA2E20702g	3414
gene-DEHA2E20724g	2979
gene-DEHA2E20746g	3822
gene-DEHA2E20768g	2193
gene-DEHA2E20790g	6236
gene-DEHA2E20812g	1238
gene-DEHA2E20834g	7186
gene-DEHA2E20856g	15154
gene-DEHA2E20878g	1491
gene-DEHA2E20900g	4691
gene-DEHA2E20922g	2633
gene-DEHA2E20944g	10379
gene-DEHA2E20966g	2216
gene-DEHA2E20988g	2036
gene-DEHA2E21010g	4302
gene-DEHA2E21032g	11863
gene-DEHA2E21054g	16365
gene-DEHA2E21076g	2608
gene-DEHA2E21098g	1624
gene-DEHA2E21120g	5229
gene-DEHA2E21142g	2856
gene-DEHA2E21164g	324
gene-DEHA2E21186g	4
gene-DEHA2E21208g	203
gene-DEHA2E21230g	1932
gene-DEHA2E21252g	644
gene-DEHA2E21274g	3614
gene-DEHA2E21296g	254
gene-DEHA2E21318g	3364
gene-DEHA2E21340g	2423
gene-DEHA2E21362g	181
gene-DEHA2E21384g	1837
gene-DEHA2E21406r	4
gene-DEHA2E21428g	2745
gene-DEHA2E21450g	552
gene-DEHA2E21472g	1360
gene-DEHA2E21494g	2741
gene-DEHA2E21516g	210
gene-DEHA2E21538r	0
gene-DEHA2E21560g	1384
gene-DEHA2E21582g	312
gene-DEHA2E21604g	6968
gene-DEHA2E21626g	2142
gene-DEHA2E21648g	3161
gene-DEHA2E21670g	4678
gene-DEHA2E21692g	2946
gene-DEHA2E21736g	7690
gene-DEHA2E21758r	2
gene-DEHA2E21780g	2932
gene-DEHA2E21802g	6962
gene-DEHA2E21824g	4900
gene-DEHA2E21846g	9735
gene-DEHA2E21868g	2644
gene-DEHA2E21890g	3535
gene-DEHA2E21912g	3529
gene-DEHA2E21934g	1501
gene-DEHA2E21956g	5284
gene-DEHA2E21978g	1878
gene-DEHA2E22000g	2859
gene-DEHA2E22022g	1012
gene-DEHA2E22044g	2314
gene-DEHA2E22066g	901
gene-DEHA2E22088g	1631
gene-DEHA2E22110g	2713
gene-DEHA2E22132g	4340
gene-DEHA2E22154g	1993
gene-DEHA2E22176g	972
gene-DEHA2E22198g	21895
gene-DEHA2E22220g	12268
gene-DEHA2E22242g	2513
gene-DEHA2E22264g	1327
gene-DEHA2E22286g	4569
gene-DEHA2E22308g	2630
gene-DEHA2E22330g	4306
gene-DEHA2E22352g	1197
gene-DEHA2E22374r	0
gene-DEHA2E22396g	1236
gene-DEHA2E22418g	1381
gene-DEHA2E22440g	8099
gene-DEHA2E22462g	3265
gene-DEHA2E22484g	4844
gene-DEHA2E22506g	1845
gene-DEHA2E22528g	1698
gene-DEHA2E22550g	857
gene-DEHA2E22572g	2269
gene-DEHA2E22594g	5311
gene-DEHA2E22616g	9520
gene-DEHA2E22638g	2482
gene-DEHA2E22660g	349
gene-DEHA2E22682r	0
gene-DEHA2E22704g	2254
gene-DEHA2E22726g	2470
gene-DEHA2E22748g	4857
gene-DEHA2E22770g	1177
gene-DEHA2E22792g	277
gene-DEHA2E22814g	2325
gene-DEHA2E22836r	1
gene-DEHA2E22858g	2861
gene-DEHA2E22880g	1322
gene-DEHA2E22902g	3940
gene-DEHA2E22924g	1890
gene-DEHA2E22946g	9058
gene-DEHA2E22968g	33626
gene-DEHA2E22990g	1692
gene-DEHA2E23012r	11
gene-DEHA2E23034g	756
gene-DEHA2E23056g	2425
gene-DEHA2E23078g	10547
gene-DEHA2E23100g	1172
gene-DEHA2E23122g	388
gene-DEHA2E23144g	188
gene-DEHA2E23166g	505
gene-DEHA2E23188g	1076
gene-DEHA2E23210g	41
gene-DEHA2E23232g	923
gene-DEHA2E23254g	1914
gene-DEHA2E23276g	394
gene-DEHA2E23298g	2256
gene-DEHA2E23320g	1952
gene-DEHA2E23342g	3781
gene-DEHA2E23364g	516
gene-DEHA2E23386g	1777
gene-DEHA2E23408g	487
gene-DEHA2E23430g	407
gene-DEHA2E23452g	718
gene-DEHA2E23474g	1467
gene-DEHA2E23518g	674
gene-DEHA2E23540g	1534
gene-DEHA2E23562g	1114
gene-DEHA2E23584g	2128
gene-DEHA2E23606g	1262
gene-DEHA2E23628g	15885
gene-DEHA2E23650g	8200
gene-DEHA2E23672g	12932
gene-DEHA2E23694g	1440
gene-DEHA2E23716g	7167
gene-DEHA2E23738g	3873
gene-DEHA2E23760g	5599
gene-DEHA2E23782g	815
gene-DEHA2E23804g	1551
gene-DEHA2E23826g	2674
gene-DEHA2E23848g	1809
gene-DEHA2E23870g	3023
gene-DEHA2E23892g	535
gene-DEHA2E23914g	5368
gene-DEHA2E23936g	2204
gene-DEHA2E23958g	1468
gene-DEHA2E23980g	2290
gene-DEHA2E24002g	756
gene-DEHA2E24024g	1468
gene-DEHA2E24046g	148
gene-DEHA2E24068g	12
gene-DEHA2E24090g	1789
gene-DEHA2E24112g	103
gene-DEHA2E24134g	14
gene-DEHA2E24156g	170
gene-DEHA2E24178g	939
gene-DEHA2E24200g	7696
gene-DEHA2E24222g	2
gene-DEHA2E24244g	123
gene-DEHA2E24266g	1015
gene-DEHA2E24288g	1002
gene-DEHA2E24310g	4
gene-DEHA2E24332g	8
gene-DEHA2E24354g	1
gene-DEHA2E24376g	2
gene-DEHA2E24398g	18
gene-DEHA2F00110g	54
gene-DEHA2F00132g	4
gene-DEHA2F00154g	2
gene-DEHA2F00176g	573
gene-DEHA2F00198g	8
gene-DEHA2F00220g	746
gene-DEHA2F00242g	264
gene-DEHA2F00264g	10
gene-DEHA2F00286g	15
gene-DEHA2F00308g	6653
gene-DEHA2F00330g	759
gene-DEHA2F00352g	143
gene-DEHA2F00374g	340
gene-DEHA2F00396g	335
gene-DEHA2F00418g	10
gene-DEHA2F00440g	3
gene-DEHA2F00462g	177
gene-DEHA2F00528g	818
gene-DEHA2F00550g	3071
gene-DEHA2F00572g	1015
gene-DEHA2F00594g	3399
gene-DEHA2F00616g	0
gene-DEHA2F00638g	526
gene-DEHA2F00660g	430
gene-DEHA2F00682g	2509
gene-DEHA2F00726g	96
gene-DEHA2F00748g	165
gene-DEHA2F00770g	108
gene-DEHA2F00792g	980
gene-DEHA2F00814g	1417
gene-DEHA2F00836g	1863
gene-DEHA2F00858g	1661
gene-DEHA2F00880g	2546
gene-DEHA2F00902g	916
gene-DEHA2F00924g	5214
gene-DEHA2F00946g	4122
gene-DEHA2F00968g	853
gene-DEHA2F00990g	8
gene-DEHA2F01012g	57
gene-DEHA2F01034g	159
gene-DEHA2F01056g	25932
gene-DEHA2F01078g	1119
gene-DEHA2F01100g	7849
gene-DEHA2F01122g	1284
gene-DEHA2F01144g	8669
gene-DEHA2F01166g	8236
gene-DEHA2F01188g	12306
gene-DEHA2F01210g	2501
gene-DEHA2F01232g	6491
gene-DEHA2F01254g	6500
gene-DEHA2F01276g	1501
gene-DEHA2F01298g	3961
gene-DEHA2F01320g	3122
gene-DEHA2F01342g	2698
gene-DEHA2F01364g	9523
gene-DEHA2F01386g	2702
gene-DEHA2F01408g	7589
gene-DEHA2F01430g	1785
gene-DEHA2F01452g	14
gene-DEHA2F01474g	5729
gene-DEHA2F01496g	19005
gene-DEHA2F01518g	29482
gene-DEHA2F01540g	3056
gene-DEHA2F01562g	994
gene-DEHA2F01584g	2909
gene-DEHA2F01606g	2868
gene-DEHA2F01628g	869
gene-DEHA2F01650g	859
gene-DEHA2F01672g	6941
gene-DEHA2F01694g	71374
gene-DEHA2F01716g	1241
gene-DEHA2F01738g	2388
gene-DEHA2F01760g	897
gene-DEHA2F01782g	7479
gene-DEHA2F01804g	18399
gene-DEHA2F01826g	602
gene-DEHA2F01848g	4456
gene-DEHA2F01870g	3776
gene-DEHA2F01892g	282
gene-DEHA2F01914g	659
gene-DEHA2F01936g	866
gene-DEHA2F01958g	7573
gene-DEHA2F01980g	29239
gene-DEHA2F02002g	1200
gene-DEHA2F02024g	12363
gene-DEHA2F02046g	965
gene-DEHA2F02068g	1434
gene-DEHA2F02090g	1473
gene-DEHA2F02112g	4638
gene-DEHA2F02134g	6027
gene-DEHA2F02156g	1113
gene-DEHA2F02178g	1219
gene-DEHA2F02200g	4983
gene-DEHA2F02222g	3632
gene-DEHA2F02244g	4039
gene-DEHA2F02266g	8
gene-DEHA2F02288g	7
gene-DEHA2F02310r	0
gene-DEHA2F02332r	0
gene-DEHA2F02354g	4544
gene-DEHA2F02376g	1924
gene-DEHA2F02398g	2031
gene-DEHA2F02420g	5416
gene-DEHA2F02442g	2042
gene-DEHA2F02464g	24243
gene-DEHA2F02486g	1895
gene-DEHA2F02508g	2767
gene-DEHA2F02530g	390
gene-DEHA2F02552g	1163
gene-DEHA2F02574g	14800
gene-DEHA2F02596g	3957
gene-DEHA2F02618g	2356
gene-DEHA2F02640g	2484
gene-DEHA2F02662g	14455
gene-DEHA2F02684g	10940
gene-DEHA2F02706g	2673
gene-DEHA2F02728g	5572
gene-DEHA2F02750g	5088
gene-DEHA2F02772g	5618
gene-DEHA2F02794g	7844
gene-DEHA2F02816g	36042
gene-DEHA2F02838g	4600
gene-DEHA2F02860g	2511
gene-DEHA2F02882g	25068
gene-DEHA2F02904g	5752
gene-DEHA2F02926g	37405
gene-DEHA2F02948g	1201
gene-DEHA2F02970g	758
gene-DEHA2F02992g	3410
gene-DEHA2F03014g	3146
gene-DEHA2F03036g	4393
gene-DEHA2F03058g	3343
gene-DEHA2F03080g	4008
gene-DEHA2F03102g	7910
gene-DEHA2F03124g	5167
gene-DEHA2F03146g	8135
gene-DEHA2F03168g	252
gene-DEHA2F03190g	4574
gene-DEHA2F03212g	1266
gene-DEHA2F03234g	486
gene-DEHA2F03256g	1772
gene-DEHA2F03278g	3490
gene-DEHA2F03300g	34781
gene-DEHA2F03322g	5941
gene-DEHA2F03344g	4884
gene-DEHA2F03366g	12071
gene-DEHA2F03388g	4022
gene-DEHA2F03410g	26634
gene-DEHA2F03432g	5956
gene-DEHA2F03454g	3506
gene-DEHA2F03476g	420
gene-DEHA2F03498g	3501
gene-DEHA2F03520g	4547
gene-DEHA2F03542g	3192
gene-DEHA2F03564g	5263
gene-DEHA2F03586g	20953
gene-DEHA2F03608g	4400
gene-DEHA2F03630g	1583
gene-DEHA2F03652g	703
gene-DEHA2F03674g	3107
gene-DEHA2F03696g	5208
gene-DEHA2F03718g	4210
gene-DEHA2F03740g	1427
gene-DEHA2F03762g	3141
gene-DEHA2F03784g	4932
gene-DEHA2F03806g	5820
gene-DEHA2F03828g	69457
gene-DEHA2F03850g	11199
gene-DEHA2F03872g	76146
gene-DEHA2F03894g	3157
gene-DEHA2F03916g	341
gene-DEHA2F03938g	788
gene-DEHA2F03960g	65927
gene-DEHA2F03982g	3257
gene-DEHA2F04004g	8624
gene-DEHA2F04026g	1086
gene-DEHA2F04048g	6464
gene-DEHA2F04070g	5896
gene-DEHA2F04092g	3230
gene-DEHA2F04114g	5437
gene-DEHA2F04136g	7546
gene-DEHA2F04158g	602
gene-DEHA2F04180g	2286
gene-DEHA2F04202g	4231
gene-DEHA2F04224g	1185
gene-DEHA2F04246g	2126
gene-DEHA2F04268g	2096
gene-DEHA2F04290g	2747
gene-DEHA2F04312g	6535
gene-DEHA2F04334g	3246
gene-DEHA2F04356g	5092
gene-DEHA2F04378g	2038
gene-DEHA2F04400g	847
gene-DEHA2F04422g	17833
gene-DEHA2F04444g	2415
gene-DEHA2F04466g	5201
gene-DEHA2F04488g	3085
gene-DEHA2F04510g	5600
gene-DEHA2F04532g	2630
gene-DEHA2F04554g	2451
gene-DEHA2F04576g	411
gene-DEHA2F04598g	3220
gene-DEHA2F04620g	3394
gene-DEHA2F04642g	2371
gene-DEHA2F04664g	4372
gene-DEHA2F04686g	2251
gene-DEHA2F04708g	4140
gene-DEHA2F04730r	0
gene-DEHA2F04752g	3513
gene-DEHA2F04774g	537
gene-DEHA2F04796g	127333
gene-DEHA2F04818g	1509
gene-DEHA2F04840g	12589
gene-DEHA2F04862g	3927
gene-DEHA2F04884g	6971
gene-DEHA2F04906g	4440
gene-DEHA2F04928g	1168
gene-DEHA2F04950r	0
gene-DEHA2F04972g	8685
gene-DEHA2F04994g	686
gene-DEHA2F05016g	12957
gene-DEHA2F05038g	1947
gene-DEHA2F05060g	169
gene-DEHA2F05082g	1795
gene-DEHA2F05104g	1726
gene-DEHA2F05126g	7084
gene-DEHA2F05148g	2582
gene-DEHA2F05170g	1680
gene-DEHA2F05192g	1980
gene-DEHA2F05214r	0
gene-DEHA2F05236g	1589
gene-DEHA2F05258g	3237
gene-DEHA2F05280g	1480
gene-DEHA2F05302g	2889
gene-DEHA2F05324g	1254
gene-DEHA2F05346g	7570
gene-DEHA2F05368g	2232
gene-DEHA2F05390g	3172
gene-DEHA2F05412g	1707
gene-DEHA2F05434g	2943
gene-DEHA2F05456g	4936
gene-DEHA2F05478g	5803
gene-DEHA2F05500r	0
gene-DEHA2F05522g	3747
gene-DEHA2F05544g	6770
gene-DEHA2F05566g	1160
gene-DEHA2F05588g	1986
gene-DEHA2F05610g	831
gene-DEHA2F05632g	3312
gene-DEHA2F05654g	1145
gene-DEHA2F05676g	4135
gene-DEHA2F05698g	2468
gene-DEHA2F05720g	45
gene-DEHA2F05742g	3159
gene-DEHA2F05764g	4333
gene-DEHA2F05786g	1881
gene-DEHA2F05808g	6752
gene-DEHA2F05830g	2308
gene-DEHA2F05852g	878
gene-DEHA2F05874g	1652
gene-DEHA2F05896g	4645
gene-DEHA2F05918g	3715
gene-DEHA2F05940r	0
gene-DEHA2F05962g	1872
gene-DEHA2F05984g	5687
gene-DEHA2F06006g	16706
gene-DEHA2F06028g	1821
gene-DEHA2F06050g	2106
gene-DEHA2F06072g	2140
gene-DEHA2F06094g	3051
gene-DEHA2F06116g	1013
gene-DEHA2F06138g	12046
gene-DEHA2F06160g	3341
gene-DEHA2F06182g	3623
gene-DEHA2F06204g	3337
gene-DEHA2F06226g	73133
gene-DEHA2F06248g	13472
gene-DEHA2F06270g	1567
gene-DEHA2F06292g	1488
gene-DEHA2F06314g	587
gene-DEHA2F06336r	1
gene-DEHA2F06358r	1
gene-DEHA2F06380g	3231
gene-DEHA2F06402g	4126
gene-DEHA2F06424g	4338
