Geneid	RNA STAR on Control4: mapped.bam
gene-DEHA2D10670g	1
gene-DEHA2D10692r	0
gene-DEHA2D10714g	6979
gene-DEHA2D10736g	3864
gene-DEHA2D10758g	947
gene-DEHA2D10769g	57
gene-DEHA2D10780g	1932
gene-DEHA2D10802g	4985
gene-DEHA2D10824g	6481
gene-DEHA2D10846r	31
gene-DEHA2D10868g	2716
gene-DEHA2D10890g	4468
gene-DEHA2D10912g	4097
gene-DEHA2D10934g	3045
gene-DEHA2D10956g	637
gene-DEHA2D10978g	3390
gene-DEHA2D11000g	2866
gene-DEHA2D11022g	6781
gene-DEHA2D11044g	29705
gene-DEHA2D11066g	674
gene-DEHA2D11088g	6044
gene-DEHA2D11110g	16037
gene-DEHA2D11132g	2
gene-DEHA2D11154g	1440
gene-DEHA2D11176g	688
gene-DEHA2D11198g	4624
gene-DEHA2D11220g	4498
gene-DEHA2D11242g	2892
gene-DEHA2D11264g	5216
gene-DEHA2D11286g	3706
gene-DEHA2D11308g	4292
gene-DEHA2D11330g	2044
gene-DEHA2D11352g	611
gene-DEHA2D11374g	10652
gene-DEHA2D11396g	14614
gene-DEHA2D11418g	3596
gene-DEHA2D11440g	15625
gene-DEHA2D11462g	6101
gene-DEHA2D11484g	55
gene-DEHA2D11506g	702
gene-DEHA2D11528g	3526
gene-DEHA2D11550g	26
gene-DEHA2D11572g	2477
gene-DEHA2D11594g	3175
gene-DEHA2D11616g	2267
gene-DEHA2D11638g	3151
gene-DEHA2D11660g	4646
gene-DEHA2D11682g	19434
gene-DEHA2D11704g	393
gene-DEHA2D11726g	62
gene-DEHA2D11748g	8507
gene-DEHA2D11770g	455
gene-DEHA2D11792g	5020
gene-DEHA2D11814g	4540
gene-DEHA2D11836g	3611
gene-DEHA2D11858g	2533
gene-DEHA2D11880g	3883
gene-DEHA2D11902g	10168
gene-DEHA2D11924g	3429
gene-DEHA2D11946g	2911
gene-DEHA2D11968g	26916
gene-DEHA2D11990g	11670
gene-DEHA2D12012g	28747
gene-DEHA2D12034g	16663
gene-DEHA2D12056g	11267
gene-DEHA2D12078g	1616
gene-DEHA2D12100g	1451
gene-DEHA2D12122g	1275
gene-DEHA2D12144g	431
gene-DEHA2D12166g	1534
gene-DEHA2D12188g	2760
gene-DEHA2D12210g	269
gene-DEHA2D12232g	2368
gene-DEHA2D12254g	5168
gene-DEHA2D12276g	3316
gene-DEHA2D12298g	392
gene-DEHA2D12320g	9138
gene-DEHA2D12342g	1054
gene-DEHA2D12364g	1518
gene-DEHA2D12386g	2656
gene-DEHA2D12408g	2486
gene-DEHA2D12430g	5252
gene-DEHA2D12452g	4790
gene-DEHA2D12474g	7275
gene-DEHA2D12496g	19345
gene-DEHA2D12518g	6388
gene-DEHA2D12540g	9535
gene-DEHA2D12562g	9569
gene-DEHA2D12584g	58381
gene-DEHA2D12606g	8199
gene-DEHA2D12628g	2713
gene-DEHA2D12650g	1483
gene-DEHA2D12672g	917
gene-DEHA2D12694g	34210
gene-DEHA2D12716g	40542
gene-DEHA2D12738g	1800
gene-DEHA2D12760g	2525
gene-DEHA2D12782g	2671
gene-DEHA2D12804g	2043
gene-DEHA2D12826g	14
gene-DEHA2D12848g	21586
gene-DEHA2D12870g	1646
gene-DEHA2D12892g	506
gene-DEHA2D12914g	21
gene-DEHA2D12936g	652
gene-DEHA2D12958g	576
gene-DEHA2D12980g	5801
gene-DEHA2D13002g	3443
gene-DEHA2D13024g	3708
gene-DEHA2D13046g	998
gene-DEHA2D13068g	2452
gene-DEHA2D13090g	1106
gene-DEHA2D13112g	6568
gene-DEHA2D13134g	3276
gene-DEHA2D13156g	3624
gene-DEHA2D13178g	16255
gene-DEHA2D13200g	2168
gene-DEHA2D13222g	4413
gene-DEHA2D13244g	4526
gene-DEHA2D13266g	3838
gene-DEHA2D13288g	1134
gene-DEHA2D13310g	3568
gene-DEHA2D13332g	6072
gene-DEHA2D13354g	12132
gene-DEHA2D13376g	8063
gene-DEHA2D13398g	42022
gene-DEHA2D13420g	3712
gene-DEHA2D13442g	854
gene-DEHA2D13464g	3544
gene-DEHA2D13486g	3160
gene-DEHA2D13508g	2703
gene-DEHA2D13530g	5592
gene-DEHA2D13552g	12005
gene-DEHA2D13574g	2662
gene-DEHA2D13596g	3184
gene-DEHA2D13618g	6672
gene-DEHA2D13640g	16234
gene-DEHA2D13662g	404
gene-DEHA2D13684g	218
gene-DEHA2D13706g	4728
gene-DEHA2D13728g	17943
gene-DEHA2D13750g	6561
gene-DEHA2D13772g	7213
gene-DEHA2D13794g	4387
gene-DEHA2D13816g	6520
gene-DEHA2D13838g	4583
gene-DEHA2D13860g	3520
gene-DEHA2D13882g	2765
gene-DEHA2D13904g	12187
gene-DEHA2D13926g	9111
gene-DEHA2D13948g	3897
gene-DEHA2D13970g	2272
gene-DEHA2D13992g	3345
gene-DEHA2D14014g	2357
gene-DEHA2D14036g	4135
gene-DEHA2D14058g	39
gene-DEHA2D14080g	4114
gene-DEHA2D14102g	754
gene-DEHA2D14124g	6260
gene-DEHA2D14146g	4
gene-DEHA2D14168g	4047
gene-DEHA2D14190g	3335
gene-DEHA2D14212g	2648
gene-DEHA2D14234g	333
gene-DEHA2D14256g	7198
gene-DEHA2D14278g	2113
gene-DEHA2D14300g	4378
gene-DEHA2D14322g	2904
gene-DEHA2D14344g	5825
gene-DEHA2D14366g	46
gene-DEHA2D14388g	121
gene-DEHA2D14410g	14518
gene-DEHA2D14432g	3460
gene-DEHA2D14454g	6106
gene-DEHA2D14476g	12595
gene-DEHA2D14498g	5840
gene-DEHA2D14520g	2717
gene-DEHA2D14542g	1647
gene-DEHA2D14564g	2037
gene-DEHA2D14586g	5710
gene-DEHA2D14608g	5599
gene-DEHA2D14630g	18
gene-DEHA2D14652g	8244
gene-DEHA2D14674g	6237
gene-DEHA2D14696g	2122
gene-DEHA2D14718g	1748
gene-DEHA2D14740g	87
gene-DEHA2D14762g	4783
gene-DEHA2D14784g	1428
gene-DEHA2D14806g	6096
gene-DEHA2D14828g	845
gene-DEHA2D14850g	5550
gene-DEHA2D14872g	967
gene-DEHA2D14894g	1604
gene-DEHA2D14916g	4081
gene-DEHA2D14938g	6083
gene-DEHA2D14960g	14117
gene-DEHA2D14982g	2303
gene-DEHA2D15004g	992
gene-DEHA2D15026g	2659
gene-DEHA2D15048g	31439
gene-DEHA2D15070g	1537
gene-DEHA2D15092g	14034
gene-DEHA2D15114g	1594
gene-DEHA2D15136g	1226
gene-DEHA2D15158g	2895
gene-DEHA2D15180g	3071
gene-DEHA2D15202g	31
gene-DEHA2D15224g	31100
gene-DEHA2D15246g	2224
gene-DEHA2D15268g	3019
gene-DEHA2D15290g	12829
gene-DEHA2D15312g	13098
gene-DEHA2D15334g	885
gene-DEHA2D15356g	18891
gene-DEHA2D15378g	327
gene-DEHA2D15400g	5505
gene-DEHA2D15422g	2011
gene-DEHA2D15444g	8422
gene-DEHA2D15466g	1774
gene-DEHA2D15488g	3532
gene-DEHA2D15510g	5512
gene-DEHA2D15532g	17887
gene-DEHA2D15554g	15900
gene-DEHA2D15576g	7657
gene-DEHA2D15598g	1242
gene-DEHA2D15620g	405
gene-DEHA2D15642g	3514
gene-DEHA2D15664g	18863
gene-DEHA2D15686g	5515
gene-DEHA2D15708g	14393
gene-DEHA2D15730g	13782
gene-DEHA2D15752g	2676
gene-DEHA2D15774r	3
gene-DEHA2D15796g	329
gene-DEHA2D15818g	6085
gene-DEHA2D15840g	29247
gene-DEHA2D15862g	5858
gene-DEHA2D15884g	3550
gene-DEHA2D15906g	3068
gene-DEHA2D15928g	7205
gene-DEHA2D15950g	9686
gene-DEHA2D15972g	7228
gene-DEHA2D15994g	15500
gene-DEHA2D16016g	1201
gene-DEHA2D16038g	251
gene-DEHA2D16060g	2091
gene-DEHA2D16082g	4353
gene-DEHA2D16104g	848
gene-DEHA2D16126g	4114
gene-DEHA2D16148g	2219
gene-DEHA2D16170g	1139
gene-DEHA2D16192g	8094
gene-DEHA2D16214g	5608
gene-DEHA2D16236g	2994
gene-DEHA2D16258g	6794
gene-DEHA2D16280g	8339
gene-DEHA2D16302g	291
gene-DEHA2D16324g	4305
gene-DEHA2D16346g	3205
gene-DEHA2D16368g	5056
gene-DEHA2D16390g	2748
gene-DEHA2D16412g	2004
gene-DEHA2D16434g	2213
gene-DEHA2D16456g	36835
gene-DEHA2D16478g	102
gene-DEHA2D16500g	1999
gene-DEHA2D16522g	5794
gene-DEHA2D16544g	1055
gene-DEHA2D16566g	3391
gene-DEHA2D16588g	36736
gene-DEHA2D16610g	33933
gene-DEHA2D16632g	2977
gene-DEHA2D16654g	1179
gene-DEHA2D16676g	3916
gene-DEHA2D16698g	3907
gene-DEHA2D16720g	5371
gene-DEHA2D16742g	1178
gene-DEHA2D16764g	3952
gene-DEHA2D16786g	7906
gene-DEHA2D16808g	2765
gene-DEHA2D16830g	2184
gene-DEHA2D16852r	35
gene-DEHA2D16896g	3618
gene-DEHA2D16918g	3168
gene-DEHA2D16940g	3034
gene-DEHA2D16962g	1922
gene-DEHA2D16984g	17148
gene-DEHA2D17006r	43
gene-DEHA2D17028g	4973
gene-DEHA2D17050r	6
gene-DEHA2D17072g	7194
gene-DEHA2D17094g	7068
gene-DEHA2D17116g	9608
gene-DEHA2D17138g	4675
gene-DEHA2D17160g	2782
gene-DEHA2D17182r	3
gene-DEHA2D17204g	1844
gene-DEHA2D17226g	11
gene-DEHA2D17248g	7679
gene-DEHA2D17270g	2556
gene-DEHA2D17292g	5913
gene-DEHA2D17314g	3169
gene-DEHA2D17336g	33
gene-DEHA2D17358g	2850
gene-DEHA2D17380g	6962
gene-DEHA2D17402g	3357
gene-DEHA2D17424r	2
gene-DEHA2D17446g	344
gene-DEHA2D17468g	4903
gene-DEHA2D17490g	1818
gene-DEHA2D17512g	24643
gene-DEHA2D17534g	1108
gene-DEHA2D17556g	3219
gene-DEHA2D17578g	4605
gene-DEHA2D17600g	1697
gene-DEHA2D17622g	8734
gene-DEHA2D17644g	4520
gene-DEHA2D17666r	0
gene-DEHA2D17688g	2643
gene-DEHA2D17710g	10191
gene-DEHA2D17732g	24017
gene-DEHA2D17754g	3310
gene-DEHA2D17776g	1425
gene-DEHA2D17798g	30525
gene-DEHA2D17820g	1722
gene-DEHA2D17842g	8756
gene-DEHA2D17864g	4755
gene-DEHA2D17886g	8742
gene-DEHA2D17908g	1046
gene-DEHA2D17930g	4006
gene-DEHA2D17952g	43
gene-DEHA2D17974g	31
gene-DEHA2D17996g	9625
gene-DEHA2D18018g	1376
gene-DEHA2D18040g	1890
gene-DEHA2D18062g	2467
gene-DEHA2D18084g	4657
gene-DEHA2D18106g	166
gene-DEHA2D18128g	310
gene-DEHA2D18150g	7829
gene-DEHA2D18172g	23
gene-DEHA2D18194g	71
gene-DEHA2D18216g	3441
gene-DEHA2D18238g	377
gene-DEHA2D18260r	0
gene-DEHA2D18282g	947
gene-DEHA2D18304g	6941
gene-DEHA2D18326g	7741
gene-DEHA2D18348g	3407
gene-DEHA2D18370g	2652
gene-DEHA2D18392g	4460
gene-DEHA2D18414g	4077
gene-DEHA2D18436g	181
gene-DEHA2D18458r	1
gene-DEHA2D18480g	2230
gene-DEHA2D18502g	2793
gene-DEHA2D18524g	1316
gene-DEHA2D18546g	1908
gene-DEHA2D18568g	7419
gene-DEHA2D18590g	4194
gene-DEHA2D18612g	3248
gene-DEHA2D18634g	4380
gene-DEHA2D18656g	182
gene-DEHA2D18678g	4210
gene-DEHA2D18700g	1834
gene-DEHA2D18722g	2076
gene-DEHA2D18744g	2581
gene-DEHA2D18766g	3254
gene-DEHA2D18788g	3682
gene-DEHA2D18810g	1330
gene-DEHA2D18832g	505
gene-DEHA2D18854g	831
gene-DEHA2D18876g	743
gene-DEHA2D18898g	1709
gene-DEHA2D18920g	60
gene-DEHA2D18942g	4
gene-DEHA2D18964g	0
gene-DEHA2D18986g	5
gene-DEHA2D19008g	61
gene-DEHA2D19030g	121
gene-DEHA2D19052g	8
gene-DEHA2D19096g	214
gene-DEHA2D19118g	0
gene-DEHA2D19140g	0
gene-DEHA2D19162g	0
gene-DEHA2D19184g	0
gene-DEHA2D19206g	0
gene-DEHA2D19228g	0
gene-DEHA2D19250g	0
gene-DEHA2D19272g	2
gene-DEHA2D19294g	0
gene-DEHA2D19316g	0
gene-DEHA2D19338g	2
gene-DEHA2D19360g	0
gene-DEHA2D19382g	29
gene-DEHA2D19404g	3893
gene-DEHA2D19426g	0
gene-DEHA2D19448g	4
gene-DEHA2D19470g	43
gene-DEHA2E00110g	77
gene-DEHA2E00132g	50
gene-DEHA2E00154g	232
gene-DEHA2E00176g	406
gene-DEHA2E00198g	76
gene-DEHA2E00220g	495
gene-DEHA2E00242g	376
gene-DEHA2E00264g	78
gene-DEHA2E00286g	9
gene-DEHA2E00308g	20
gene-DEHA2E00330g	15
gene-DEHA2E00352g	10
gene-DEHA2E00374g	18
gene-DEHA2E00396g	18
gene-DEHA2E00418g	60
gene-DEHA2E00440g	4165
gene-DEHA2E00484g	1547
gene-DEHA2E00506g	1472
gene-DEHA2E00528g	302
gene-DEHA2E00550g	180
gene-DEHA2E00572g	170
gene-DEHA2E00594g	410
gene-DEHA2E00616g	2862
gene-DEHA2E00638g	1484
gene-DEHA2E00660g	222
gene-DEHA2E00682g	40
gene-DEHA2E00704g	1264
gene-DEHA2E00726g	1503
gene-DEHA2E00748g	1087
gene-DEHA2E00770g	1019
gene-DEHA2E00792g	12
gene-DEHA2E00814g	180
gene-DEHA2E00836g	10066
gene-DEHA2E00858g	104
gene-DEHA2E00880g	1112
gene-DEHA2E00902g	842
gene-DEHA2E00924g	1028
gene-DEHA2E00946g	1217
gene-DEHA2E00968g	4
gene-DEHA2E00990g	154
gene-DEHA2E01012g	148
gene-DEHA2E01056g	1096
gene-DEHA2E01078g	4428
gene-DEHA2E01100g	2826
gene-DEHA2E01122g	1581
gene-DEHA2E01144g	11061
gene-DEHA2E01166g	100
gene-DEHA2E01188g	196
gene-DEHA2E01210g	575
gene-DEHA2E01232g	1424
gene-DEHA2E01254g	25
gene-DEHA2E01276g	398
gene-DEHA2E01298g	1747
gene-DEHA2E01320g	1510
gene-DEHA2E01342g	1
gene-DEHA2E01364g	10853
gene-DEHA2E01386g	2504
gene-DEHA2E01408g	4187
gene-DEHA2E01430g	8819
gene-DEHA2E01452g	4117
gene-DEHA2E01474g	6598
gene-DEHA2E01496g	5231
gene-DEHA2E01518g	3451
gene-DEHA2E01540g	6705
gene-DEHA2E01562g	4183
gene-DEHA2E01573g	8163
gene-DEHA2E01584g	6074
gene-DEHA2E01606g	4528
gene-DEHA2E01628g	4985
gene-DEHA2E01650g	1547
gene-DEHA2E01672g	228
gene-DEHA2E01694g	1985
gene-DEHA2E01716g	3052
gene-DEHA2E01738g	5988
gene-DEHA2E01760g	100
gene-DEHA2E01782g	14274
gene-DEHA2E01804g	770
gene-DEHA2E01826g	1306
gene-DEHA2E01848g	13
gene-DEHA2E01870g	1720
gene-DEHA2E01892g	1999
gene-DEHA2E01914g	4694
gene-DEHA2E01936g	6178
gene-DEHA2E01958g	1613
gene-DEHA2E01980g	4085
gene-DEHA2E02002g	15129
gene-DEHA2E02024g	3682
gene-DEHA2E02046g	3574
gene-DEHA2E02068g	3730
gene-DEHA2E02090g	4331
gene-DEHA2E02112g	3294
gene-DEHA2E02134g	9659
gene-DEHA2E02156g	2432
gene-DEHA2E02178g	3812
gene-DEHA2E02200g	2106
gene-DEHA2E02222g	238
gene-DEHA2E02244g	4022
gene-DEHA2E02266g	16809
gene-DEHA2E02288g	1209
gene-DEHA2E02310r	18
gene-DEHA2E02332g	11161
gene-DEHA2E02354g	4158
gene-DEHA2E02376g	4628
gene-DEHA2E02398g	3148
gene-DEHA2E02420g	2649
gene-DEHA2E02442r	0
gene-DEHA2E02464g	78
gene-DEHA2E02486r	0
gene-DEHA2E02508g	3287
gene-DEHA2E02530g	2221
gene-DEHA2E02552g	34
gene-DEHA2E02574g	13927
gene-DEHA2E02596g	3399
gene-DEHA2E02618g	2650
gene-DEHA2E02640g	1915
gene-DEHA2E02662g	4327
gene-DEHA2E02684r	0
gene-DEHA2E02706r	6
gene-DEHA2E02728g	3056
gene-DEHA2E02750g	3112
gene-DEHA2E02772g	358
gene-DEHA2E02794g	882
gene-DEHA2E02816g	2563
gene-DEHA2E02838g	4477
gene-DEHA2E02860g	3672
gene-DEHA2E02882g	15436
gene-DEHA2E02904g	5053
gene-DEHA2E02926g	3074
gene-DEHA2E02948g	801
gene-DEHA2E02970g	10090
gene-DEHA2E02992g	3084
gene-DEHA2E03014r	0
gene-DEHA2E03036g	1514
gene-DEHA2E03058g	2958
gene-DEHA2E03080r	0
gene-DEHA2E03102r	0
gene-DEHA2E03124g	2829
gene-DEHA2E03146g	10238
gene-DEHA2E03168g	1785
gene-DEHA2E03190g	3713
gene-DEHA2E03212g	3678
gene-DEHA2E03234g	4556
gene-DEHA2E03256g	1620
gene-DEHA2E03278g	1067
gene-DEHA2E03300g	1499
gene-DEHA2E03322g	3950
gene-DEHA2E03344g	4471
gene-DEHA2E03366g	2172
gene-DEHA2E03388g	2112
gene-DEHA2E03410g	6837
gene-DEHA2E03432r	0
gene-DEHA2E03454g	6641
gene-DEHA2E03476g	1852
gene-DEHA2E03498g	1185
gene-DEHA2E03520g	3513
gene-DEHA2E03542g	5226
gene-DEHA2E03564g	17371
gene-DEHA2E03586g	3297
gene-DEHA2E03608g	12138
gene-DEHA2E03630g	9947
gene-DEHA2E03652g	18242
gene-DEHA2E03674g	13882
gene-DEHA2E03696g	3544
gene-DEHA2E03718g	3801
gene-DEHA2E03740g	1128
gene-DEHA2E03762g	931
gene-DEHA2E03784g	15072
gene-DEHA2E03806g	8245
gene-DEHA2E03828g	6056
gene-DEHA2E03850g	3379
gene-DEHA2E03872g	55
gene-DEHA2E03894g	9428
gene-DEHA2E03916g	2440
gene-DEHA2E03938g	612
gene-DEHA2E03960g	8028
gene-DEHA2E03982g	4041
gene-DEHA2E04004g	3530
gene-DEHA2E04026g	10918
gene-DEHA2E04048g	15
gene-DEHA2E04070g	121
gene-DEHA2E04092g	91
gene-DEHA2E04114r	1
gene-DEHA2E04136g	8558
gene-DEHA2E04158g	400
gene-DEHA2E04180g	830
gene-DEHA2E04202g	1208
gene-DEHA2E04224g	1323
gene-DEHA2E04246g	82
gene-DEHA2E04268g	4765
gene-DEHA2E04290g	850
gene-DEHA2E04312g	1182
gene-DEHA2E04334g	3266
gene-DEHA2E04356g	11
gene-DEHA2E04378g	6843
gene-DEHA2E04400g	4135
gene-DEHA2E04422g	1540
gene-DEHA2E04444g	2147
gene-DEHA2E04466g	3160
gene-DEHA2E04488g	2152
gene-DEHA2E04510g	1432
gene-DEHA2E04532g	4310
gene-DEHA2E04554g	3494
gene-DEHA2E04576g	2226
gene-DEHA2E04598g	3750
gene-DEHA2E04620r	7
gene-DEHA2E04642g	3811
gene-DEHA2E04664g	4077
gene-DEHA2E04686g	2428
gene-DEHA2E04708g	4817
gene-DEHA2E04730g	3088
gene-DEHA2E04752g	10
gene-DEHA2E04774g	5494
gene-DEHA2E04796g	1
gene-DEHA2E04818r	0
gene-DEHA2E04840g	2838
gene-DEHA2E04862g	7956
gene-DEHA2E04884g	2214
gene-DEHA2E04906g	18088
gene-DEHA2E04928g	1339
gene-DEHA2E04950g	2135
gene-DEHA2E04972g	2061
gene-DEHA2E04994g	2869
gene-DEHA2E05016g	1919
gene-DEHA2E05038g	1184
gene-DEHA2E05060g	7078
gene-DEHA2E05082g	4401
gene-DEHA2E05104g	25948
gene-DEHA2E05126g	1528
gene-DEHA2E05148g	1671
gene-DEHA2E05170g	278
gene-DEHA2E05192g	3795
gene-DEHA2E05214g	3559
gene-DEHA2E05236g	1720
gene-DEHA2E05258g	2535
gene-DEHA2E05280r	0
gene-DEHA2E05302g	1642
gene-DEHA2E05324g	2451
gene-DEHA2E05346g	1865
gene-DEHA2E05368g	1033
gene-DEHA2E05390g	2933
gene-DEHA2E05412g	3173
gene-DEHA2E05434g	917
gene-DEHA2E05456g	7
gene-DEHA2E05478g	12971
gene-DEHA2E05500g	18243
gene-DEHA2E05522g	3666
gene-DEHA2E05544g	4845
gene-DEHA2E05566g	12
gene-DEHA2E05588g	2046
gene-DEHA2E05610g	8997
gene-DEHA2E05632g	15777
gene-DEHA2E05654g	1367
gene-DEHA2E05676g	6278
gene-DEHA2E05698g	2365
gene-DEHA2E05720g	7155
gene-DEHA2E05742g	2623
gene-DEHA2E05764g	16
gene-DEHA2E05786g	7998
gene-DEHA2E05808g	40107
gene-DEHA2E05830g	1530
gene-DEHA2E05852g	5896
gene-DEHA2E05874g	5016
gene-DEHA2E05896g	3053
gene-DEHA2E05918g	3021
gene-DEHA2E05940g	1425
gene-DEHA2E05962g	41
gene-DEHA2E05984g	3690
gene-DEHA2E06006g	2296
gene-DEHA2E06028g	723
gene-DEHA2E06050g	8175
gene-DEHA2E06072g	3854
gene-DEHA2E06094g	1688
gene-DEHA2E06116g	1806
gene-DEHA2E06138g	1426
gene-DEHA2E06160g	1500
gene-DEHA2E06556g	12681
gene-DEHA2E06578g	2143
gene-DEHA2E06600g	20054
gene-DEHA2E06622g	4952
gene-DEHA2E06644g	3062
gene-DEHA2E06666g	3512
gene-DEHA2E06688g	3
gene-DEHA2E06710g	3312
gene-DEHA2E06732g	1941
gene-DEHA2E06754g	7293
gene-DEHA2E06776g	3236
gene-DEHA2E06798g	2464
gene-DEHA2E06820g	2662
gene-DEHA2E06842g	6010
gene-DEHA2E06864g	5300
gene-DEHA2E06886g	2252
gene-DEHA2E06908g	6668
gene-DEHA2E06930g	3416
gene-DEHA2E06952g	2582
gene-DEHA2E06974g	5729
gene-DEHA2E06996g	8144
gene-DEHA2E07018g	4793
gene-DEHA2E07040g	14217
gene-DEHA2E07062g	442
gene-DEHA2E07084g	18202
gene-DEHA2E07106g	3661
gene-DEHA2E07128g	1410
gene-DEHA2E07150g	3579
gene-DEHA2E07172g	5494
gene-DEHA2E07194g	18
gene-DEHA2E07216r	12
gene-DEHA2E07238g	2048
gene-DEHA2E07260g	11940
gene-DEHA2E07282g	362
gene-DEHA2E07304g	11439
gene-DEHA2E07326g	27
gene-DEHA2E07348g	1138
gene-DEHA2E07370g	3563
gene-DEHA2E07392g	644
gene-DEHA2E07414g	1063
gene-DEHA2E07436g	21333
gene-DEHA2E07458g	11615
gene-DEHA2E07480g	5577
gene-DEHA2E07502g	6142
gene-DEHA2E07524g	2359
gene-DEHA2E07546g	595
gene-DEHA2E07568g	22036
gene-DEHA2E07590g	1885
gene-DEHA2E07612g	489
gene-DEHA2E07634g	936
gene-DEHA2E07656g	3383
gene-DEHA2E07678g	363
gene-DEHA2E07700r	0
gene-DEHA2E07722g	17866
gene-DEHA2E07744g	466
gene-DEHA2E07766g	288
gene-DEHA2E07788g	105
gene-DEHA2E07810g	5250
gene-DEHA2E07832g	4626
gene-DEHA2E07854g	255
gene-DEHA2E07876g	3461
gene-DEHA2E07898g	3914
gene-DEHA2E07920g	7656
gene-DEHA2E07942g	262
gene-DEHA2E07964g	2677
gene-DEHA2E07986g	4003
gene-DEHA2E08008g	1589
gene-DEHA2E08030g	2642
gene-DEHA2E08052g	3541
gene-DEHA2E08074g	5813
gene-DEHA2E08096g	911
gene-DEHA2E08118g	1918
gene-DEHA2E08140g	8606
gene-DEHA2E08162g	180
gene-DEHA2E08184g	2760
gene-DEHA2E08206g	2004
gene-DEHA2E08228g	10739
gene-DEHA2E08250g	2237
gene-DEHA2E08272r	0
gene-DEHA2E08294g	1214
gene-DEHA2E08316g	2773
gene-DEHA2E08338g	41931
gene-DEHA2E08360g	9832
gene-DEHA2E08382g	6914
gene-DEHA2E08404g	76
gene-DEHA2E08426g	142
gene-DEHA2E08448g	2554
gene-DEHA2E08470g	4502
gene-DEHA2E08492g	2050
gene-DEHA2E08514g	1426
gene-DEHA2E08536g	3812
gene-DEHA2E08558g	1687
gene-DEHA2E08580g	5601
gene-DEHA2E08602g	385
gene-DEHA2E08624g	14138
gene-DEHA2E08646g	6120
gene-DEHA2E08668g	5089
gene-DEHA2E08690g	2460
gene-DEHA2E08712g	10136
gene-DEHA2E08734g	9745
gene-DEHA2E08756g	6685
gene-DEHA2E08778g	165
gene-DEHA2E08800g	1858
gene-DEHA2E08822g	3427
gene-DEHA2E08844r	2
gene-DEHA2E08866g	2666
gene-DEHA2E08888g	9054
gene-DEHA2E08910g	11246
gene-DEHA2E08932g	5076
gene-DEHA2E08954g	1638
gene-DEHA2E08976g	5577
gene-DEHA2E08998g	726
gene-DEHA2E09020g	6354
gene-DEHA2E09042g	4759
gene-DEHA2E09064g	3882
gene-DEHA2E09086g	4441
gene-DEHA2E09108g	1833
gene-DEHA2E09130g	4486
gene-DEHA2E09152g	2974
gene-DEHA2E09174g	7961
gene-DEHA2E09196g	4753
gene-DEHA2E09218g	1062
gene-DEHA2E09240g	2363
gene-DEHA2E09262g	1490
gene-DEHA2E09284g	1926
gene-DEHA2E09306g	566
gene-DEHA2E09328g	6251
gene-DEHA2E09350g	3375
gene-DEHA2E09372g	1722
gene-DEHA2E09394g	20
gene-DEHA2E09416g	18
gene-DEHA2E09438g	18
gene-DEHA2E09460g	5194
gene-DEHA2E09482g	5855
gene-DEHA2E09504g	664
gene-DEHA2E09526g	3808
gene-DEHA2E09548g	3864
gene-DEHA2E09570g	3753
gene-DEHA2E09592g	966
gene-DEHA2E09614g	3889
gene-DEHA2E09636g	2341
gene-DEHA2E09658g	5286
gene-DEHA2E09680g	6156
gene-DEHA2E09702g	2840
gene-DEHA2E09724g	2037
gene-DEHA2E09746g	4221
gene-DEHA2E09768g	2276
gene-DEHA2E09790g	1295
gene-DEHA2E09812g	4286
gene-DEHA2E09834g	11139
gene-DEHA2E09856g	2861
gene-DEHA2E09878g	2020
gene-DEHA2E09900g	2330
gene-DEHA2E09922g	7339
gene-DEHA2E09944g	1318
gene-DEHA2E09966g	21920
gene-DEHA2E09988g	2707
gene-DEHA2E10010g	5505
gene-DEHA2E10032r	2
gene-DEHA2E10054g	4311
gene-DEHA2E10076g	4094
gene-DEHA2E10098g	2283
gene-DEHA2E10120g	3851
gene-DEHA2E10142g	12040
gene-DEHA2E10164g	1330
gene-DEHA2E10186g	2813
gene-DEHA2E10208g	8602
gene-DEHA2E10230r	6
gene-DEHA2E10252g	16
gene-DEHA2E10274g	3391
gene-DEHA2E10296g	775
gene-DEHA2E10318g	2219
gene-DEHA2E10340r	0
gene-DEHA2E10362g	1310
gene-DEHA2E10384g	16680
gene-DEHA2E10406g	860
gene-DEHA2E10428g	2065
gene-DEHA2E10450g	3778
gene-DEHA2E10472g	2060
gene-DEHA2E10494g	3606
gene-DEHA2E10516g	300
gene-DEHA2E10538g	2367
gene-DEHA2E10560g	953
gene-DEHA2E10582g	4476
gene-DEHA2E10604g	3270
gene-DEHA2E10626g	10617
gene-DEHA2E10648g	3919
gene-DEHA2E10670g	2376
gene-DEHA2E10692g	11938
gene-DEHA2E10714g	3406
gene-DEHA2E10736g	2497
gene-DEHA2E10758g	1783
gene-DEHA2E10780g	2653
gene-DEHA2E10802g	2169
gene-DEHA2E10824g	10120
gene-DEHA2E10846g	2928
gene-DEHA2E10868g	3651
gene-DEHA2E10890g	1961
gene-DEHA2E10912g	1719
gene-DEHA2E10934g	2843
gene-DEHA2E10956g	344
gene-DEHA2E10978g	10842
gene-DEHA2E11000g	4216
gene-DEHA2E11022g	8641
gene-DEHA2E11044g	1793
gene-DEHA2E11066g	2874
gene-DEHA2E11088g	4122
gene-DEHA2E11110g	2119
gene-DEHA2E11132g	231
gene-DEHA2E11154g	102
gene-DEHA2E11176g	4
gene-DEHA2E11198g	3900
