ProteinID	Control4
Q6BK03	609802.5625
Q6BK06	66123.82031
Q6BK08	29608.11914
Q6BK10	142855.1875
Q6BK11	527300.75
Q6BK12	34898.11719
Q6BK14	251406.125
Q6BK20	5251882
Q6BK25	34090.44141
Q6BK26	97033.9375
Q6BK27	9026.081055
Q6BK29	31284.73633
Q6BK31	86353.36719
Q6BK32	897604.8125
Q6BK33	14542.63672
Q6BK34	90589.08594
Q6BK35	909839.5625
Q6BK36	49188.81641
Q6BK37	21546.01563
Q6BK38	1153666.75
Q6BK39	188022.4063
Q6BK40	1557222.125
Q6BK41	191971.6094
Q6BK42	588104.5625
Q6BK43	107513.9844
Q6BK44	71379.08594
Q6BK45	231160.625
Q6BK47	578243.5625
Q6BK48	10561.45898
Q6BK49	60906.42188
Q6BK50	44441.75391
Q6BK51	1039675.125
Q6BK54	78122.21094
Q6BK55	329229.6563
Q6BK56	293007.9375
Q6BK57	82526.25781
Q6BK59	86007.54688
Q6BK61	0
Q6BK62	4886.768066
Q6BK66	434419.5625
Q6BK67	241021.7344
Q6BK70	7513920
Q6BK71	164367.8594
Q6BK73	81646.97656
Q6BK75	102870.9375
Q6BK77	158087.4063
Q6BK78	81479.61719
Q6BK79	704528
Q6BK81	207844.0156
Q6BK82	21042.83398
Q6BK83	18802.19727
Q6BK84	356353.625
Q6BK85	253324.5938
Q6BK86	18785.20313
Q6BK88	43319.01563
Q6BK90	314601.4375
Q6BK92	30306.32422
Q6BK93	975867.5
Q6BK94	163837.2188
Q6BK95	325376.0625
Q6BK96	869125.625
Q6BK97	18049.07422
Q6BK99	788703.4375
Q6BKA1	5619.73291
Q6BKA3	211118.2813
Q6BKA4	80563.6875
Q6BKA5	496994.625
Q6BKA6	823407.3125
Q6BKA8	428393.6563
Q6BKB0	92315.16406
Q6BKB1	89631.25781
Q6BKB2	15154.69336
Q6BKB4	732745.125
Q6BKB5	92320.94531
Q6BKB7	26194.38672
Q6BKC1	216095.7656
Q6BKC2	52483.92188
Q6BKC3	848160.875
Q6BKC4	71480.07813
Q6BKC5	146877.7344
Q6BKC7	654740.25
Q6BKC8	2039985.875
Q6BKC9	88168.76563
Q6BKD0	16791.89258
Q6BKD2	132967.6406
Q6BKD3	175196.8125
Q6BKD6	919695.4375
Q6BKD8	101856.7109
Q6BKD9	3822321.75
Q6BKE0_Q6BRR6	7962774.5
Q6BKE2	588323.5
Q6BKE4	2383554
Q6BKE6	78915.58594
Q6BKE7	115645.5469
Q6BKF1	45834.42188
Q6BKF6	1171348.25
Q6BKF7	233147.75
Q6BKF8	28003476
Q6BKF9	0
Q6BKG0	347616.8125
Q6BKG1	10750058
Q6BKG3	250344.6563
Q6BKG4	127898.2188
Q6BKG5	14220.75
Q6BKG7	134875.9688
Q6BKG8	41518.85547
Q6BKG9	2367869.75
Q6BKH3	257163.5938
Q6BKH4	32925.75
Q6BKH5	205546.8906
Q6BKH8	10179692
Q6BKH9	157058.1875
Q6BKI0	21214.06641
Q6BKI1	322736.2188
Q6BKI2	655.0266113
Q6BKI3	43637.05859
Q6BKI4	67164.36719
Q6BKI5	57866.46875
Q6BKI6	49909.45313
Q6BKI7	22439.58008
Q6BKI8	38969.85156
Q6BKI9	1706289.5
Q6BKJ2	196392.6563
Q6BKJ3	101977.2422
Q6BKJ4	687592.8125
Q6BKJ5	29615.31836
Q6BKJ8	181030.3438
Q6BKK0	160362.5469
Q6BKK1	38760.85156
Q6BKK4	4621213.5
Q6BKK5	534955.1875
Q6BKK6	320716.8125
Q6BKK7	82154.10938
Q6BKK9	157354.3125
Q6BKL0	54852.6875
Q6BKL4	20496.76758
Q6BKL5	27671.50977
Q6BKL7	21534.25977
Q6BKL8	632749.4375
Q6BKL9	74699.82031
Q6BKM0	408641.5625
Q6BKM1	148579.2031
Q6BKM2	79202.28125
Q6BKM3	58989.21484
Q6BKM4	1203630
Q6BKM5	1768304.5
Q6BKM6	59725.10547
Q6BKM7	13008.31152
Q6BKN1	253632.1094
Q6BKN2	32328.64063
Q6BKN3	40826.875
Q6BKN4	1897.992676
Q6BKN9	53658.57031
Q6BKP0	13074.08203
Q6BKP1	264605.2813
Q6BKP6	55678.17969
Q6BKP7	4363.982422
Q6BKP8	327745.25
Q6BKP9	173170.7031
Q6BKQ1	313120.9688
Q6BKQ2	97747.25
Q6BKQ3	12728.69434
Q6BKQ7	54723.10547
Q6BKQ8	308397.3125
Q6BKQ9	13094070
Q6BKR0	137324.875
Q6BKR8	108493.2109
Q6BKR9	40551.84375
Q6BKS0	25241.63281
Q6BKS1	18999.32031
Q6BKS6	321209.0625
Q6BKS7	5729.416992
Q6BKT3	128985.1641
Q6BKT4	1165639.125
Q6BKT5	385314.2188
Q6BKT6	97537.52344
Q6BKT7	1880964.75
Q6BKT8	17573.15625
Q6BKT9	185379.8594
Q6BKU0	0
Q6BKU1	151986.875
Q6BKU3	283729.7188
Q6BKU6	268566.4375
Q6BKU7	50478.12891
Q6BKU8	13931.01074
Q6BKU9	48394.64844
Q6BKV0	111143.2734
Q6BKV1	2801231.75
Q6BKV7	3154685.5
Q6BKV8	248682.3281
Q6BKW0	610788.0625
Q6BKW1	2113272
Q6BKW2	110637.5234
Q6BKW3	99304.92188
Q6BKW5	922448.125
Q6BKW6	19546.34375
Q6BKW7_Q6BRG2	69443816
Q6BKW8	40665844
Q6BKX0	26378.63672
Q6BKX1	120548.1172
Q6BKX2	65282.05469
Q6BKX3	9943085
Q6BKX4	31633.375
Q6BKX6	255544.8594
Q6BKX7	19413.43555
Q6BKX8	25202.35547
Q6BKX9	255803.7656
Q6BKY1	90658.51563
Q6BKY3	135492.5469
Q6BKY7	2295757
Q6BKY8	19520190
Q6BKY9	371079.9375
Q6BKZ0	225103.1094
Q6BKZ1	118240.5
Q6BKZ2	20156.10352
Q6BKZ3	1404.116455
Q6BKZ4	28900.30859
Q6BKZ5	124950.1563
Q6BKZ6	10514.49609
Q6BKZ7	71811.50781
Q6BKZ8	16517.29297
Q6BL00	16393.97656
Q6BL01	149620.5781
Q6BL02	4635609
Q6BL07	48758.22266
Q6BL08	97020.48438
Q6BL12	6020729.5
Q6BL13	36008.03516
Q6BL18	17100.75586
Q6BL19	554239.625
Q6BL21	506915.625
Q6BL22	116953.1563
Q6BL27	403.0021667
Q6BL32	0
Q6BL33	54041.24219
Q6BL34	105856.5156
Q6BL36	111344.1563
Q6BL38	334293.375
Q6BL39	255335.1875
Q6BL42	6775348.5
Q6BL43	24551942
Q6BL44	27844.32813
Q6BL47	325254
Q6BL48	17302.30859
Q6BL50	53427.80859
Q6BL53	16246.97363
Q6BL55	31805.07422
Q6BL57	679512.8125
Q6BL58	90447.625
Q6BL59	191132.2031
Q6BL60	829544.375
Q6BL62	0
Q6BL63	78702.65625
Q6BL65	95302.05469
Q6BL66	136472.8438
Q6BL67	97473.46875
Q6BL68	32716.08203
Q6BL69	121937.9063
Q6BL71	43429.61328
Q6BL72	34668.1875
Q6BL74	9935.442383
Q6BL75	351887.9688
Q6BL76	256322.0156
Q6BL77	29355.8125
Q6BL78	136800.6875
Q6BL82	137046.2813
Q6BL83	468247.4375
Q6BL86	103682.6484
Q6BL90	17410614
Q6BL92	284437.2188
Q6BL94	287612.9063
Q6BL96	35733
Q6BL98	81395.53906
Q6BL99	62381.40625
Q6BLA0	6247822
Q6BLA1	323648.6875
Q6BLA3	13859.9082
Q6BLA5	4587.898438
Q6BLA6	3779146
Q6BLB0	12221783
Q6BLB1	4808342.5
Q6BLB2	664902.8125
Q6BLB3	465301.375
Q6BLB4	48677.44531
Q6BLB5	119890.1563
Q6BLB8	259232.0938
Q6BLB9	1574440.625
Q6BLC0	156355.9844
Q6BLC2	30893.78125
Q6BLC3	160964.7031
Q6BLC4	33145.36328
Q6BLC5	9037.351563
Q6BLC6	91737.625
Q6BLC9	199999.4688
Q6BLD0	30381.27539
Q6BLD1	25809.28906
Q6BLD2	431301.1875
Q6BLD3	44212.60156
Q6BLD4	905184.0625
Q6BLD6	1365923.375
Q6BLD7	25828.00195
Q6BLD8	181217.125
Q6BLD9	63086.89453
Q6BLE0	67476.58594
Q6BLE1	48626.41016
Q6BLE2	188287.5469
Q6BLE6	28117.94922
Q6BLE9	2196332
Q6BLF0	0
Q6BLF1	1030409.75
Q6BLF3	3779121
Q6BLF4	108188.2266
Q6BLF5	261595.4375
Q6BLF6	142300.6406
Q6BLF9	23506.11523
Q6BLG2	771638.75
Q6BLG3	409703.0313
Q6BLG4	106351.3359
Q6BLG5	713571.3125
Q6BLG6	32804.28125
Q6BLG8	194239.9063
Q6BLG9	64683.46484
Q6BLH2	50337.01172
Q6BLH4	573488.25
Q6BLH6	85509.14063
Q6BLH7	21943.07617
Q6BLH9	37929.66406
Q6BLI1	918089.25
Q6BLI4	176407.1406
Q6BLI5	2087286.875
Q6BLI6	184381.3906
Q6BLI7	1104790.125
Q6BLI9	490057.5
Q6BLJ0	354312.5625
Q6BLJ2	104753.2891
Q6BLJ3	23838008
Q6BLJ5	203098.7031
Q6BLJ6	217968.7656
Q6BLJ9	88239.42969
Q6BLK0	25126.50391
Q6BLK5	252501.9063
Q6BLL1	405897.4688
Q6BLL2	29428.92188
Q6BLL4	109506.9766
Q6BLL5	2830538
Q6BLL7	4364507
Q6BLL8	18727.97266
Q6BLL9	299049.4063
Q6BLM0	95233.82031
Q6BLM2	125471.6641
Q6BLM3	30452.67383
Q6BLM4	42332.80859
Q6BLM5	49830.72266
Q6BLM8	0
Q6BLM9	714006.5
Q6BLN0	61915.74609
Q6BLN1	300402.0625
Q6BLN2	63082.69922
Q6BLN3	0
Q6BLN4	1590300.25
Q6BLN9	10290692
Q6BLP0	61678.67188
Q6BLP1	1347679.625
Q6BLP3	53805.97656
Q6BLP4	28966.70313
Q6BLP8	370653.4688
Q6BLQ1	28746.09766
Q6BLQ3	2860371.75
Q6BLQ5	15237.12695
Q6BLQ6	0
Q6BLQ9	147930.6719
Q6BLR0	109559.8906
Q6BLR1	0
Q6BLR3	156105.7969
Q6BLR4	70988.03906
Q6BLR6	27035.25391
Q6BLR8	159077.3906
Q6BLR9	100447.9063
Q6BLS0	67075.59375
Q6BLS1	139347.5
Q6BLS3	1310456
Q6BLS5	413378.9688
Q6BLS6	27389.98242
Q6BLS7	29726.39648
Q6BLS9	41235.45313
Q6BLT1	51998.19922
Q6BLT2	6233.478516
Q6BLT3	6303.57373
Q6BLT4	17728.65039
Q6BLT5	615204.6875
Q6BLT6	18833.92383
Q6BLU0	73608.94531
Q6BLU1	1792682.125
Q6BLU2	32661.70508
Q6BLU3	190814.0625
Q6BLU6	196784.6719
Q6BLU7	155820.2344
Q6BLU8	33030.27344
Q6BLU9	38549.66406
Q6BLV1	4834064.5
Q6BLV6	78863.48438
Q6BLV9	322613.5313
Q6BLW0	129905.7031
Q6BLW1	167045.9688
Q6BLW3	24718.4375
Q6BLW6	208656.0469
Q6BLW7	0
Q6BLW8	216080
Q6BLW9	496735.5625
Q6BLX2	118881.1953
Q6BLX4	957453.4375
Q6BLX7	171245.2813
Q6BLY1	105411.2109
Q6BLY4	47642.85156
Q6BLY5	990281.75
Q6BLY6	39887.99219
Q6BLY7	2034297.125
Q6BLY9	7441914
Q6BLZ0	56903.79688
Q6BLZ1	20853.39063
Q6BLZ2	5318669.5
Q6BLZ4	7038911.5
Q6BLZ6	5508973
Q6BLZ9	5829.069824
Q6BM00	1415171.25
Q6BM01	297230.9688
Q6BM02	29683.83203
Q6BM03	186134.4219
Q6BM04	128612.7344
Q6BM05	6814.632813
Q6BM07	747862.125
Q6BM08	0
Q6BM10	0
Q6BM13	22136.45313
Q6BM14	72383.50781
Q6BM15	1412958.625
Q6BM17	1047976.563
Q6BM18	420933.125
Q6BM19	238428.9063
Q6BM21	58226.71484
Q6BM23	60921.5
Q6BM28	15494.43066
Q6BM30	1820412.625
Q6BM33	97413.45313
Q6BM36	689875.75
Q6BM37	126095.5313
Q6BM39	1911979.25
Q6BM40	260324.7656
Q6BM45	9684.679688
Q6BM46	117138.9141
Q6BM47	939115.6875
Q6BM50	544093.625
Q6BM51	525223.125
Q6BM52	1733277.75
Q6BM53	4017804
Q6BM55	22456.49805
Q6BM56	100807.6641
Q6BM57	1171296.625
Q6BM60	48527.97266
Q6BM62	133922.75
Q6BM67	26692.0957
Q6BM68	200497.7344
Q6BM69	256571.6875
Q6BM70	16896.49414
Q6BM72	101115.5313
Q6BM73	255164.7656
Q6BM74	81734.01563
Q6BM75	8737.171875
Q6BM81	51731.24219
Q6BM83	2132820.75
Q6BM84	1122582.5
Q6BM85	342227.6563
Q6BM87	635638.1875
Q6BM89	43452.24609
Q6BM90	5783.675293
Q6BM93	321025.7813
Q6BM94	759333.4375
Q6BM96	223263.1563
Q6BM98	960585
Q6BMA1	42660.00391
Q6BMA6	158751.7813
Q6BMA7	178433.875
Q6BMA8	23425.89844
Q6BMA9	38458.15625
Q6BMB0	18806.64844
Q6BMB2	68786.78125
Q6BMB3	436736.9063
Q6BMB4	51094.84375
Q6BMB5	3490335.5
Q6BMB6	603860.1875
Q6BMB7	4332.219238
Q6BMB8	12997290
Q6BMC0	168158.5938
Q6BMC2	395804.1563
Q6BMC3	7974.250977
Q6BMC6	51905.94141
Q6BMC8	30347.5293
Q6BMD0	49795.21875
Q6BMD1	68208.42188
Q6BMD4	90344.46875
Q6BMD5	816549.4375
Q6BMD6	34949.48438
Q6BMD8	5575.260254
Q6BMD9	345427.7813
Q6BME0	47645900
Q6BME2	1011963.125
Q6BME3	935124.3125
Q6BME5	6227617
Q6BME7	604647.875
Q6BME9	44388.54297
Q6BMF0	7146779.5
Q6BMF1	0
Q6BMF2	18876.00586
Q6BMF3	16197.70898
Q6BMF6	67223.76563
Q6BMF7	149088.7969
Q6BMF9	168577.8281
Q6BMG0	531795.5625
Q6BMG2	478044.75
Q6BMG4	0
Q6BMG5	623293.9375
Q6BMH1	47352.54688
Q6BMH2	104489.1875
Q6BMH3	507825.5
Q6BMH4	47183.77344
Q6BMH8	3297987.5
Q6BMI2	17704.30273
Q6BMI5	273122.9375
Q6BMI6	44069.07422
Q6BMI7	97924.40625
Q6BMI8	110550.2734
Q6BMI9	27912.49805
Q6BMJ1	1251387
Q6BMJ2	0
Q6BMJ5	278178.7188
Q6BMJ6	441235.4063
Q6BMJ7	91154.92969
Q6BMJ8	137363.4531
Q6BMK0	46412836
Q6BMK1	23862.45313
Q6BMK2	40638.52734
Q6BMK3	40106.08984
Q6BMK9	5511.254395
Q6BML0	240161.8125
Q6BML1	8342.488281
Q6BML3	320472.75
Q6BML5	65257.77344
Q6BML6	122176.0625
Q6BML8	17761.90039
Q6BML9	6579.323242
Q6BMM0	174849.3438
Q6BMM1	139940.9688
Q6BMM2	29473.66016
Q6BMM3	22027.74609
Q6BMM5	80408.78906
Q6BMM6	620432
Q6BMM7	79797.30469
Q6BMM8	76369.78906
Q6BMM9	49190.9375
Q6BMN1	178791.9063
Q6BMN3	14082960
Q6BMN4	682649.6875
Q6BMN6	175777.3594
Q6BMN7	143094.6875
Q6BMN8	40711596
Q6BMN9	316145.5938
Q6BMP0	20214.63086
Q6BMP1	37105.75
Q6BMP2	158619.7031
Q6BMP3	104797.9375
Q6BMP4	30299.03906
Q6BMP5	11947.29785
Q6BMP7	33169.30469
Q6BMP8	22108.60352
Q6BMP9	317801.75
Q6BMQ0	85231.21875
Q6BMQ2	104541.3594
Q6BMQ3	198693.7031
Q6BMQ5	70028.49219
Q6BMQ6	162089.1563
Q6BMQ8	17266.36914
Q6BMR2	9368426
Q6BMR3	7176.634766
Q6BMR4	91186.10938
Q6BMR5	298168.375
Q6BMR6	25717.47852
Q6BMR8	679317.75
Q6BMR9	14852.0127
Q6BMS0	92240.375
Q6BMS1	34580.4375
Q6BMS2	113427.6953
Q6BMS3	85398.84375
Q6BMS5	91287.27344
Q6BMS6	5596.404297
Q6BMS7	40650.94531
Q6BMS8	5994219
Q6BMS9	19269.03711
Q6BMT0	1170420.5
Q6BMT1	171450.7031
Q6BMT2	0
Q6BMT4	164879.2188
Q6BMT5	103854.1875
Q6BMT6	85241.82031
Q6BMT7	612936.5625
Q6BMT8	7463582.5
Q6BMT9	28035.23242
Q6BMU1	0
Q6BMU5	294773.125
Q6BMU6	60836.16797
Q6BMU7	286338.9688
Q6BMU9	177199.3438
Q6BMV0	91707.9375
Q6BMV1	583621.75
Q6BMV4	156087.3438
Q6BMV6	4212.224121
Q6BMV7	766229.125
Q6BMV8	96131.61719
Q6BMW0	2539272.5
Q6BMW2	280664.8125
Q6BMW3	222464.8125
Q6BMW4	59160.91016
Q6BMW5	13344.25293
Q6BMW7	17069.92773
Q6BMW8	303608.375
Q6BMW9	28150.21484
Q6BMX0	8050063.5
Q6BMX1	22932.94531
Q6BMX2	16393.44141
Q6BMX5	174639.2188
Q6BMX6	12017.01563
Q6BMX7	151970.9844
Q6BMX8	2837633
Q6BMY0	32310.5
Q6BMY2	137050.4531
Q6BMY3	14025326
Q6BMY5	9201.398438
Q6BMY6	13538.02148
Q6BMY7	423861.125
Q6BMY9	49645.83984
Q6BMZ0	0
Q6BMZ1	6733449
Q6BMZ2	1424321.125
Q6BMZ3	141004.1719
Q6BMZ5	15813.27734
Q6BMZ7	25912.5332
Q6BMZ8	2808573.75
Q6BMZ9	553179.5
Q6BN01	2318717.75
Q6BN03	114881.3125
Q6BN04	94837.13281
Q6BN05	372687.3438
Q6BN06	31255.97656
Q6BN07	44913.42578
Q6BN08	30778.00977
Q6BN09	0
Q6BN10	1207680.25
Q6BN12	7784913.5
Q6BN19	91319.96094
Q6BN20	51249.09766
Q6BN21	88503.04688
Q6BN23	511239.125
Q6BN25	0
Q6BN30	0
Q6BN37	5996.691406
Q6BN80	279771.0625
Q6BN82	74248.07031
Q6BN84	0
Q6BN87	77497.16406
Q6BN89	98421.21875
Q6BN90	40108.85547
Q6BN91	53763.76563
Q6BN93	2493162.5
Q6BNB8	267181.2188
Q6BNC1	0
Q6BNC2	4218540
Q6BNC3	3464038.5
Q6BNC4	101050.2656
Q6BNC5	7195.119141
Q6BNC6	56425.71875
Q6BNC7	2169365.25
Q6BND1	2015887.75
Q6BND2	43011.08203
Q6BND3	61586.47656
Q6BND5	0
Q6BND9	951199.25
Q6BNE1	61909.53125
Q6BNE2	834359.5625
Q6BNE4	87668.90625
Q6BNE8	101299.1641
Q6BNF1	74747.28906
Q6BNF2	186646.6406
Q6BNF3	138461.4844
Q6BNF4	2215591.75
Q6BNF5	23527.35742
Q6BNF7	51569.69922
Q6BNF8	1411638.875
Q6BNF9	24492.64648
Q6BNG2	38984.57031
Q6BNG4	261608.9375
Q6BNG6	9559.77832
Q6BNG7	277106.5
Q6BNG9	3216649.75
Q6BNH0	2780646.75
Q6BNH1	33279.41797
Q6BNH2	90140.15625
Q6BNH3	673438.875
Q6BNH5	343311.625
Q6BNH7	11396.1875
Q6BNH8	488298.0938
Q6BNI2	38758.13672
Q6BNI3	52932.13672
Q6BNI6	11634.8125
Q6BNJ1	450837.4063
Q6BNJ3	48171.875
Q6BNJ7	12501.03223
Q6BNJ8	783635.625
Q6BNJ9	30470.00195
Q6BNK0	113393.9063
Q6BNK1	8079022.5
Q6BNK2	148960.4844
Q6BNK5	87415.125
Q6BNK9	175124.3594
Q6BNL1	342535.25
Q6BNL2	461045.75
Q6BNL4	119214.6641
Q6BNL5	0
Q6BNL6	63159.06641
Q6BNL8	92063.60156
Q6BNL9	28191.36523
Q6BNM0	942223.8125
Q6BNM1	5206.298828
Q6BNM2	296667.0625
Q6BNM4	163459.625
Q6BNM5	82061.15625
Q6BNM6	473141.1875
Q6BNM7	491190.9688
Q6BNN2	306027.9063
Q6BNN5	38157.94531
Q6BNN6	41964.07422
Q6BNN7	116293.8828
Q6BNN8	368633.7188
Q6BNP0	50054.07813
Q6BNP3	13902.59277
Q6BNP4	1039195.313
Q6BNP6	298164.2813
Q6BNP7	146838.5156
Q6BNP9	171731.75
Q6BNQ1	1432927.625
Q6BNQ4	66142.96875
Q6BNQ5	2376051.25
Q6BNQ6	242618.4219
Q6BNQ8	213364.0313
Q6BNQ9	30927.22266
Q6BNR0	1305108
Q6BNR1	1504370.125
Q6BNR3	401775.875
Q6BNR4	17463.70898
Q6BNR6	221352.2031
Q6BNR7	1158722.75
Q6BNR9	223317.5625
Q6BNS1	349812.2813
Q6BNS2	56045.5625
Q6BNS3	39266.84375
Q6BNS5	632406.375
Q6BNS6	433154.875
Q6BNS7	206657.1719
Q6BNS8	113404.2188
Q6BNS9	47272.44531
Q6BNT0	384901.5
Q6BNT8	119227.875
Q6BNU2	25950.25781
Q6BNU3	1201377
Q6BNU4	248644.4219
Q6BNU5	14193.89648
Q6BNU6	0
Q6BNU7	8988.462891
Q6BNV2	108628.4297
Q6BNV4	24835.25391
Q6BNV7	15575.05176
Q6BNV8	11084.87891
Q6BNW1	319464.2188
Q6BNW2	23964.23633
Q6BNW5	257537.5156
Q6BNW6	3461.608398
Q6BNX0	45902.35938
Q6BNX1	898.9957886
Q6BNX2	188113.5469
Q6BNX3	143058.7656
Q6BNX4	642015.6875
Q6BNX5	1951525
Q6BNX6	186657.25
Q6BNX7	36123.80859
Q6BNY3	635116.4375
Q6BNY4	14817.16211
Q6BNY5	210184.4063
Q6BNY6	13125.45898
Q6BNY7	53382.46484
Q6BNY8	48161.50391
Q6BNY9	293045.7188
Q6BNZ1	97902.07813
Q6BNZ6	46837.80469
Q6BNZ7	0
Q6BP00	12035023
Q6BP01	404037.9375
Q6BP02	0
Q6BP03	51227.89063
Q6BP04	1854318.75
Q6BP05	122417.0234
Q6BP08	81336.67188
Q6BP09	4288945.5
Q6BP11	99362.75
Q6BP14	0
Q6BP15	106881.4688
Q6BP16	34582.42188
Q6BP17	3906308.25
Q6BP20	291179.25
Q6BP22	2148.060547
Q6BP28	20346.95313
Q6BP29	580645.3125
Q6BP32	62475.53125
Q6BP39	161600.4219
Q6BP41	22997.26172
Q6BP42	93725.80469
Q6BP44	1207418.875
Q6BP45	60520.54297
Q6BP46	254831.0313
Q6BP48	51605.69531
Q6BP50	102804.9219
Q6BP54	248987.1719
Q6BP56	1116874
Q6BP58	40185.60938
Q6BP62	25747.51563
Q6BP66	299184.5
Q6BP67	810440.25
Q6BP69	278745.9688
Q6BP72	27518.71289
Q6BP74	405164.625
Q6BP77	27269.69922
Q6BP80	308430.4688
Q6BP81	57676.48438
Q6BP84	432725.3438
Q6BP87	9570.704102
Q6BP89	12801.25
Q6BP94	106687.0313
Q6BP95	24322.16602
Q6BP96	52642.73828
Q6BP98	67565.80469
Q6BPA3	5219.798828
Q6BPA5	318521.3125
Q6BPA6	0
Q6BPA8	340260.2813
Q6BPA9	103702.0313
Q6BPB3	11108.4043
Q6BPB5	3988.548828
Q6BPB6	10964.90723
Q6BPB7	262202.75
Q6BPB8	341899.0625
Q6BPC0	106543.1094
Q6BPC2	136531.4375
Q6BPC3	300973.7188
Q6BPC4	44317.44922
Q6BPC5	135423.9063
Q6BPC6	39988.68359
Q6BPC7	46150.37109
Q6BPD1	3359531.75
Q6BPD2	82946.34375
Q6BPD3	646791.625
Q6BPD4	17087082
Q6BPD5	215298.1094
Q6BPD6	216840.4219
Q6BPE0	82209.57031
Q6BPE1	130953.4922
Q6BPE3	15609.6123
Q6BPE6	71649.64063
Q6BPE7	3400785.75
Q6BPE8	9382.65332
Q6BPF0	569118.4375
Q6BPF1	17196.91797
Q6BPF2	223845.875
Q6BPF4	386986.6563
Q6BPF6	109218.0469
Q6BPF9	1558634.25
Q6BPG1	52266.44531
Q6BPG2	9692.503906
Q6BPG5	43576.33984
Q6BPG7	105055.9219
Q6BPG8	14954.4248
Q6BPH0	78436.49219
Q6BPH1	44934.9375
Q6BPH3	249828.6875
Q6BPH4	21595.77734
Q6BPH5	16612.68555
Q6BPH9	2529140
Q6BPI1	987175.375
Q6BPI2	193802.8438
Q6BPI4	28666.13086
Q6BPI6	26612.78516
Q6BPI7	0
Q6BPI8	4618.432129
Q6BPJ3	5210.371094
Q6BPJ5	20015.23828
Q6BPJ6	38428.05469
Q6BPJ9	3396.334229
Q6BPK2	107404.1484
Q6BPK4	288283.3125
Q6BPK6	24477.69336
Q6BPK7	165072.7656
Q6BPK8	190731.2344
Q6BPK9	84709.85938
Q6BPL0	68350.94531
Q6BPL3	115229.1016
Q6BPL8	191943.3281
Q6BPM1	1358639.625
Q6BPM2	61984.94531
Q6BPM4	49044.75
Q6BPM7	0
Q6BPM8	982883.6875
Q6BPM9	177497.1406
Q6BPN0	7829669.5
Q6BPN1	147063.1563
Q6BPN2	2012541.875
Q6BPN4	136742.5
Q6BPN5	223931.0313
Q6BPN6	85942.96094
Q6BPN8	148891.4844
Q6BPN9	43817.44531
Q6BPP1	77627.66406
Q6BPP4	46324.46875
Q6BPP5	585.8301392
Q6BPP6	214287.2344
Q6BPP7	42089.47656
Q6BPP8	90462.80469
Q6BPP9	107355.3984
Q6BPQ0	332221
Q6BPQ1	1307062.875
Q6BPQ2	38325.42969
Q6BPQ3	57008.78516
Q6BPQ4	41641.16016
Q6BPQ6	81346.71875
Q6BPQ7	3265854.75
Q6BPQ9	47425.35547
Q6BPR1	154258.8438
Q6BPR3	563837.0625
Q6BPR4	135995.5156
Q6BPR5	0
Q6BPR7	49730.40625
Q6BPR8	95276.875
Q6BPS1	61447.83203
Q6BPS2	199954.5313
Q6BPS4	1628446.5
Q6BPT0	0
Q6BPT1	22278.26953
Q6BPT2	71316.9375
Q6BPT3	48029.05859
Q6BPT4	154844.8438
Q6BPT5	558027.9375
Q6BPT7	34652.19141
Q6BPT8	32165.60547
Q6BPT9	351397.9688
Q6BPU0	35353.54297
Q6BPU2	365916.5625
Q6BPU3	17115.27344
Q6BPU4	72541.64844
Q6BPU5	12870.4873
Q6BPU8	2439863.75
Q6BPV0	6455218.5
Q6BPV1	2399534.25
Q6BPV2	45049.98438
Q6BPV3	66391.66406
Q6BPV7	4832.072266
Q6BPW0	28787.15039
Q6BPW7	302992.0938
Q6BPW8	8648.453125
Q6BPX1	462819.0938
Q6BPX2	48046.78125
Q6BPX7	193343.9063
Q6BPY0	11608732
Q6BPY2	227127.9844
Q6BPY3	19716.74219
Q6BPY4	23367.35156
Q6BPY6	5585844
Q6BPY7	155416.2813
Q6BPY8	30410.33594
Q6BPZ1	215644.2813
Q6BPZ3	96069.39844
Q6BPZ4	529935.1875
Q6BPZ5	43665.29688
Q6BPZ6	53498.1875
Q6BPZ8	93630.10938
Q6BPZ9	22246.75
Q6BQ00	661201.25
Q6BQ02	108933.6641
Q6BQ03	3636.807617
Q6BQ05	1522881
Q6BQ06	262086.6563
Q6BQ07	21737.93945
Q6BQ09	112270.1094
Q6BQ10	44141.72266
Q6BQ12	141805.4531
Q6BQ13	8312.907227
Q6BQ14	19017.34766
Q6BQ15	602705.5
Q6BQ19	36893.26563
Q6BQ24	101056.4297
Q6BQ25	3029898.75
Q6BQ28	10814.41211
Q6BQ29	44280.20703
Q6BQ32	204878.4844
Q6BQ33	47721.92188
Q6BQ34	825332.5625
Q6BQ36	49545.39844
Q6BQ37	74190.1875
Q6BQ38	988157.1875
Q6BQ40	6750.408691
Q6BQ41	62993.29688
Q6BQ42	89931.30469
Q6BQ44	216966.7344
Q6BQ46	289989.7188
Q6BQ48	149246.2344
Q6BQ49	285568.6875
Q6BQ50	1981965.625
Q6BQ51	43552.70313
Q6BQ52	6619.805664
Q6BQ54	9876813
Q6BQ55	57832.76953
Q6BQ59	1484.437622
Q6BQ60	20560.44531
Q6BQ61	26794.66797
Q6BQ62	12079.14258
Q6BQ63	14175.72363
Q6BQ66	1032153
Q6BQ67	89222.29688
Q6BQ68	483236.5
Q6BQ70	56147.14453
Q6BQ71	41756.66406
Q6BQ74	1449476.125
