Geneid	RNA STAR on 1MKCl2: mapped.bam
gene-DEHA2C08646g	1897
gene-DEHA2C08668g	1818
gene-DEHA2C08690g	6826
gene-DEHA2C08712g	7898
gene-DEHA2C08734g	7055
gene-DEHA2C08756g	1574
gene-DEHA2C08778g	3848
gene-DEHA2C08800g	3260
gene-DEHA2C08822g	11382
gene-DEHA2C08844g	1449
gene-DEHA2C08866g	1858
gene-DEHA2C08888g	2961
gene-DEHA2C08910g	5582
gene-DEHA2C08932g	829
gene-DEHA2C08954g	5595
gene-DEHA2C08976g	7127
gene-DEHA2C08998g	2021
gene-DEHA2C09020g	1622
gene-DEHA2C09042g	2755
gene-DEHA2C09064g	2658
gene-DEHA2C09086g	952
gene-DEHA2C09108g	2725
gene-DEHA2C09130g	1711
gene-DEHA2C09152g	54590
gene-DEHA2C09174g	10
gene-DEHA2C09196g	4229
gene-DEHA2C09218g	8485
gene-DEHA2C09240g	5678
gene-DEHA2C09262g	899
gene-DEHA2C09284g	1026
gene-DEHA2C09306g	21625
gene-DEHA2C09328g	2619
gene-DEHA2C09350g	2244
gene-DEHA2C09372g	905
gene-DEHA2C09394g	1869
gene-DEHA2C09416g	967
gene-DEHA2C09438g	745
gene-DEHA2C09460g	5899
gene-DEHA2C09482g	2916
gene-DEHA2C09504g	1963
gene-DEHA2C09526g	4538
gene-DEHA2C09548g	2173
gene-DEHA2C09570g	2609
gene-DEHA2C09592g	202
gene-DEHA2C09614g	21337
gene-DEHA2C09636g	1307
gene-DEHA2C09658g	13334
gene-DEHA2C09680g	5129
gene-DEHA2C09702g	9434
gene-DEHA2C09724g	880
gene-DEHA2C09746g	9130
gene-DEHA2C09768g	674
gene-DEHA2C09790r	76
gene-DEHA2C09812g	2918
gene-DEHA2C09834g	2592
gene-DEHA2C09856g	3305
gene-DEHA2C09878g	3469
gene-DEHA2C09900g	4787
gene-DEHA2C09922g	2515
gene-DEHA2C09944r	0
gene-DEHA2C09966g	3842
gene-DEHA2C09988g	1616
gene-DEHA2C10010g	4520
gene-DEHA2C10032g	143
gene-DEHA2C10054g	14933
gene-DEHA2C10076g	1440
gene-DEHA2C10098g	1939
gene-DEHA2C10120g	2859
gene-DEHA2C10142g	2506
gene-DEHA2C10164g	1486
gene-DEHA2C10186g	12810
gene-DEHA2C10208r	5
gene-DEHA2C10230r	3
gene-DEHA2C10252g	113
gene-DEHA2C10274g	24545
gene-DEHA2C10296g	6231
gene-DEHA2C10318g	2543
gene-DEHA2C10340g	1003
gene-DEHA2C10362g	436
gene-DEHA2C10384g	2154
gene-DEHA2C10406g	4262
gene-DEHA2C10428g	4110
gene-DEHA2C10450g	2243
gene-DEHA2C10472g	4772
gene-DEHA2C10494g	6023
gene-DEHA2C10516g	838
gene-DEHA2C10538g	9146
gene-DEHA2C10560g	2444
gene-DEHA2C10582g	3798
gene-DEHA2C10604g	1441
gene-DEHA2C10626g	1187
gene-DEHA2C10648g	13194
gene-DEHA2C10670g	15397
gene-DEHA2C10692g	4426
gene-DEHA2C10714g	2087
gene-DEHA2C10736g	5857
gene-DEHA2C10758g	26357
gene-DEHA2C10780r	17
gene-DEHA2C10802g	98
gene-DEHA2C10824g	2
gene-DEHA2C10846g	13257
gene-DEHA2C10868g	2474
gene-DEHA2C10890g	2093
gene-DEHA2C10912g	3378
gene-DEHA2C10934g	7233
gene-DEHA2C10956g	17661
gene-DEHA2C10978g	9404
gene-DEHA2C11000g	8862
gene-DEHA2C11022g	3932
gene-DEHA2C11044g	2150
gene-DEHA2C11066g	1388
gene-DEHA2C11088g	644
gene-DEHA2C11110g	4457
gene-DEHA2C11286g	1183
gene-DEHA2C11352g	391
gene-DEHA2C11374g	626
gene-DEHA2C11396g	553
gene-DEHA2C11418g	2584
gene-DEHA2C11440g	26765
gene-DEHA2C11462g	13156
gene-DEHA2C11484g	4576
gene-DEHA2C11506g	7895
gene-DEHA2C11528g	4614
gene-DEHA2C11550g	4993
gene-DEHA2C11572g	6607
gene-DEHA2C11594g	1245
gene-DEHA2C11616g	4387
gene-DEHA2C11638g	7022
gene-DEHA2C11660g	9879
gene-DEHA2C11682g	2348
gene-DEHA2C11704g	3393
gene-DEHA2C11726r	9
gene-DEHA2C11748g	2211
gene-DEHA2C11770g	2261
gene-DEHA2C11792g	32435
gene-DEHA2C11814g	5566
gene-DEHA2C11836g	164
gene-DEHA2C11858g	1396
gene-DEHA2C11880g	1450
gene-DEHA2C11902g	690
gene-DEHA2C11924g	728
gene-DEHA2C11946g	13595
gene-DEHA2C11968g	10530
gene-DEHA2C11990g	564
gene-DEHA2C12012g	2316
gene-DEHA2C12034g	14691
gene-DEHA2C12056g	330
gene-DEHA2C12078g	3285
gene-DEHA2C12100g	3110
gene-DEHA2C12122g	5325
gene-DEHA2C12144g	3302
gene-DEHA2C12166g	7066
gene-DEHA2C12188g	5
gene-DEHA2C12210g	5545
gene-DEHA2C12243g2	0
gene-DEHA2C12254g	3268
gene-DEHA2C12276g	179
gene-DEHA2C12298g	3411
gene-DEHA2C12320g	129
gene-DEHA2C12342g	9384
gene-DEHA2C12364g	1454
gene-DEHA2C12386g	1841
gene-DEHA2C12408g	2494
gene-DEHA2C12430g	3963
gene-DEHA2C12452g	7092
gene-DEHA2C12474g	3475
gene-DEHA2C12496g	2363
gene-DEHA2C12518g	1850
gene-DEHA2C12540g	1972
gene-DEHA2C12562g	2584
gene-DEHA2C12584g	2256
gene-DEHA2C12606g	3822
gene-DEHA2C12628g	3963
gene-DEHA2C12650g	2116
gene-DEHA2C12672g	1163
gene-DEHA2C12694g	1577
gene-DEHA2C12716g	74
gene-DEHA2C12738g	5502
gene-DEHA2C12760g	5494
gene-DEHA2C12782g	2108
gene-DEHA2C12804g	1323
gene-DEHA2C12826g	5717
gene-DEHA2C12848g	12449
gene-DEHA2C12870g	1591
gene-DEHA2C12892g	3598
gene-DEHA2C12914g	1315
gene-DEHA2C12936g	5388
gene-DEHA2C12958g	27
gene-DEHA2C12980g	94837
gene-DEHA2C13002g	5357
gene-DEHA2C13024g	2663
gene-DEHA2C13046g	6152
gene-DEHA2C13068g	6543
gene-DEHA2C13090g	1529
gene-DEHA2C13112g	23366
gene-DEHA2C13134g	696
gene-DEHA2C13156g	2780
gene-DEHA2C13178g	3991
gene-DEHA2C13200g	5061
gene-DEHA2C13222g	12430
gene-DEHA2C13244g	4680
gene-DEHA2C13266g	3422
gene-DEHA2C13288g	1939
gene-DEHA2C13310g	2804
gene-DEHA2C13332g	81
gene-DEHA2C13354g	1174
gene-DEHA2C13376g	2508
gene-DEHA2C13398g	3099
gene-DEHA2C13420g	106
gene-DEHA2C13442g	7511
gene-DEHA2C13464g	4277
gene-DEHA2C13486g	19096
gene-DEHA2C13508g	1496
gene-DEHA2C13541g2	244
gene-DEHA2C13552g	2649
gene-DEHA2C13574g	2401
gene-DEHA2C13596g	8095
gene-DEHA2C13618g	554
gene-DEHA2C13640g	331
gene-DEHA2C13662g	4088
gene-DEHA2C13684g	13294
gene-DEHA2C13706g	7797
gene-DEHA2C13728g	1497
gene-DEHA2C13750g	4078
gene-DEHA2C13772g	10954
gene-DEHA2C13794g	6196
gene-DEHA2C13816g	1515
gene-DEHA2C13838g	4523
gene-DEHA2C13860g	6963
gene-DEHA2C13882g	15553
gene-DEHA2C13904g	3763
gene-DEHA2C13926g	2865
gene-DEHA2C13948g	3748
gene-DEHA2C13970g	2079
gene-DEHA2C13992g	3448
gene-DEHA2C14014g	2261
gene-DEHA2C14036g	599
gene-DEHA2C14058g	33941
gene-DEHA2C14080g	2519
gene-DEHA2C14102g	109
gene-DEHA2C14124g	3218
gene-DEHA2C14146g	1767
gene-DEHA2C14168g	2651
gene-DEHA2C14190g	11061
gene-DEHA2C14212g	1710
gene-DEHA2C14234g	8617
gene-DEHA2C14256g	982
gene-DEHA2C14278g	2860
gene-DEHA2C14300g	6637
gene-DEHA2C14322g	11771
gene-DEHA2C14344g	4184
gene-DEHA2C14366g	3029
gene-DEHA2C14388g	6308
gene-DEHA2C14410r	0
gene-DEHA2C14432g	259
gene-DEHA2C14454g	46
gene-DEHA2C14476g	7
gene-DEHA2C14498g	61
gene-DEHA2C14520g	280
gene-DEHA2C14542g	1622
gene-DEHA2C14564g	5205
gene-DEHA2C14586g	11165
gene-DEHA2C14608g	1684
gene-DEHA2C14630g	3203
gene-DEHA2C14652g	4479
gene-DEHA2C14674g	3666
gene-DEHA2C14696g	9312
gene-DEHA2C14718g	3020
gene-DEHA2C14740g	1381
gene-DEHA2C14762g	5439
gene-DEHA2C14784g	510
gene-DEHA2C14806g	56
gene-DEHA2C14828g	1294
gene-DEHA2C14850g	1296
gene-DEHA2C14872g	2362
gene-DEHA2C14894g	796
gene-DEHA2C14916g	2223
gene-DEHA2C14938g	6857
gene-DEHA2C14960g	3392
gene-DEHA2C14982g	4282
gene-DEHA2C15004g	2420
gene-DEHA2C15026g	5765
gene-DEHA2C15048g	3749
gene-DEHA2C15070g	6246
gene-DEHA2C15092g	1710
gene-DEHA2C15114g	916
gene-DEHA2C15136g	1164
gene-DEHA2C15158g	129
gene-DEHA2C15180g	674
gene-DEHA2C15202g	4767
gene-DEHA2C15224g	2293
gene-DEHA2C15246g	2749
gene-DEHA2C15268g	2118
gene-DEHA2C15290g	8278
gene-DEHA2C15312g	3303
gene-DEHA2C15334g	8352
gene-DEHA2C15356g	1363
gene-DEHA2C15378g	6420
gene-DEHA2C15400g	1333
gene-DEHA2C15422g	1098
gene-DEHA2C15444g	2869
gene-DEHA2C15466g	477
gene-DEHA2C15488g	3833
gene-DEHA2C15510g	2443
gene-DEHA2C15532g	60747
gene-DEHA2C15554r	1
gene-DEHA2C15576r	2
gene-DEHA2C15598g	94
gene-DEHA2C15620g	3140
gene-DEHA2C15642g	6438
gene-DEHA2C15664g	3724
gene-DEHA2C15686g	18848
gene-DEHA2C15708g	608
gene-DEHA2C15730g	1685
gene-DEHA2C15752g	4680
gene-DEHA2C15774g	5779
gene-DEHA2C15796g	4520
gene-DEHA2C15818g	8661
gene-DEHA2C15840g	1533
gene-DEHA2C15862g	16334
gene-DEHA2C15884g	6079
gene-DEHA2C15906g	626
gene-DEHA2C15928g	2578
gene-DEHA2C15950g	719
gene-DEHA2C15972g	3559
gene-DEHA2C15994g	5759
gene-DEHA2C16016g	3556
gene-DEHA2C16038g	34329
gene-DEHA2C16060g	7130
gene-DEHA2C16082g	2340
gene-DEHA2C16104g	2305
gene-DEHA2C16126g	1417
gene-DEHA2C16148g	3290
gene-DEHA2C16170g	12611
gene-DEHA2C16192g	6387
gene-DEHA2C16214g	6394
gene-DEHA2C16236g	2654
gene-DEHA2C16258g	3296
gene-DEHA2C16280g	7582
gene-DEHA2C16302g	1174
gene-DEHA2C16324g	3858
gene-DEHA2C16346g	5064
gene-DEHA2C16368g	948
gene-DEHA2C16390g	4639
gene-DEHA2C16412g	640
gene-DEHA2C16434g	1356
gene-DEHA2C16456g	1241
gene-DEHA2C16478g	5150
gene-DEHA2C16500g	4130
gene-DEHA2C16522r	6
gene-DEHA2C16544g	2250
gene-DEHA2C16566g	3255
gene-DEHA2C16588g	412
gene-DEHA2C16610g	2240
gene-DEHA2C16632g	6183
gene-DEHA2C16654g	5703
gene-DEHA2C16676g	11967
gene-DEHA2C16698g	6064
gene-DEHA2C16720g	24
gene-DEHA2C16742g	7068
gene-DEHA2C16764g	5087
gene-DEHA2C16786g	5915
gene-DEHA2C16808g	1943
gene-DEHA2C16830g	7977
gene-DEHA2C16852g	8293
gene-DEHA2C16874g	5707
gene-DEHA2C16896g	3062
gene-DEHA2C16918g	4729
gene-DEHA2C16940g	982
gene-DEHA2C16962g	2127
gene-DEHA2C16984g	5081
gene-DEHA2C17006g	648
gene-DEHA2C17028g	7749
gene-DEHA2C17050g	1208
gene-DEHA2C17072g	2547
gene-DEHA2C17094r	0
gene-DEHA2C17116g	4543
gene-DEHA2C17138g	1064
gene-DEHA2C17160g	3154
gene-DEHA2C17182g	1181
gene-DEHA2C17204g	3929
gene-DEHA2C17226g	11575
gene-DEHA2C17248g	2243
gene-DEHA2C17270g	2176
gene-DEHA2C17292g	1803
gene-DEHA2C17314g	2877
gene-DEHA2C17336g	6664
gene-DEHA2C17358g	18301
gene-DEHA2C17380g	2133
gene-DEHA2C17402g	3746
gene-DEHA2C17424g	986
gene-DEHA2C17446g	2694
gene-DEHA2C17468g	2326
gene-DEHA2C17490g	4003
gene-DEHA2C17512g	5399
gene-DEHA2C17534g	11467
gene-DEHA2C17556g	861
gene-DEHA2C17578g	2155
gene-DEHA2C17600g	2082
gene-DEHA2C17622g	1605
gene-DEHA2C17644g	52
gene-DEHA2C17666g	169
gene-DEHA2C17688g	6
gene-DEHA2C17710g	28
gene-DEHA2C17732g	28
gene-DEHA2C17754g	682
gene-DEHA2C17776g	12
gene-DEHA2C17798g	21
gene-DEHA2C17820g	408
gene-DEHA2C17842g	1428
gene-DEHA2C17864g	1017
gene-DEHA2C17886g	252
gene-DEHA2C17908g	133
gene-DEHA2C17930g	262
gene-DEHA2D00110g	0
gene-DEHA2D00132g	29907
gene-DEHA2D00154g	241
gene-DEHA2D00176g	294
gene-DEHA2D00198g	411
gene-DEHA2D00220g	130
gene-DEHA2D00242g	74
gene-DEHA2D00264g	4
gene-DEHA2D00286g	1
gene-DEHA2D00308g	28
gene-DEHA2D00330g	549
gene-DEHA2D00352g	43
gene-DEHA2D00374g	4
gene-DEHA2D00396g	0
gene-DEHA2D00418g	0
gene-DEHA2D00440g	0
gene-DEHA2D00462g	0
gene-DEHA2D00484g	8
gene-DEHA2D00506g	0
gene-DEHA2D00528g	4
gene-DEHA2D00550g	123
gene-DEHA2D00572g	4
gene-DEHA2D00594g	0
gene-DEHA2D00616g	0
gene-DEHA2D00638g	480
gene-DEHA2D00660g	426
gene-DEHA2D00682g	28
gene-DEHA2D00704g	0
gene-DEHA2D00726g	14
gene-DEHA2D00748g	3413
gene-DEHA2D00770g	481
gene-DEHA2D00792g	51
gene-DEHA2D00814g	1025
gene-DEHA2D00836g	65
gene-DEHA2D00858g	1
gene-DEHA2D00880g	48
gene-DEHA2D00902g	14
gene-DEHA2D00924g	48697
gene-DEHA2D00946g	40
gene-DEHA2D00968g	1521
gene-DEHA2D00990g	2950
gene-DEHA2D01012g	1209
gene-DEHA2D01034g	2434
gene-DEHA2D01056g	282
gene-DEHA2D01078g	897
gene-DEHA2D01100g	1503
gene-DEHA2D01122g	1160
gene-DEHA2D01144g	1149
gene-DEHA2D01166g	488
gene-DEHA2D01188g	156
gene-DEHA2D01210g	13710
gene-DEHA2D01232g	1745
gene-DEHA2D01254g	744
gene-DEHA2D01276g	9205
gene-DEHA2D01298g	74
gene-DEHA2D01320g	914
gene-DEHA2D01342g	567
gene-DEHA2D01364g	440
gene-DEHA2D01386g	137
gene-DEHA2D01408g	614
gene-DEHA2D01430g	1336
gene-DEHA2D01452g	494
gene-DEHA2D01474g	633
gene-DEHA2D01496g	3488
gene-DEHA2D01518g	1967
gene-DEHA2D01540g	2640
gene-DEHA2D01562g	1571
gene-DEHA2D01584g	1892
gene-DEHA2D01606g	3520
gene-DEHA2D01628g	1694
gene-DEHA2D01650g	1553
gene-DEHA2D01672g	4545
gene-DEHA2D01694g	3141
gene-DEHA2D01716g	2754
gene-DEHA2D01738g	1246
gene-DEHA2D01760g	1041
gene-DEHA2D01782g	1008
gene-DEHA2D01804g	1432
gene-DEHA2D01826g	4257
gene-DEHA2D01848g	1215
gene-DEHA2D01870r	0
gene-DEHA2D01892g	10005
gene-DEHA2D01914g	1322
gene-DEHA2D01936g	6607
gene-DEHA2D01958g	2283
gene-DEHA2D01980r	0
gene-DEHA2D02002g	1010
gene-DEHA2D02024g	3265
gene-DEHA2D02046g	643
gene-DEHA2D02068g	224
gene-DEHA2D02090g	1277
gene-DEHA2D02112g	7065
gene-DEHA2D02134g	1730
gene-DEHA2D02156g	1702
gene-DEHA2D02178g	3184
gene-DEHA2D02200g	4752
gene-DEHA2D02222g	6175
gene-DEHA2D02244g	4508
gene-DEHA2D02266g	36299
gene-DEHA2D02288g	1855
gene-DEHA2D02310g	3128
gene-DEHA2D02332g	304363
gene-DEHA2D02354g	1790
gene-DEHA2D02376g	138798
gene-DEHA2D02398g	5213
gene-DEHA2D02420g	3574
gene-DEHA2D02442g	11802
gene-DEHA2D02464g	283
gene-DEHA2D02486g	29
gene-DEHA2D02508g	5209
gene-DEHA2D02530g	681
gene-DEHA2D02552g	7989
gene-DEHA2D02574g	2097
gene-DEHA2D02596g	585
gene-DEHA2D02618g	3809
gene-DEHA2D02640g	3538
gene-DEHA2D02662g	5752
gene-DEHA2D02684g	2418
gene-DEHA2D02706g	1733
gene-DEHA2D02728g	3283
gene-DEHA2D02750g	157
gene-DEHA2D02772g	385
gene-DEHA2D02794g	885
gene-DEHA2D02816g	24078
gene-DEHA2D02838g	6505
gene-DEHA2D02860g	2389
gene-DEHA2D02882g	1913
gene-DEHA2D02904g	3935
gene-DEHA2D02926g	2749
gene-DEHA2D02948g	5832
gene-DEHA2D02970g	205
gene-DEHA2D02992g	8851
gene-DEHA2D03014g	4861
gene-DEHA2D03036g	11240
gene-DEHA2D03058g	3022
gene-DEHA2D03080g	21
gene-DEHA2D03102g	24
gene-DEHA2D03124g	5268
gene-DEHA2D03146g	3944
gene-DEHA2D03168g	58
gene-DEHA2D03190g	696
gene-DEHA2D03212g	8948
gene-DEHA2D03234g	399
gene-DEHA2D03256g	632
gene-DEHA2D03278g	1694
gene-DEHA2D03300g	2417
gene-DEHA2D03322g	2969
gene-DEHA2D03344g	259
gene-DEHA2D03366g	1506
gene-DEHA2D03388g	4839
gene-DEHA2D03410g	2179
gene-DEHA2D03432g	1714
gene-DEHA2D03454g	1295
gene-DEHA2D03476g	2
gene-DEHA2D03498g	1976
gene-DEHA2D03520g	951
gene-DEHA2D03542g	0
gene-DEHA2D03564g	1181
gene-DEHA2D03586g	16
gene-DEHA2D03608g	4356
gene-DEHA2D03630g	622
gene-DEHA2D03652g	2938
gene-DEHA2D03674g	8447
gene-DEHA2D03696g	6369
gene-DEHA2D03718g	17095
gene-DEHA2D03740g	190
gene-DEHA2D03762g	3336
gene-DEHA2D03784g	2243
gene-DEHA2D03806g	249
gene-DEHA2D03828g	526
gene-DEHA2D03850g	2395
gene-DEHA2D03872g	1849
gene-DEHA2D03894g	994
gene-DEHA2D03916g	3000
gene-DEHA2D03938g	1143
gene-DEHA2D03960g	6138
gene-DEHA2D03982g	3016
gene-DEHA2D04004g	410
gene-DEHA2D04026g	9064
gene-DEHA2D04048g	3582
gene-DEHA2D04070g	752
gene-DEHA2D04092g	5810
gene-DEHA2D04114g	3940
gene-DEHA2D04136g	6630
gene-DEHA2D04158g	3652
gene-DEHA2D04180g	7120
gene-DEHA2D04202g	9314
gene-DEHA2D04224r	3
gene-DEHA2D04246g	5957
gene-DEHA2D04268g	5259
gene-DEHA2D04290g	1200
gene-DEHA2D04312g	3604
gene-DEHA2D04334r	4
gene-DEHA2D04356g	30
gene-DEHA2D04378g	118
gene-DEHA2D04400g	12174
gene-DEHA2D04422g	815
gene-DEHA2D04444g	10801
gene-DEHA2D04466g	3933
gene-DEHA2D04488g	3720
gene-DEHA2D04510g	8483
gene-DEHA2D04532r	0
gene-DEHA2D04554g	135431
gene-DEHA2D04576g	2110
gene-DEHA2D04598g	1709
gene-DEHA2D04620g	1364
gene-DEHA2D04642g	28031
gene-DEHA2D04664g	1293
gene-DEHA2D04686g	2520
gene-DEHA2D04708g	6267
gene-DEHA2D04730g	1500
gene-DEHA2D04752r	1
gene-DEHA2D04774r	0
gene-DEHA2D04796g	8067
gene-DEHA2D04818g	1803
gene-DEHA2D04840r	1
gene-DEHA2D04862r	1
gene-DEHA2D04884g	718
gene-DEHA2D04906g	1688
gene-DEHA2D04928g	1140
gene-DEHA2D04950g	682
gene-DEHA2D04972g	3313
gene-DEHA2D04994g	1082
gene-DEHA2D05016g	2782
gene-DEHA2D05038g	5625
gene-DEHA2D05060g	5425
gene-DEHA2D05082g	11856
gene-DEHA2D05104g	1952
gene-DEHA2D05126g	4043
gene-DEHA2D05148g	1348
gene-DEHA2D05170g	1078
gene-DEHA2D05192g	2732
gene-DEHA2D05214g	3276
gene-DEHA2D05236g	1580
gene-DEHA2D05258g	6
gene-DEHA2D05280g	1
gene-DEHA2D05302g	97
gene-DEHA2D05324g	1059
gene-DEHA2D05346g	15052
gene-DEHA2D05368g	1660
gene-DEHA2D05390g	5775
gene-DEHA2D05412g	56644
gene-DEHA2D05434g	1585
gene-DEHA2D05456g	2447
gene-DEHA2D05478g	2837
gene-DEHA2D05500g	2770
gene-DEHA2D05522g	231
gene-DEHA2D05544g	14313
gene-DEHA2D05566g	972
gene-DEHA2D05588g	1075
gene-DEHA2D05610g	4377
gene-DEHA2D05632g	2124
gene-DEHA2D05654g	404
gene-DEHA2D05676g	4504
gene-DEHA2D05698g	8346
gene-DEHA2D05720g	640
gene-DEHA2D05742g	1648
gene-DEHA2D05764g	3662
gene-DEHA2D05786g	1926
gene-DEHA2D05808g	83
gene-DEHA2D05830g	0
gene-DEHA2D06061g	11
gene-DEHA2D06116g	164
gene-DEHA2D06138g	4355
gene-DEHA2D06160g	62657
gene-DEHA2D06182g	28059
gene-DEHA2D06204g	6892
gene-DEHA2D06226g	4792
gene-DEHA2D06248r	1
gene-DEHA2D06270g	3146
gene-DEHA2D06292g	20433
gene-DEHA2D06314g	65
gene-DEHA2D06336g	4759
gene-DEHA2D06358g	3096
gene-DEHA2D06380g	3695
gene-DEHA2D06402g	14993
gene-DEHA2D06424g	8383
gene-DEHA2D06446g	1079
gene-DEHA2D06468g	854
gene-DEHA2D06490g	4415
gene-DEHA2D06512g	6968
gene-DEHA2D06534g	3856
gene-DEHA2D06556g	3678
gene-DEHA2D06578g	2270
gene-DEHA2D06600g	4781
gene-DEHA2D06622g	8319
gene-DEHA2D06644g	1077
gene-DEHA2D06666g	10
gene-DEHA2D06688g	7780
gene-DEHA2D06710g	335
gene-DEHA2D06732g	890
gene-DEHA2D06754g	2155
gene-DEHA2D06776g	304
gene-DEHA2D06798g	3079
gene-DEHA2D06820g	38994
gene-DEHA2D06842g	11111
gene-DEHA2D06864g	11179
gene-DEHA2D06886g	6137
gene-DEHA2D06908g	4495
gene-DEHA2D06930g	3419
gene-DEHA2D06952g	15583
gene-DEHA2D06974g	1016
gene-DEHA2D06996g	1547
gene-DEHA2D07018g	128
gene-DEHA2D07040g	1053
gene-DEHA2D07062g	3829
gene-DEHA2D07084g	49673
gene-DEHA2D07106g	643
gene-DEHA2D07128g	3177
gene-DEHA2D07150r	2
gene-DEHA2D07172g	2742
gene-DEHA2D07194g	1298
gene-DEHA2D07216g	1372
gene-DEHA2D07238g	2926
gene-DEHA2D07260r	1
gene-DEHA2D07282g	1924
gene-DEHA2D07304g	5226
gene-DEHA2D07326g	525
gene-DEHA2D07348g	8538
gene-DEHA2D07370g	5569
gene-DEHA2D07392g	4362
gene-DEHA2D07414g	3319
gene-DEHA2D07436g	3746
gene-DEHA2D07458g	7919
gene-DEHA2D07480g	1436
gene-DEHA2D07502g	1831
gene-DEHA2D07524g	1930
gene-DEHA2D07546g	122
gene-DEHA2D07568g	13761
gene-DEHA2D07590r	0
gene-DEHA2D07612g	166
gene-DEHA2D07634g	3004
gene-DEHA2D07656g	953
gene-DEHA2D07678g	2291
gene-DEHA2D07700g	1000
gene-DEHA2D07722g	3125
gene-DEHA2D07744g	4328
gene-DEHA2D07766g	1308
gene-DEHA2D07788g	2218
gene-DEHA2D07810r	0
gene-DEHA2D07832g	4767
gene-DEHA2D07854g	1856
gene-DEHA2D07876g	4368
gene-DEHA2D07898g	12033
gene-DEHA2D07920g	2839
gene-DEHA2D07942g	6574
gene-DEHA2D07964g	11370
gene-DEHA2D07986g	1674
gene-DEHA2D08008g	3469
gene-DEHA2D08030g	4499
gene-DEHA2D08052g	5514
gene-DEHA2D08074g	1657
gene-DEHA2D08096g	10651
gene-DEHA2D08118g	1240
gene-DEHA2D08140g	1865
gene-DEHA2D08162g	834
gene-DEHA2D08184g	4315
gene-DEHA2D08206g	3709
gene-DEHA2D08228g	2320
gene-DEHA2D08250g	351
gene-DEHA2D08272g	2526
gene-DEHA2D08294g	249
gene-DEHA2D08316g	1548
gene-DEHA2D08338g	988
gene-DEHA2D08360g	370
gene-DEHA2D08382g	2
gene-DEHA2D08404g	749
gene-DEHA2D08426g	2775
gene-DEHA2D08448g	7
gene-DEHA2D08470g	1154
gene-DEHA2D08492g	1656
gene-DEHA2D08514g	29142
gene-DEHA2D08536g	71986
gene-DEHA2D08558g	25757
gene-DEHA2D08580g	1141
gene-DEHA2D08602g	176
gene-DEHA2D08624g	1530
gene-DEHA2D08646g	11
gene-DEHA2D08668g	2
gene-DEHA2D08690g	140
gene-DEHA2D08712r	134
gene-DEHA2D08734g	2825
gene-DEHA2D08756g	2002
gene-DEHA2D08778g	3842
gene-DEHA2D08800g	15780
gene-DEHA2D08822g	3311
gene-DEHA2D08844g	3452
gene-DEHA2D08866g	7780
gene-DEHA2D08888g	1876
gene-DEHA2D08910g	8182
gene-DEHA2D08932g	1998
gene-DEHA2D08954g	27644
gene-DEHA2D08976g	746
gene-DEHA2D08998g	1343
gene-DEHA2D09020g	4226
gene-DEHA2D09042g	4382
gene-DEHA2D09064g	5640
gene-DEHA2D09086g	3248
gene-DEHA2D09108g	3398
gene-DEHA2D09130g	2250
gene-DEHA2D09152g	655
gene-DEHA2D09174g	5125
gene-DEHA2D09196g	7905
gene-DEHA2D09218g	7044
gene-DEHA2D09240g	802
gene-DEHA2D09262g	1251
gene-DEHA2D09284g	0
gene-DEHA2D09306g	2960
gene-DEHA2D09328g	749
gene-DEHA2D09350g	3530
gene-DEHA2D09372g	7323
gene-DEHA2D09394g	22975
gene-DEHA2D09416g	30485
gene-DEHA2D09438g	21090
gene-DEHA2D09460g	69747
gene-DEHA2D09482g	1788
gene-DEHA2D09504g	2192
gene-DEHA2D09526g	4357
gene-DEHA2D09548g	3408
gene-DEHA2D09570g	1816
gene-DEHA2D09592g	6444
gene-DEHA2D09614g	7107
gene-DEHA2D09636g	7168
gene-DEHA2D09658g	5403
gene-DEHA2D09680g	1353
gene-DEHA2D09702g	8676
gene-DEHA2D09724g	1894
gene-DEHA2D09746g	78
gene-DEHA2D09768g	1526
gene-DEHA2D09790g	7068
gene-DEHA2D09812g	1751
gene-DEHA2D09834g	2527
gene-DEHA2D09856g	5319
gene-DEHA2D09878g	476
gene-DEHA2D09900g	2631
gene-DEHA2D09922g	8712
gene-DEHA2D09944g	829
gene-DEHA2D09966g	8627
gene-DEHA2D09988g	3482
gene-DEHA2D10010g	2403
gene-DEHA2D10032g	2573
gene-DEHA2D10054g	7734
gene-DEHA2D10076g	2044
gene-DEHA2D10098g	1368
gene-DEHA2D10120g	2597
gene-DEHA2D10142g	493
gene-DEHA2D10164g	173
gene-DEHA2D10186g	14933
gene-DEHA2D10208g	21166
gene-DEHA2D10230g	1281
gene-DEHA2D10252g	2850
gene-DEHA2D10274g	931
gene-DEHA2D10296g	2108
gene-DEHA2D10318g	914
gene-DEHA2D10340g	8164
gene-DEHA2D10362g	4212
gene-DEHA2D10384g	4622
gene-DEHA2D10406g	51920
gene-DEHA2D10428g	3254
gene-DEHA2D10450g	732
gene-DEHA2D10472g	6335
gene-DEHA2D10494r	1
gene-DEHA2D10516g	2721
gene-DEHA2D10538g	1100
gene-DEHA2D10560g	3283
gene-DEHA2D10582g	11150
gene-DEHA2D10604g	5824
gene-DEHA2D10626g	8109
gene-DEHA2D10648g	2340
gene-DEHA2D10670g	0
gene-DEHA2D10692r	0
gene-DEHA2D10714g	5670
gene-DEHA2D10736g	3722
