ProteinID,Control1,Control4,Control5,KCl2,KCl3,KCl4,NaCl1,NaCl2,NaCl3
Q6BXB0_1,0.0,7.047539621491182e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXB0_2,0.0,9.165944397728347e-10,7.206481923553182e-10,3.6782420625279946e-10,3.473017699447188e-10,1.0257865862930277e-09,2.55021322594798e-10,2.491771990586315e-10,3.969288149483398e-10
Q6BXB0_3,0.0,2.0866314113345776e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXB0_4,0.0,3.56986566751207e-10,2.817690293758068e-10,1.744876025771451e-10,1.315058492737947e-10,0.0,0.0,0.0,1.2945553239932714e-10
Q6BXB0_5,0.0,0.0,3.5943633042789416e-10,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXB0_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.285792246290087e-10
Q6BXB0_7,0.0,4.252481511750593e-10,6.199182487394935e-10,4.684411493669644e-10,8.30761298771493e-10,4.483493096681148e-10,6.65291721076725e-10,6.374767777714934e-10,6.935277322809822e-10
Q6BXB0_8,0.0,0.0,1.0949184685463995e-10,0.0,1.3643695994027293e-10,0.0,2.3213631366410963e-10,0.0,2.2745082339492716e-10
Q6BXB0_9,0.0,2.403150115244126e-10,0.0,0.0,9.512669050683975e-11,0.0,0.0,0.0,9.610107562649367e-11
Q6BXB0_10,0.0,0.0,1.7885547051607643e-10,0.0,1.3566324269275787e-10,0.0,0.0,0.0,1.4518113311011964e-10
Q6BXB0_11,0.0,0.0,1.9868045414753296e-10,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXB0_12,0.0,4.417895391261584e-11,8.157206106849008e-11,0.0,1.4240956404493393e-10,0.0,6.815334016403847e-11,0.0,1.3063201127198512e-10
Q6BXB0_13,0.0,1.5826827275044665e-09,1.173453637891501e-09,6.799910682893241e-10,1.0842889921121255e-09,6.31794290870806e-10,8.290620892749701e-10,1.0536243102863692e-09,9.18727189813876e-10
Q6BXB0_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.419983657995831e-10,0.0
Q6BXB0_15,0.0,0.0,0.0,3.7031790294674776e-11,0.0,0.0,1.6890518884054842e-10,1.4314255939171057e-10,0.0
Q6BXB0_16,0.0,2.076908025581865e-10,1.9144297436974667e-10,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXB0_17,0.0,1.4478380706665028e-10,1.2943149885026687e-10,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXB0_18,0.0,0.0,6.305668117242115e-11,0.0,0.0,4.60058172191077e-11,0.0,0.0,0.0
Q6BXB0_19,0.0,9.662814416356595e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXC3_0,0.0,0.0,3.856676947449432e-11,0.0,0.0,0.0,4.14480383897693e-11,0.0,4.0180893709486565e-11
Q6BXC5_0,0.0,1.8849516261326577e-10,0.0,1.0123426049903508e-10,0.0,2.3545145667011986e-10,0.0,0.0,0.0
Q6BXC5_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6708829394222233e-11
Q6BXD0_0,0.0,1.2679535780675282e-08,9.722255182138406e-09,0.0,4.429620029248934e-09,0.0,6.270554371032784e-09,6.407827878532985e-09,4.169284824069653e-09
Q6BXD0_1,0.0,5.560107287674536e-09,4.7409862534464975e-09,6.579839802068842e-09,5.947226494099856e-09,4.620917057790021e-09,4.234315644685702e-09,5.523627242048862e-09,4.656608248480053e-09
Q6BXD0_2,8.09025387872081e-09,1.440485178272964e-09,1.1763330897966096e-09,1.1099632030412395e-09,6.831584436949709e-10,1.650451073667387e-09,4.922525900905396e-10,6.188587917341997e-10,6.916500979891564e-10
Q6BXD0_3,0.0,2.198264759347924e-09,1.6491296142904016e-09,6.615245095681849e-09,2.2528678997299144e-09,7.911993216219357e-09,1.7242296927496511e-09,0.0,1.999976685219343e-09
Q6BXD1_0,0.0,0.0,3.451124933353143e-10,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXD1_1,0.0,7.398968297253397e-11,9.68878860104574e-11,3.2399981193221405e-11,0.0,0.0,1.0003593684560888e-10,0.0,8.30985371333245e-11
Q6BXD1_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.232455192622205e-11
Q6BXD1_3,0.0,1.1132118169904329e-10,1.3643083719466044e-10,1.590640568704805e-10,1.6628364363007206e-10,2.972262082771567e-11,2.574221969133387e-10,1.944091879927701e-10,1.4174626535783418e-10
Q6BXD4_0,4.418459998948532e-10,7.033596524809082e-10,6.573993415145206e-10,1.5661685842573217e-09,7.548674957877655e-10,6.13875621476737e-10,1.2097409286335516e-09,1.0312085736550084e-09,7.515405184429684e-10
Q6BXE5_0,0.0,4.003591362362259e-10,4.2395644056494054e-10,1.2125589968517952e-10,2.2672001351590282e-10,1.5966105506811862e-10,4.074719138136456e-10,3.009907844933371e-10,3.9545509355381394e-10
Q6BXF0_0,0.0,3.2427507479381435e-10,3.610054903243873e-10,1.450352999365647e-10,2.7345591763629436e-10,0.0,3.2219939189852013e-10,2.223546899028452e-10,3.828238232768606e-10
Q6BXF0_1,0.0,8.008092334153231e-10,5.682844385450649e-10,2.6296664689410336e-10,2.385372325397194e-10,1.0698829920010923e-09,0.0,0.0,0.0
Q6BXF6_0,0.0,7.678594392176009e-11,6.290493276723971e-11,1.0225297941508376e-10,2.35007268144621e-11,4.542826915981272e-10,0.0,0.0,2.7963476960064486e-11
Q6BXF8_0,0.0,2.1705406032658956e-09,2.776309730224827e-09,2.3989316492787347e-09,1.685027584870891e-09,0.0,3.3365836114421536e-09,2.8039390505041846e-09,2.9183621102172697e-09
Q6BXF8_1,0.0,5.283576686303777e-10,7.712365812935526e-10,0.0,9.34308653862535e-10,0.0,1.3785851306524103e-09,1.1801082151659874e-09,1.1334749815268131e-09
Q6BXF8_2,0.0,7.840247482659091e-11,1.0184463350405869e-10,0.0,1.9893374674113882e-11,0.0,2.5926668290242562e-11,1.022060902301074e-11,2.77414278437062e-11
Q6BXF9_0,0.0,7.292105496467647e-09,5.665970666688664e-09,4.708797615101976e-09,2.688199871738715e-09,1.1194851718807732e-08,2.5057459016215282e-09,3.5590656891914866e-09,3.8237039661168036e-09
Q6BXF9_1,0.0,0.0,0.0,0.0,0.0,3.5334310914795515e-09,0.0,0.0,0.0
Q6BXF9_2,0.0,8.880617116506933e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXF9_3,0.0,4.1486482710497313e-10,5.175687379065968e-10,6.934991365627446e-10,3.1475494103009474e-10,2.0571084636988183e-09,0.0,4.2463691745798875e-10,4.045997432615093e-10
Q6BXF9_4,0.0,0.0,1.245291382025536e-10,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXF9_5,0.0,0.0,0.0,0.0,8.946362926548883e-11,0.0,8.891965170994703e-11,0.0,5.556880709157946e-11
Q6BXG0_0,3.4029170468527423e-09,3.262220765900685e-09,3.5227126807783427e-09,1.8110992137599322e-09,2.1956670408229787e-09,6.188339496185373e-09,2.2504698034807635e-09,2.749440198203912e-09,2.674150027353694e-09
Q6BXG0_1,2.9987091713096293e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXG0_2,0.0,3.244368228066141e-09,2.6521164395081394e-09,2.8211630541531315e-09,9.859132440814027e-10,1.9459126848213995e-09,9.534767726422475e-10,1.2512596862032856e-09,1.0023642426695934e-09
Q6BXG0_3,0.0,1.906459632803216e-10,1.610253233637884e-10,0.0,8.43206152690138e-11,3.5685211590417895e-10,4.0297677134650395e-11,4.6231901175782643e-11,8.584849602102136e-11
Q6BXG3_0,1.364877119629677e-07,2.091544472741497e-07,2.1982918181414938e-07,2.0002751434046204e-07,1.8111562501401173e-07,1.5386322560144983e-07,1.637496503903564e-07,2.0732810400799707e-07,1.6094592458393e-07
Q6BXG3_1,0.0,4.838978752272573e-11,4.950392272759218e-11,0.0,0.0,1.9434699500768713e-10,0.0,0.0,0.0
Q6BXG3_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0366362000475326e-09
Q6BXG3_3,9.461840143734128e-09,4.774652054559025e-09,5.6305900336758596e-09,4.3345502477128425e-09,4.747185819630175e-09,3.5378075654207752e-09,3.4934061849234346e-09,4.557212323164651e-09,3.98811563894725e-09
Q6BXG3_4,0.0,1.0518559784889784e-09,6.941458140024252e-10,9.061799782546226e-10,5.531309202907057e-10,1.492812128831796e-09,3.83624541727028e-10,5.939495443450265e-10,4.48896814424003e-10
Q6BXG3_5,3.1107560856989986e-10,3.512256678247287e-11,1.8181114270452132e-11,1.6391577161746472e-14,1.726635235166158e-11,5.945502263609e-11,2.474391476244896e-12,1.5688625495547097e-14,1.6127678843317408e-11
Q6BXG3_6,3.571396651495113e-10,6.918952092459077e-10,5.544669960692638e-10,3.8184034932716737e-10,4.933500402745992e-10,5.32758543259843e-10,3.1790820048215467e-10,3.575268300728931e-10,6.0384936824859e-10
Q6BXG3_7,3.2355201427543054e-10,6.20987358692229e-10,5.06473920844188e-10,2.9764133152371027e-10,3.703589045211539e-10,4.1917305487048365e-10,4.219325338879501e-10,3.760076019796265e-10,4.423861902639483e-10
Q6BXG3_8,0.0,2.368109896503593e-11,3.1956595544720603e-11,3.2244141158273684e-11,3.9036142127127415e-11,4.654552626303795e-11,3.109869398171038e-11,2.4779197689086237e-11,4.239884191279683e-11
Q6BXG3_9,7.705893755622573e-07,5.929055580086002e-07,4.4392268287000216e-07,5.172897522299202e-07,3.8515576337001943e-07,4.6119626754315113e-07,3.258100831187963e-07,4.784478850296931e-07,3.512804439861062e-07
Q6BXG3_10,0.0,1.4758248649355522e-10,9.650066161760925e-11,3.960483171280913e-11,1.967710348617285e-11,2.767668640921311e-11,2.7578993404358822e-11,4.663531257716332e-11,5.7776846386357157e-11
Q6BXG3_11,0.0,1.632404259565608e-09,2.8798169177825898e-09,3.776526406679884e-09,2.9675254775916596e-09,1.3163981193766313e-09,4.231959055468809e-09,4.998073485519552e-09,2.2177541883064676e-09
Q6BXG3_12,0.0,1.415258082766478e-09,0.0,0.0,0.0,0.0,0.0,1.8333211739515163e-09,1.0531509242849895e-09
Q6BXG3_13,0.0,1.8358535196119128e-10,2.0480874059564517e-10,2.5656563995779925e-10,2.5795517905431516e-10,0.0,2.8879703440928815e-10,0.0,2.616834003163751e-10
Q6BXG3_14,0.0,4.779666429037541e-11,5.439025750640218e-11,4.162238834849119e-11,3.0232413501128665e-11,0.0,4.14335193535492e-11,6.577417936797835e-11,2.8809765943050928e-11
Q6BXG5_0,5.385697199030668e-10,8.0793717536216e-10,6.020042829956294e-10,4.273179477981446e-10,4.520841876687277e-10,2.847504699716284e-10,4.667975546111287e-10,4.616478558106246e-10,4.861243141545585e-10
Q6BXG5_1,0.0,1.1605427346171369e-09,1.306516362347808e-09,1.0540812430761278e-09,1.18626771089577e-09,0.0,1.3519594929877122e-09,1.1551590107303119e-09,1.3211320233476724e-09
Q6BXG5_2,0.0,4.48707117060121e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.563693583736378e-10
Q6BXG5_3,0.0,0.0,0.0,8.065862282030591e-10,7.872811127866867e-10,3.5435125628224434e-10,0.0,6.866668083334505e-10,0.0
Q6BXG5_4,2.8724363206725765e-10,3.38114748560892e-10,3.269628401944198e-10,9.477382609642993e-11,9.22210228695363e-11,1.799310006372442e-10,7.802784864889408e-11,0.0,1.3941575604492583e-10
Q6BXG5_5,0.0,3.562847849830022e-11,4.74170969761352e-11,0.0,9.192644886585628e-12,0.0,0.0,0.0,1.3486531359605481e-11
Q6BXG5_6,0.0,5.402490038052319e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.642362527108655e-10
Q6BXG5_7,0.0,2.857936064926203e-10,2.731625596123226e-10,1.1331334017054384e-10,9.963538569424105e-11,0.0,1.2067538002298173e-10,1.0391806936334953e-10,2.5059133168139766e-10
Q6BXG6_0,0.0,2.866686525309891e-10,2.562805510428002e-10,0.0,2.374116773742731e-10,8.835702586212186e-11,0.0,6.418601552606937e-10,2.957626487820819e-10
Q6BXG6_1,0.0,2.296888545883677e-11,0.0,0.0,0.0,0.0,9.008293370956328e-11,1.4369083396007783e-10,1.0001235908399102e-10
Q6BXH1_0,9.618944876947225e-10,3.6679305450360146e-10,3.121247820428385e-10,2.3148558241765105e-10,3.104663252614553e-10,2.2042198293983974e-10,7.378601844992758e-10,2.683486994141901e-10,2.9975751594463525e-10
Q6BXH1_1,6.902820100180833e-10,2.5467839940455466e-10,1.7425447587744982e-10,1.651952430550114e-10,1.890175878523569e-10,2.3191148570610216e-10,4.211082057107069e-10,1.8715123762289262e-10,1.6067988968325203e-10
Q6BXH1_2,2.710573927239053e-10,1.368371070314937e-10,9.49993027976084e-11,5.508904543311745e-11,5.039657017111664e-11,1.360244236354169e-10,1.0557799237935862e-10,2.4958647827265422e-11,7.618865588423735e-11
Q6BXH1_3,0.0,2.5681607666664128e-09,3.1813344077654558e-09,5.390226211922955e-09,4.5011954660882935e-09,2.754281168041082e-09,3.484062711706571e-09,4.902739102132558e-09,3.4760984099213055e-09
Q6BXH1_4,0.0,1.659537001323109e-10,1.7366174215874178e-10,5.689568056475313e-11,8.172093092016038e-11,3.2921530405838906e-11,2.9528406649813886e-10,1.0832501805535051e-10,1.429312819714499e-10
Q6BXH1_5,0.0,0.0,6.919215163365886e-11,1.0749040846215528e-10,4.7873059097547394e-11,1.560156418810087e-11,1.7245748579047787e-10,5.4915540059780853e-11,8.179142518659514e-11
Q6BXH1_6,5.145035862009816e-10,3.108813384826108e-10,3.3822459832231183e-10,2.910442980439603e-10,2.8729037254638033e-10,3.2163046835106547e-10,5.422522580314252e-10,2.8071106049864497e-10,3.0159417536869464e-10
Q6BXH1_7,0.0,1.8377528499190226e-10,1.2355890505756282e-10,1.92025789739501e-10,1.9786237778747868e-10,2.2504071163796947e-10,1.1866846886839422e-10,1.5513988419011227e-10,1.6697042962742149e-10
Q6BXH1_8,1.4302667665443112e-10,2.6701274941715576e-10,2.3569579312840756e-10,2.959095550038567e-10,2.1929714045606356e-10,1.187855076547012e-10,6.260437335409017e-10,2.0432262194157344e-10,2.634076899895765e-10
Q6BXH1_9,0.0,6.406673542299066e-11,1.979250075506159e-11,7.62287374600138e-12,2.73596310841832e-11,0.0,8.831789108847983e-11,1.5688625495547097e-14,7.310114919107205e-11
Q6BXH1_10,0.0,1.5006947002144235e-10,1.2984412588391487e-10,1.866809670292358e-10,1.4071135292858376e-10,0.0,9.496652119178036e-11,1.294542642867313e-10,1.5006738554433033e-10
Q6BXH1_11,0.0,2.0983523792324625e-10,1.3936063835111547e-10,1.5607067314231736e-10,2.145372777108338e-10,0.0,3.636851485855502e-10,1.3425179693631495e-10,2.4050434131927604e-10
Q6BXH2_0,0.0,0.0,1.1077298870241161e-10,0.0,5.637756801411427e-11,0.0,0.0,0.0,2.0223514099823092e-10
Q6BXH2_1,0.0,2.442146613729956e-10,1.73506706474638e-10,0.0,5.753554414768411e-11,1.0265921982043808e-10,7.715474825917942e-11,3.522861703919958e-11,1.5945098060555874e-10
Q6BXH8_0,1.0953947451675096e-08,2.3443625063544164e-08,1.878866336923864e-08,8.350241803156875e-09,5.10426068167334e-09,2.2573380151674416e-08,3.611569431785872e-09,5.0582065170197765e-09,4.3981194632300805e-09
Q6BXH8_1,0.0,0.0,3.392343696536685e-09,0.0,0.0,2.0654642917429336e-08,2.572216921774264e-09,4.312080982467986e-09,0.0
Q6BXH8_2,6.599471734637999e-10,4.286615395550419e-10,3.804155587566933e-10,2.8315722809951987e-10,2.9874196607557795e-10,1.1862870624658225e-09,2.9211080657611817e-10,2.1175794273405718e-10,3.466275811184436e-10
Q6BXH8_3,0.0,8.2386320790677e-10,6.839404539137533e-10,2.2126130419943622e-10,1.6938600492888104e-10,6.731142643947098e-10,1.2705613551452746e-10,0.0,1.4554391151893802e-10
Q6BXH8_4,0.0,2.0367528484839276e-10,1.4635472039415691e-10,2.1881497326251762e-10,1.2878421461573395e-10,6.781224350722874e-10,0.0,0.0,0.0
Q6BXH8_5,4.6501100796110684e-10,2.3403987902193454e-10,2.1345236906527423e-10,1.6544228526797348e-10,1.945581158707511e-10,2.2162198327062185e-10,4.5310928501184375e-10,2.221674836533708e-10,2.2985803700006477e-10
Q6BXH8_6,5.711106953895225e-10,5.868319788417415e-10,6.534086073154761e-10,7.975500510012285e-10,9.208545292430451e-10,1.449824895164083e-09,1.0445038253289369e-09,9.735043996162717e-10,1.0730408238904113e-09
Q6BXH8_7,0.0,4.698328061027397e-10,4.679463123267741e-10,6.572507003799012e-10,4.1915845876850244e-10,3.5781542168115617e-10,5.08125958150089e-10,4.1793401340065566e-10,4.212592026885322e-10
Q6BXH8_8,0.0,1.2259528030500621e-10,3.235632020598282e-11,1.0634736807169595e-10,0.0,5.067629245568727e-10,0.0,0.0,4.8079124516824025e-11
Q6BXH8_9,0.0,9.029597640889985e-11,1.0899391705112574e-10,3.254767907282873e-10,2.609944316867648e-10,5.244552987653728e-10,1.315047148171068e-10,2.1170013689521508e-10,2.247354539749773e-10
Q6BXH8_10,0.0,7.477448178259129e-11,4.5266420553981627e-11,0.0,0.0,3.076371568483835e-10,0.0,0.0,5.699525215102874e-11
Q6BXH8_11,0.0,8.307795515444925e-11,6.088117831926351e-11,8.844312366724186e-11,0.0,3.6772691036871547e-10,0.0,0.0,0.0
Q6BXH8_12,0.0,0.0,0.0,0.0,0.0,5.053394400504399e-10,0.0,0.0,0.0
Q6BXH8_13,0.0,8.924314835599596e-11,8.708026298525487e-11,1.6045759704762214e-10,0.0,2.349254417006451e-10,5.705853471579793e-11,6.962311705218641e-11,9.811533762614066e-11
Q6BXH8_14,0.0,3.997513216110136e-11,4.2431717615065704e-11,2.73199969328933e-11,3.293042324844377e-11,5.71917752869614e-11,8.267365649717152e-11,1.1886734539858262e-11,5.093242917285845e-11
Q6BXH9_0,0.0,6.994379172082187e-10,1.0457051714477734e-09,0.0,1.0323170665904643e-09,0.0,1.321449682296781e-09,0.0,1.3695238636367813e-09
Q6BXH9_1,0.0,3.542215610479486e-10,1.803738250970113e-10,0.0,4.0754147735052064e-10,3.200396740946517e-10,2.9156078093340667e-10,3.7951103756778123e-10,3.607700081495543e-10
Q6BXH9_2,0.0,4.679338108115241e-10,4.2148983136464936e-10,0.0,0.0,0.0,9.915679840580266e-11,0.0,1.9876071752829274e-10
Q6BXI1_0,1.103604970898443e-08,1.7455799612525003e-08,1.57184659606793e-08,1.3503490884519013e-08,1.2608074464010406e-08,1.3367999035287817e-08,7.918895834355146e-09,1.0554663999758769e-08,8.987458894311124e-09
Q6BXI1_1,0.0,0.0,8.897444573616683e-10,0.0,0.0,3.7635700181297663e-10,0.0,0.0,0.0
Q6BXI1_2,0.0,0.0,0.0,0.0,3.2395529959799564e-10,0.0,0.0,0.0,0.0
Q6BXI1_3,0.0,0.0,7.744859301397946e-10,1.7354079688676987e-10,2.2477459100549202e-10,0.0,0.0,0.0,5.81087980466115e-10
Q6BXI1_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.358641137509744e-10
Q6BXI1_5,0.0,0.0,9.941207073671746e-10,0.0,0.0,0.0,4.494457737159605e-10,1.9022280692601243e-10,0.0
Q6BXI1_6,0.0,1.3860240011048678e-09,0.0,0.0,0.0,1.773880310769015e-09,1.2908619745997695e-09,0.0,0.0
Q6BXI1_7,0.0,1.8569873369174796e-09,2.085273119388677e-09,2.2750989176068113e-09,1.6331956175421313e-09,7.984130313499758e-10,1.2858769875747231e-09,1.2491116927908707e-09,1.4380471156976148e-09
Q6BXI1_8,1.34259013574624e-09,4.050782915440591e-09,3.5604903149600106e-09,1.874539867598056e-09,2.4286084096040647e-09,2.3037317322979577e-09,2.225012341298922e-09,1.6978270956557597e-09,2.0276727127162624e-09
Q6BXI1_9,1.0670641806544817e-09,1.1998447328589379e-09,1.0171337715401487e-09,1.4387813143265915e-09,9.60905401901406e-10,1.0648113504781104e-09,1.3359931198454511e-09,1.4345007483849236e-09,7.605947686557661e-10
Q6BXI1_10,3.8369179712556624e-10,1.4106827584843253e-09,1.0642854424216358e-09,6.080570161335685e-10,9.000555621344442e-10,7.015500982989888e-10,5.712067293487296e-10,5.189802830047704e-10,8.195291531055483e-10
Q6BXI1_11,0.0,0.0,0.0,0.0,3.317467765485216e-09,4.621308820177857e-09,1.9776463847087365e-09,0.0,0.0
Q6BXI1_12,3.055324943850106e-09,1.845535791966398e-09,2.226278578875906e-09,1.1566763805679341e-09,1.0011625743285263e-09,7.832846189105191e-10,1.2553305847375532e-09,1.505730049751988e-09,1.3297064378871537e-09
Q6BXI1_13,3.0191209057722848e-09,6.305748750341589e-10,5.644967262711776e-10,5.413697412888638e-10,3.46494135638969e-10,1.3074270490159793e-09,0.0,0.0,3.697388329539097e-10
Q6BXI1_14,0.0,1.1045821790228357e-09,9.939428224585232e-10,1.689605484747734e-09,1.2489833259089094e-09,9.157650469977834e-10,9.81063647045728e-10,1.2698329351836613e-09,6.503556663512457e-10
Q6BXI1_15,0.0,2.1330309527863136e-09,1.9543791026834514e-09,4.5180065709064937e-10,0.0,0.0,2.1529151416077276e-09,1.0698068822718098e-09,1.7207790770358638e-09
Q6BXI1_16,1.9629883399834644e-09,5.814375355380774e-10,5.581257051642561e-10,1.4580369353787844e-09,7.566087326303458e-10,6.152285999841862e-10,6.488762625033495e-10,9.617842608883348e-10,4.447238582483856e-10
Q6BXI1_17,4.6535721305049824e-10,4.798687453470057e-10,3.0763418618555504e-10,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXI1_18,3.5176920950704793e-10,0.0,0.0,0.0,0.0,7.237206499232267e-11,0.0,0.0,0.0
Q6BXI1_19,0.0,0.0,1.2836354184150886e-09,1.813293380443857e-09,2.051138350172403e-09,1.6792005749730235e-09,2.0412023671551153e-09,2.4931606174995893e-09,1.8130782984374999e-09
Q6BXI1_20,0.0,0.0,1.2211245042598493e-09,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXI1_21,0.0,0.0,0.0,0.0,0.0,5.784925322020694e-10,0.0,0.0,6.830117819404014e-10
Q6BXI1_22,0.0,0.0,9.377167726660439e-10,4.2856940619423765e-10,4.5453158770262954e-10,0.0,7.293768358930412e-10,5.727908588314963e-10,0.0
Q6BXI1_23,0.0,0.0,2.6509175068003196e-10,7.840506909170912e-10,4.033111515242903e-10,3.455505677903533e-10,3.783696877565318e-10,4.328770308509629e-10,3.0989691274092564e-10
Q6BXI1_24,0.0,1.6442467887031372e-10,2.629898317160799e-10,0.0,0.0,2.4274073539234546e-10,0.0,0.0,0.0
Q6BXI1_25,0.0,2.4815817629039743e-09,0.0,6.6084318350067904e-09,0.0,0.0,0.0,0.0,4.624219729501582e-09
Q6BXI1_26,0.0,0.0,0.0,1.872049372343043e-09,1.0383529191289914e-09,0.0,0.0,0.0,5.640465467250324e-10
Q6BXI1_27,0.0,2.882932534665393e-10,3.788226210372986e-10,0.0,4.3605520240281344e-10,0.0,0.0,0.0,0.0
Q6BXI1_28,0.0,0.0,0.0,2.480213862802756e-10,1.88303792600697e-10,7.58847552081103e-11,1.256231856839618e-10,1.725825103002553e-10,9.879685052205714e-11
Q6BXI1_29,0.0,4.3791880159641997e-10,7.239322292486e-10,2.1990079362398075e-09,2.3911188120822318e-09,2.834026035352635e-09,1.601603173449636e-09,2.0662961596500187e-09,1.5434707705710881e-09
Q6BXI1_30,0.0,3.9447391339282933e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.295548343219296e-10
Q6BXI1_31,0.0,0.0,0.0,8.182265529714796e-10,0.0,0.0,0.0,0.0,0.0
Q6BXI1_32,0.0,2.542520617543458e-10,2.37820594426558e-10,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXI1_33,0.0,0.0,0.0,0.0,0.0,3.228846154241835e-10,0.0,0.0,1.178284078132016e-10
Q6BXI1_34,0.0,2.221273824683542e-10,1.9780611911528042e-10,9.141332867262894e-11,1.5743081746919426e-10,1.316921123572179e-10,2.0191870292602919e-10,1.8586860055328622e-10,1.7070116099540753e-10
Q6BXI3_0,4.52125511144636e-09,8.397655262102622e-10,9.120210440508124e-10,2.762440163404866e-10,3.463959598288263e-10,3.6350487429707074e-10,2.816462497065471e-10,2.1501043687477553e-10,4.3093164611911195e-10
Q6BXI3_1,2.8757463790882213e-09,6.20589656302032e-10,5.968338183277505e-10,1.556984690915667e-10,1.81290052665936e-10,1.8532554133278438e-10,1.796143864291394e-10,1.1873709457031672e-10,2.3485103108965454e-10
Q6BXI3_2,1.8971087570490363e-10,2.4402484580422296e-10,2.6531632851584805e-10,2.793967057419736e-10,1.3873950554135065e-10,6.252880898932995e-11,2.1955627336227631e-10,2.784307860870706e-10,1.6077315915109718e-10
Q6BXI3_3,0.0,1.897348586626024e-10,2.0731796395373675e-10,1.3018589166005945e-10,1.0038155123417695e-10,0.0,2.1847675306520265e-10,1.3850568195402832e-10,1.235373608086229e-10
Q6BXI3_4,0.0,3.0208675471702753e-09,2.8242866224714633e-09,1.845695045396276e-09,2.1383716745055462e-09,1.3481385509648801e-09,3.3189082191861382e-09,2.4509729230029697e-09,2.278310663213592e-09
Q6BXI3_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.181870864918922e-10
Q6BXI3_6,0.0,4.872722239367624e-10,9.751857941718524e-10,3.4062081527894693e-10,2.732290998511019e-10,2.0716176523834839e-10,5.10654870384255e-10,0.0,0.0
Q6BXI3_7,0.0,2.8182993885574357e-11,6.758812104370961e-11,0.0,0.0,2.405671164283224e-12,0.0,0.0,3.233227312489138e-11
Q6BXI3_8,0.0,4.964064132114443e-10,4.949993243740204e-10,8.727696861228999e-11,7.444272558629475e-11,6.247576816885821e-11,1.4516814772555568e-10,7.548808906455636e-11,1.1358679095922227e-10
Q6BXI3_9,0.0,0.0,1.3852888440097132e-10,0.0,0.0,7.562186295731995e-11,0.0,0.0,0.0
Q6BXI3_10,0.0,1.0606447311206192e-10,0.0,0.0,9.622591429214231e-11,0.0,1.6048717599488335e-10,5.5693138216478116e-11,1.4247848655664807e-10
Q6BXI3_11,0.0,2.0801306239577267e-10,2.236940256508318e-10,2.834474422844947e-10,2.0580353394325323e-10,8.344789387010177e-11,3.009629527430825e-10,3.944063150013643e-10,2.3338791205665033e-10
Q6BXI3_12,0.0,2.8207136080260637e-10,2.5359044168337065e-10,1.633409138922302e-10,7.049369147341398e-11,0.0,2.1620285943756277e-10,1.5115126565275721e-10,1.159405697953253e-10
Q6BXI3_13,0.0,0.0,3.265342119967616e-10,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXI3_14,0.0,1.8027239697811215e-10,1.2201515600287526e-10,0.0,8.730269711779894e-11,4.192741596821495e-10,5.974845595948627e-11,0.0,0.0
Q6BXI3_15,0.0,8.386222493863741e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6BXI3_16,0.0,9.861617955960024e-12,1.423956233151972e-10,0.0,0.0,0.0,0.0,0.0,6.304772779838115e-11
Q6BXI7_0,0.0,1.3115966859578163e-09,1.1139320105398954e-09,5.653575339550718e-09,1.2158688742653297e-08,1.4639429116298569e-08,6.156469485196614e-09,8.662270615234887e-09,1.186253988436123e-08
Q6BXI7_1,0.0,0.0,5.90329872840548e-11,1.8884121363904545e-10,4.4872674979458764e-10,5.229425066916862e-10,2.944951176481688e-10,3.4551691145001556e-10,4.577863682866208e-10
Q6BXI7_2,3.36281630939934e-10,6.487522255686812e-10,5.452675604799315e-10,1.2462543008097333e-09,1.6198406022670364e-09,3.60007357431816e-09,1.2201836897127827e-09,2.114012624609609e-09,2.0248484170558596e-09
