Geneid	RNA STAR on 1MNaCl1: mapped.bam
gene-DEHA2C08536g	9227
gene-DEHA2C08558g	6618
gene-DEHA2C08580g	483
gene-DEHA2C08602g	5345
gene-DEHA2C08624g	61
gene-DEHA2C08646g	1976
gene-DEHA2C08668g	2139
gene-DEHA2C08690g	3882
gene-DEHA2C08712g	9916
gene-DEHA2C08734g	4658
gene-DEHA2C08756g	2121
gene-DEHA2C08778g	4164
gene-DEHA2C08800g	4400
gene-DEHA2C08822g	14012
gene-DEHA2C08844g	2092
gene-DEHA2C08866g	7795
gene-DEHA2C08888g	2674
gene-DEHA2C08910g	6397
gene-DEHA2C08932g	758
gene-DEHA2C08954g	2286
gene-DEHA2C08976g	9608
gene-DEHA2C08998g	2904
gene-DEHA2C09020g	2045
gene-DEHA2C09042g	3370
gene-DEHA2C09064g	3189
gene-DEHA2C09086g	834
gene-DEHA2C09108g	3321
gene-DEHA2C09130g	2133
gene-DEHA2C09152g	55028
gene-DEHA2C09174g	4
gene-DEHA2C09196g	6098
gene-DEHA2C09218g	10421
gene-DEHA2C09240g	6483
gene-DEHA2C09262g	1070
gene-DEHA2C09284g	1472
gene-DEHA2C09306g	32100
gene-DEHA2C09328g	6698
gene-DEHA2C09350g	6944
gene-DEHA2C09372g	496
gene-DEHA2C09394g	3675
gene-DEHA2C09416g	1043
gene-DEHA2C09438g	1118
gene-DEHA2C09460g	6187
gene-DEHA2C09482g	2007
gene-DEHA2C09504g	2640
gene-DEHA2C09526g	4957
gene-DEHA2C09548g	2587
gene-DEHA2C09570g	3904
gene-DEHA2C09592g	303
gene-DEHA2C09614g	19274
gene-DEHA2C09636g	1796
gene-DEHA2C09658g	17112
gene-DEHA2C09680g	5872
gene-DEHA2C09702g	10456
gene-DEHA2C09724g	2202
gene-DEHA2C09746g	5435
gene-DEHA2C09768g	850
gene-DEHA2C09790r	65
gene-DEHA2C09812g	3051
gene-DEHA2C09834g	2964
gene-DEHA2C09856g	4167
gene-DEHA2C09878g	2956
gene-DEHA2C09900g	5136
gene-DEHA2C09922g	4139
gene-DEHA2C09944r	0
gene-DEHA2C09966g	4292
gene-DEHA2C09988g	2602
gene-DEHA2C10010g	4085
gene-DEHA2C10032g	280
gene-DEHA2C10054g	20324
gene-DEHA2C10076g	1944
gene-DEHA2C10098g	1970
gene-DEHA2C10120g	4206
gene-DEHA2C10142g	2585
gene-DEHA2C10164g	2089
gene-DEHA2C10186g	5240
gene-DEHA2C10208r	4
gene-DEHA2C10230r	2
gene-DEHA2C10252g	59
gene-DEHA2C10274g	26895
gene-DEHA2C10296g	7494
gene-DEHA2C10318g	3270
gene-DEHA2C10340g	1708
gene-DEHA2C10362g	576
gene-DEHA2C10384g	2566
gene-DEHA2C10406g	2392
gene-DEHA2C10428g	4266
gene-DEHA2C10450g	3187
gene-DEHA2C10472g	5933
gene-DEHA2C10494g	6298
gene-DEHA2C10516g	1095
gene-DEHA2C10538g	7173
gene-DEHA2C10560g	1933
gene-DEHA2C10582g	4992
gene-DEHA2C10604g	1736
gene-DEHA2C10626g	1222
gene-DEHA2C10648g	14399
gene-DEHA2C10670g	9624
gene-DEHA2C10692g	8742
gene-DEHA2C10714g	2150
gene-DEHA2C10736g	6873
gene-DEHA2C10758g	20896
gene-DEHA2C10780r	5
gene-DEHA2C10802g	119
gene-DEHA2C10824g	4
gene-DEHA2C10846g	14674
gene-DEHA2C10868g	2752
gene-DEHA2C10890g	3571
gene-DEHA2C10912g	3705
gene-DEHA2C10934g	8066
gene-DEHA2C10956g	16997
gene-DEHA2C10978g	7519
gene-DEHA2C11000g	9566
gene-DEHA2C11022g	5066
gene-DEHA2C11044g	3073
gene-DEHA2C11066g	1802
gene-DEHA2C11088g	750
gene-DEHA2C11110g	5698
gene-DEHA2C11286g	2215
gene-DEHA2C11352g	482
gene-DEHA2C11374g	1054
gene-DEHA2C11396g	1024
gene-DEHA2C11418g	3190
gene-DEHA2C11440g	23226
gene-DEHA2C11462g	12456
gene-DEHA2C11484g	5656
gene-DEHA2C11506g	3590
gene-DEHA2C11528g	8379
gene-DEHA2C11550g	5332
gene-DEHA2C11572g	6213
gene-DEHA2C11594g	1842
gene-DEHA2C11616g	5563
gene-DEHA2C11638g	8576
gene-DEHA2C11660g	5172
gene-DEHA2C11682g	1920
gene-DEHA2C11704g	3834
gene-DEHA2C11726r	18
gene-DEHA2C11748g	1927
gene-DEHA2C11770g	6680
gene-DEHA2C11792g	41459
gene-DEHA2C11814g	22119
gene-DEHA2C11836g	329
gene-DEHA2C11858g	1581
gene-DEHA2C11880g	2003
gene-DEHA2C11902g	3338
gene-DEHA2C11924g	1733
gene-DEHA2C11946g	21351
gene-DEHA2C11968g	14705
gene-DEHA2C11990g	616
gene-DEHA2C12012g	3017
gene-DEHA2C12034g	20041
gene-DEHA2C12056g	533
gene-DEHA2C12078g	4209
gene-DEHA2C12100g	4751
gene-DEHA2C12122g	9578
gene-DEHA2C12144g	4168
gene-DEHA2C12166g	7505
gene-DEHA2C12188g	5
gene-DEHA2C12210g	2518
gene-DEHA2C12243g2	1
gene-DEHA2C12254g	4536
gene-DEHA2C12276g	279
gene-DEHA2C12298g	3617
gene-DEHA2C12320g	135
gene-DEHA2C12342g	6726
gene-DEHA2C12364g	1962
gene-DEHA2C12386g	1792
gene-DEHA2C12408g	3214
gene-DEHA2C12430g	6825
gene-DEHA2C12452g	3882
gene-DEHA2C12474g	3377
gene-DEHA2C12496g	2775
gene-DEHA2C12518g	2484
gene-DEHA2C12540g	4374
gene-DEHA2C12562g	2525
gene-DEHA2C12584g	3235
gene-DEHA2C12606g	4996
gene-DEHA2C12628g	5107
gene-DEHA2C12650g	1588
gene-DEHA2C12672g	1283
gene-DEHA2C12694g	1804
gene-DEHA2C12716g	70
gene-DEHA2C12738g	8525
gene-DEHA2C12760g	11377
gene-DEHA2C12782g	4015
gene-DEHA2C12804g	1597
gene-DEHA2C12826g	6413
gene-DEHA2C12848g	12079
gene-DEHA2C12870g	1393
gene-DEHA2C12892g	2979
gene-DEHA2C12914g	2037
gene-DEHA2C12936g	8569
gene-DEHA2C12958g	14
gene-DEHA2C12980g	93296
gene-DEHA2C13002g	6783
gene-DEHA2C13024g	1996
gene-DEHA2C13046g	9695
gene-DEHA2C13068g	4031
gene-DEHA2C13090g	1143
gene-DEHA2C13112g	35996
gene-DEHA2C13134g	1114
gene-DEHA2C13156g	3499
gene-DEHA2C13178g	4888
gene-DEHA2C13200g	5525
gene-DEHA2C13222g	18959
gene-DEHA2C13244g	5777
gene-DEHA2C13266g	4368
gene-DEHA2C13288g	4590
gene-DEHA2C13310g	7458
gene-DEHA2C13332g	300
gene-DEHA2C13354g	1784
gene-DEHA2C13376g	4022
gene-DEHA2C13398g	10005
gene-DEHA2C13420g	414
gene-DEHA2C13442g	6378
gene-DEHA2C13464g	4799
gene-DEHA2C13486g	14374
gene-DEHA2C13508g	2467
gene-DEHA2C13541g2	400
gene-DEHA2C13552g	4171
gene-DEHA2C13574g	1970
gene-DEHA2C13596g	4463
gene-DEHA2C13618g	686
gene-DEHA2C13640g	624
gene-DEHA2C13662g	5948
gene-DEHA2C13684g	12961
gene-DEHA2C13706g	6074
gene-DEHA2C13728g	1866
gene-DEHA2C13750g	4570
gene-DEHA2C13772g	12956
gene-DEHA2C13794g	6549
gene-DEHA2C13816g	1219
gene-DEHA2C13838g	4876
gene-DEHA2C13860g	8804
gene-DEHA2C13882g	29797
gene-DEHA2C13904g	4746
gene-DEHA2C13926g	3132
gene-DEHA2C13948g	5115
gene-DEHA2C13970g	3286
gene-DEHA2C13992g	4746
gene-DEHA2C14014g	3009
gene-DEHA2C14036g	843
gene-DEHA2C14058g	35150
gene-DEHA2C14080g	5136
gene-DEHA2C14102g	155
gene-DEHA2C14124g	3639
gene-DEHA2C14146g	4727
gene-DEHA2C14168g	3857
gene-DEHA2C14190g	12349
gene-DEHA2C14212g	2214
gene-DEHA2C14234g	9674
gene-DEHA2C14256g	881
gene-DEHA2C14278g	4275
gene-DEHA2C14300g	2346
gene-DEHA2C14322g	5193
gene-DEHA2C14344g	5202
gene-DEHA2C14366g	4036
gene-DEHA2C14388g	6893
gene-DEHA2C14410r	0
gene-DEHA2C14432g	446
gene-DEHA2C14454g	66
gene-DEHA2C14476g	8
gene-DEHA2C14498g	80
gene-DEHA2C14520g	357
gene-DEHA2C14542g	1611
gene-DEHA2C14564g	4898
gene-DEHA2C14586g	7565
gene-DEHA2C14608g	2047
gene-DEHA2C14630g	4932
gene-DEHA2C14652g	5377
gene-DEHA2C14674g	4351
gene-DEHA2C14696g	9488
gene-DEHA2C14718g	2613
gene-DEHA2C14740g	2593
gene-DEHA2C14762g	7280
gene-DEHA2C14784g	759
gene-DEHA2C14806g	50
gene-DEHA2C14828g	1836
gene-DEHA2C14850g	2559
gene-DEHA2C14872g	3825
gene-DEHA2C14894g	792
gene-DEHA2C14916g	2706
gene-DEHA2C14938g	9069
gene-DEHA2C14960g	4286
gene-DEHA2C14982g	2791
gene-DEHA2C15004g	3097
gene-DEHA2C15026g	6311
gene-DEHA2C15048g	4418
gene-DEHA2C15070g	6596
gene-DEHA2C15092g	1738
gene-DEHA2C15114g	948
gene-DEHA2C15136g	2075
gene-DEHA2C15158g	234
gene-DEHA2C15180g	872
gene-DEHA2C15202g	8716
gene-DEHA2C15224g	3805
gene-DEHA2C15246g	1970
gene-DEHA2C15268g	3243
gene-DEHA2C15290g	5374
gene-DEHA2C15312g	6278
gene-DEHA2C15334g	10972
gene-DEHA2C15356g	1992
gene-DEHA2C15378g	10145
gene-DEHA2C15400g	700
gene-DEHA2C15422g	1816
gene-DEHA2C15444g	3837
gene-DEHA2C15466g	563
gene-DEHA2C15488g	4820
gene-DEHA2C15510g	2368
gene-DEHA2C15532g	49258
gene-DEHA2C15554r	0
gene-DEHA2C15576r	0
gene-DEHA2C15598g	80
gene-DEHA2C15620g	3416
gene-DEHA2C15642g	5329
gene-DEHA2C15664g	5149
gene-DEHA2C15686g	19596
gene-DEHA2C15708g	853
gene-DEHA2C15730g	1952
gene-DEHA2C15752g	4627
gene-DEHA2C15774g	6282
gene-DEHA2C15796g	4059
gene-DEHA2C15818g	18019
gene-DEHA2C15840g	1101
gene-DEHA2C15862g	8384
gene-DEHA2C15884g	7401
gene-DEHA2C15906g	1290
gene-DEHA2C15928g	2650
gene-DEHA2C15950g	1151
gene-DEHA2C15972g	4615
gene-DEHA2C15994g	6994
gene-DEHA2C16016g	4063
gene-DEHA2C16038g	35038
gene-DEHA2C16060g	8396
gene-DEHA2C16082g	2345
gene-DEHA2C16104g	2186
gene-DEHA2C16126g	1572
gene-DEHA2C16148g	4008
gene-DEHA2C16170g	6364
gene-DEHA2C16192g	9502
gene-DEHA2C16214g	8115
gene-DEHA2C16236g	3622
gene-DEHA2C16258g	3393
gene-DEHA2C16280g	10867
gene-DEHA2C16302g	1243
gene-DEHA2C16324g	5017
gene-DEHA2C16346g	5319
gene-DEHA2C16368g	1376
gene-DEHA2C16390g	5417
gene-DEHA2C16412g	826
gene-DEHA2C16434g	1962
gene-DEHA2C16456g	1814
gene-DEHA2C16478g	5620
gene-DEHA2C16500g	4527
gene-DEHA2C16522r	4
gene-DEHA2C16544g	1952
gene-DEHA2C16566g	6284
gene-DEHA2C16588g	894
gene-DEHA2C16610g	3406
gene-DEHA2C16632g	8415
gene-DEHA2C16654g	8226
gene-DEHA2C16676g	13091
gene-DEHA2C16698g	8301
gene-DEHA2C16720g	45
gene-DEHA2C16742g	9388
gene-DEHA2C16764g	4560
gene-DEHA2C16786g	2401
gene-DEHA2C16808g	4636
gene-DEHA2C16830g	7001
gene-DEHA2C16852g	10498
gene-DEHA2C16874g	2706
gene-DEHA2C16896g	3885
gene-DEHA2C16918g	5664
gene-DEHA2C16940g	1125
gene-DEHA2C16962g	1376
gene-DEHA2C16984g	4943
gene-DEHA2C17006g	846
gene-DEHA2C17028g	9199
gene-DEHA2C17050g	1394
gene-DEHA2C17072g	2609
gene-DEHA2C17094r	0
gene-DEHA2C17116g	4875
gene-DEHA2C17138g	1847
gene-DEHA2C17160g	3909
gene-DEHA2C17182g	1292
gene-DEHA2C17204g	5065
gene-DEHA2C17226g	11193
gene-DEHA2C17248g	3139
gene-DEHA2C17270g	2687
gene-DEHA2C17292g	2301
gene-DEHA2C17314g	3591
gene-DEHA2C17336g	6230
gene-DEHA2C17358g	20822
gene-DEHA2C17380g	2814
gene-DEHA2C17402g	9592
gene-DEHA2C17424g	888
gene-DEHA2C17446g	3051
gene-DEHA2C17468g	2976
gene-DEHA2C17490g	4693
gene-DEHA2C17512g	5231
gene-DEHA2C17534g	6140
gene-DEHA2C17556g	1001
gene-DEHA2C17578g	2764
gene-DEHA2C17600g	2334
gene-DEHA2C17622g	1625
gene-DEHA2C17644g	65
gene-DEHA2C17666g	248
gene-DEHA2C17688g	2
gene-DEHA2C17710g	44
gene-DEHA2C17732g	41
gene-DEHA2C17754g	825
gene-DEHA2C17776g	6
gene-DEHA2C17798g	29
gene-DEHA2C17820g	516
gene-DEHA2C17842g	786
gene-DEHA2C17864g	1225
gene-DEHA2C17886g	725
gene-DEHA2C17908g	318
gene-DEHA2C17930g	383
gene-DEHA2D00110g	0
gene-DEHA2D00132g	49510
gene-DEHA2D00154g	396
gene-DEHA2D00176g	373
gene-DEHA2D00198g	502
gene-DEHA2D00220g	201
gene-DEHA2D00242g	118
gene-DEHA2D00264g	2
gene-DEHA2D00286g	0
gene-DEHA2D00308g	18
gene-DEHA2D00330g	184
gene-DEHA2D00352g	24
gene-DEHA2D00374g	4
gene-DEHA2D00396g	0
gene-DEHA2D00418g	0
gene-DEHA2D00440g	0
gene-DEHA2D00462g	2
gene-DEHA2D00484g	6
gene-DEHA2D00506g	5
gene-DEHA2D00528g	4
gene-DEHA2D00550g	20
gene-DEHA2D00572g	0
gene-DEHA2D00594g	0
gene-DEHA2D00616g	0
gene-DEHA2D00638g	744
gene-DEHA2D00660g	1490
gene-DEHA2D00682g	78
gene-DEHA2D00704g	2
gene-DEHA2D00726g	4
gene-DEHA2D00748g	4832
gene-DEHA2D00770g	911
gene-DEHA2D00792g	65
gene-DEHA2D00814g	1086
gene-DEHA2D00836g	219
gene-DEHA2D00858g	0
gene-DEHA2D00880g	94
gene-DEHA2D00902g	8
gene-DEHA2D00924g	55961
gene-DEHA2D00946g	44
gene-DEHA2D00968g	2625
gene-DEHA2D00990g	3698
gene-DEHA2D01012g	1571
gene-DEHA2D01034g	4012
gene-DEHA2D01056g	576
gene-DEHA2D01078g	1039
gene-DEHA2D01100g	1756
gene-DEHA2D01122g	1531
gene-DEHA2D01144g	1710
gene-DEHA2D01166g	1559
gene-DEHA2D01188g	15341
gene-DEHA2D01210g	17061
gene-DEHA2D01232g	872
gene-DEHA2D01254g	1015
gene-DEHA2D01276g	17095
gene-DEHA2D01298g	154
gene-DEHA2D01320g	1510
gene-DEHA2D01342g	824
gene-DEHA2D01364g	769
gene-DEHA2D01386g	244
gene-DEHA2D01408g	998
gene-DEHA2D01430g	3004
gene-DEHA2D01452g	736
gene-DEHA2D01474g	993
gene-DEHA2D01496g	3907
gene-DEHA2D01518g	3444
gene-DEHA2D01540g	2582
gene-DEHA2D01562g	2310
gene-DEHA2D01584g	2505
gene-DEHA2D01606g	3814
gene-DEHA2D01628g	2303
gene-DEHA2D01650g	1666
gene-DEHA2D01672g	5501
gene-DEHA2D01694g	4087
gene-DEHA2D01716g	4558
gene-DEHA2D01738g	1656
gene-DEHA2D01760g	1629
gene-DEHA2D01782g	1300
gene-DEHA2D01804g	1938
gene-DEHA2D01826g	5155
gene-DEHA2D01848g	1208
gene-DEHA2D01870r	0
gene-DEHA2D01892g	12681
gene-DEHA2D01914g	1018
gene-DEHA2D01936g	9193
gene-DEHA2D01958g	3008
gene-DEHA2D01980r	0
gene-DEHA2D02002g	1192
gene-DEHA2D02024g	3413
gene-DEHA2D02046g	801
gene-DEHA2D02068g	247
gene-DEHA2D02090g	1739
gene-DEHA2D02112g	13057
gene-DEHA2D02134g	3136
gene-DEHA2D02156g	2218
gene-DEHA2D02178g	3867
gene-DEHA2D02200g	7409
gene-DEHA2D02222g	7524
gene-DEHA2D02244g	6515
gene-DEHA2D02266g	33693
gene-DEHA2D02288g	2307
gene-DEHA2D02310g	3780
gene-DEHA2D02332g	364605
gene-DEHA2D02354g	2515
gene-DEHA2D02376g	142185
gene-DEHA2D02398g	3896
gene-DEHA2D02420g	5918
gene-DEHA2D02442g	18279
gene-DEHA2D02464g	860
gene-DEHA2D02486g	20
gene-DEHA2D02508g	5488
gene-DEHA2D02530g	1099
gene-DEHA2D02552g	8245
gene-DEHA2D02574g	2387
gene-DEHA2D02596g	583
gene-DEHA2D02618g	3575
gene-DEHA2D02640g	4543
gene-DEHA2D02662g	3394
gene-DEHA2D02684g	5068
gene-DEHA2D02706g	2267
gene-DEHA2D02728g	3098
gene-DEHA2D02750g	201
gene-DEHA2D02772g	442
gene-DEHA2D02794g	1404
gene-DEHA2D02816g	36947
gene-DEHA2D02838g	8190
gene-DEHA2D02860g	3574
gene-DEHA2D02882g	1472
gene-DEHA2D02904g	3712
gene-DEHA2D02926g	3327
gene-DEHA2D02948g	4243
gene-DEHA2D02970g	317
gene-DEHA2D02992g	7183
gene-DEHA2D03014g	5142
gene-DEHA2D03036g	17255
gene-DEHA2D03058g	1733
gene-DEHA2D03080g	71
gene-DEHA2D03102g	102
gene-DEHA2D03124g	7107
gene-DEHA2D03146g	5449
gene-DEHA2D03168g	87
gene-DEHA2D03190g	1374
gene-DEHA2D03212g	13088
gene-DEHA2D03234g	277
gene-DEHA2D03256g	1107
gene-DEHA2D03278g	1818
gene-DEHA2D03300g	2814
gene-DEHA2D03322g	2773
gene-DEHA2D03344g	283
gene-DEHA2D03366g	1597
gene-DEHA2D03388g	4317
gene-DEHA2D03410g	3368
gene-DEHA2D03432g	1961
gene-DEHA2D03454g	1955
gene-DEHA2D03476g	0
gene-DEHA2D03498g	1772
gene-DEHA2D03520g	1005
gene-DEHA2D03542g	5
gene-DEHA2D03564g	1541
gene-DEHA2D03586g	9
gene-DEHA2D03608g	7088
gene-DEHA2D03630g	960
gene-DEHA2D03652g	2317
gene-DEHA2D03674g	4619
gene-DEHA2D03696g	7072
gene-DEHA2D03718g	18017
gene-DEHA2D03740g	308
gene-DEHA2D03762g	3425
gene-DEHA2D03784g	2644
gene-DEHA2D03806g	462
gene-DEHA2D03828g	1218
gene-DEHA2D03850g	2980
gene-DEHA2D03872g	1514
gene-DEHA2D03894g	1169
gene-DEHA2D03916g	3611
gene-DEHA2D03938g	1902
gene-DEHA2D03960g	10088
gene-DEHA2D03982g	3748
gene-DEHA2D04004g	504
gene-DEHA2D04026g	5779
gene-DEHA2D04048g	1949
gene-DEHA2D04070g	577
gene-DEHA2D04092g	5666
gene-DEHA2D04114g	5052
gene-DEHA2D04136g	8114
gene-DEHA2D04158g	4324
gene-DEHA2D04180g	3341
gene-DEHA2D04202g	10471
gene-DEHA2D04224r	0
gene-DEHA2D04246g	2798
gene-DEHA2D04268g	7136
gene-DEHA2D04290g	2266
gene-DEHA2D04312g	4704
gene-DEHA2D04334r	0
gene-DEHA2D04356g	22
gene-DEHA2D04378g	111
gene-DEHA2D04400g	8139
gene-DEHA2D04422g	1001
gene-DEHA2D04444g	8000
gene-DEHA2D04466g	5985
gene-DEHA2D04488g	5918
gene-DEHA2D04510g	9511
gene-DEHA2D04532r	0
gene-DEHA2D04554g	77456
gene-DEHA2D04576g	2029
gene-DEHA2D04598g	2240
gene-DEHA2D04620g	2315
gene-DEHA2D04642g	31179
gene-DEHA2D04664g	894
gene-DEHA2D04686g	2266
gene-DEHA2D04708g	14735
gene-DEHA2D04730g	2243
gene-DEHA2D04752r	0
gene-DEHA2D04774r	0
gene-DEHA2D04796g	11705
gene-DEHA2D04818g	1774
gene-DEHA2D04840r	0
gene-DEHA2D04862r	0
gene-DEHA2D04884g	1180
gene-DEHA2D04906g	1885
gene-DEHA2D04928g	2187
gene-DEHA2D04950g	1002
gene-DEHA2D04972g	4057
gene-DEHA2D04994g	1737
gene-DEHA2D05016g	2591
gene-DEHA2D05038g	2444
gene-DEHA2D05060g	4812
gene-DEHA2D05082g	6171
gene-DEHA2D05104g	1692
gene-DEHA2D05126g	7019
gene-DEHA2D05148g	1635
gene-DEHA2D05170g	1167
gene-DEHA2D05192g	3560
gene-DEHA2D05214g	3388
gene-DEHA2D05236g	1682
gene-DEHA2D05258g	0
gene-DEHA2D05280g	3
gene-DEHA2D05302g	87
gene-DEHA2D05324g	1180
gene-DEHA2D05346g	27789
gene-DEHA2D05368g	3349
gene-DEHA2D05390g	7178
gene-DEHA2D05412g	73275
gene-DEHA2D05434g	4171
gene-DEHA2D05456g	3753
gene-DEHA2D05478g	2700
gene-DEHA2D05500g	2949
gene-DEHA2D05522g	1009
gene-DEHA2D05544g	18163
gene-DEHA2D05566g	1153
gene-DEHA2D05588g	1527
gene-DEHA2D05610g	4790
gene-DEHA2D05632g	4190
gene-DEHA2D05654g	7847
gene-DEHA2D05676g	5703
gene-DEHA2D05698g	10762
gene-DEHA2D05720g	808
gene-DEHA2D05742g	2446
gene-DEHA2D05764g	4128
gene-DEHA2D05786g	2554
gene-DEHA2D05808g	400
gene-DEHA2D05830g	7
gene-DEHA2D06061g	4
gene-DEHA2D06116g	265
gene-DEHA2D06138g	8946
gene-DEHA2D06160g	91575
gene-DEHA2D06182g	26067
gene-DEHA2D06204g	3420
gene-DEHA2D06226g	4877
gene-DEHA2D06248r	0
gene-DEHA2D06270g	1013
gene-DEHA2D06292g	22059
gene-DEHA2D06314g	88
gene-DEHA2D06336g	7667
gene-DEHA2D06358g	2692
gene-DEHA2D06380g	8287
gene-DEHA2D06402g	16569
gene-DEHA2D06424g	9341
gene-DEHA2D06446g	1194
gene-DEHA2D06468g	784
gene-DEHA2D06490g	4094
gene-DEHA2D06512g	4186
gene-DEHA2D06534g	4039
gene-DEHA2D06556g	4966
gene-DEHA2D06578g	2851
gene-DEHA2D06600g	2889
gene-DEHA2D06622g	24460
gene-DEHA2D06644g	843
gene-DEHA2D06666g	11
gene-DEHA2D06688g	4560
gene-DEHA2D06710g	527
gene-DEHA2D06732g	1464
gene-DEHA2D06754g	3280
gene-DEHA2D06776g	349
gene-DEHA2D06798g	3583
gene-DEHA2D06820g	32021
gene-DEHA2D06842g	11908
gene-DEHA2D06864g	8943
gene-DEHA2D06886g	5895
gene-DEHA2D06908g	5116
gene-DEHA2D06930g	3858
gene-DEHA2D06952g	19244
gene-DEHA2D06974g	1824
gene-DEHA2D06996g	2649
gene-DEHA2D07018g	253
gene-DEHA2D07040g	1284
gene-DEHA2D07062g	6199
gene-DEHA2D07084g	52413
gene-DEHA2D07106g	536
gene-DEHA2D07128g	4638
gene-DEHA2D07150r	2
gene-DEHA2D07172g	2941
gene-DEHA2D07194g	1410
gene-DEHA2D07216g	1196
gene-DEHA2D07238g	3448
gene-DEHA2D07260r	3
gene-DEHA2D07282g	2573
gene-DEHA2D07304g	6750
gene-DEHA2D07326g	756
gene-DEHA2D07348g	8945
gene-DEHA2D07370g	5120
gene-DEHA2D07392g	4566
gene-DEHA2D07414g	3430
gene-DEHA2D07436g	3909
gene-DEHA2D07458g	6898
gene-DEHA2D07480g	306
gene-DEHA2D07502g	3519
gene-DEHA2D07524g	1497
gene-DEHA2D07546g	157
gene-DEHA2D07568g	14447
gene-DEHA2D07590r	1
gene-DEHA2D07612g	249
gene-DEHA2D07634g	3807
gene-DEHA2D07656g	922
gene-DEHA2D07678g	3715
gene-DEHA2D07700g	1493
gene-DEHA2D07722g	1491
gene-DEHA2D07744g	1782
gene-DEHA2D07766g	2195
gene-DEHA2D07788g	2523
gene-DEHA2D07810r	1
gene-DEHA2D07832g	5950
gene-DEHA2D07854g	2122
gene-DEHA2D07876g	5573
gene-DEHA2D07898g	8788
gene-DEHA2D07920g	480
gene-DEHA2D07942g	8257
gene-DEHA2D07964g	12159
gene-DEHA2D07986g	1959
gene-DEHA2D08008g	4402
gene-DEHA2D08030g	3580
gene-DEHA2D08052g	6248
gene-DEHA2D08074g	2228
gene-DEHA2D08096g	10052
gene-DEHA2D08118g	1187
gene-DEHA2D08140g	2241
gene-DEHA2D08162g	1216
gene-DEHA2D08184g	4222
gene-DEHA2D08206g	4673
gene-DEHA2D08228g	2913
gene-DEHA2D08250g	524
gene-DEHA2D08272g	3336
gene-DEHA2D08294g	242
gene-DEHA2D08316g	1608
gene-DEHA2D08338g	765
gene-DEHA2D08360g	409
gene-DEHA2D08382g	1
gene-DEHA2D08404g	1651
gene-DEHA2D08426g	7539
gene-DEHA2D08448g	23
gene-DEHA2D08470g	1238
gene-DEHA2D08492g	2630
gene-DEHA2D08514g	23195
gene-DEHA2D08536g	57799
gene-DEHA2D08558g	21470
gene-DEHA2D08580g	872
gene-DEHA2D08602g	317
gene-DEHA2D08624g	1883
gene-DEHA2D08646g	30
gene-DEHA2D08668g	2
gene-DEHA2D08690g	872
gene-DEHA2D08712r	72
gene-DEHA2D08734g	2715
gene-DEHA2D08756g	2244
gene-DEHA2D08778g	4719
gene-DEHA2D08800g	16395
gene-DEHA2D08822g	4195
gene-DEHA2D08844g	3888
gene-DEHA2D08866g	6226
gene-DEHA2D08888g	2138
gene-DEHA2D08910g	8463
gene-DEHA2D08932g	2620
gene-DEHA2D08954g	26536
gene-DEHA2D08976g	1224
gene-DEHA2D08998g	2620
gene-DEHA2D09020g	4998
gene-DEHA2D09042g	5012
gene-DEHA2D09064g	3586
gene-DEHA2D09086g	3907
gene-DEHA2D09108g	2873
gene-DEHA2D09130g	3209
gene-DEHA2D09152g	500
gene-DEHA2D09174g	5831
gene-DEHA2D09196g	6759
gene-DEHA2D09218g	8819
gene-DEHA2D09240g	1323
gene-DEHA2D09262g	1313
gene-DEHA2D09284g	2
gene-DEHA2D09306g	3671
gene-DEHA2D09328g	1008
gene-DEHA2D09350g	4342
gene-DEHA2D09372g	6361
gene-DEHA2D09394g	11412
gene-DEHA2D09416g	25905
gene-DEHA2D09438g	23361
gene-DEHA2D09460g	55642
gene-DEHA2D09482g	2466
gene-DEHA2D09504g	2895
gene-DEHA2D09526g	1802
gene-DEHA2D09548g	3741
gene-DEHA2D09570g	2370
gene-DEHA2D09592g	7442
gene-DEHA2D09614g	6435
gene-DEHA2D09636g	10086
gene-DEHA2D09658g	6387
gene-DEHA2D09680g	422
gene-DEHA2D09702g	2931
gene-DEHA2D09724g	1773
gene-DEHA2D09746g	43
gene-DEHA2D09768g	1761
gene-DEHA2D09790g	5358
gene-DEHA2D09812g	2712
gene-DEHA2D09834g	5191
gene-DEHA2D09856g	4540
gene-DEHA2D09878g	461
gene-DEHA2D09900g	2692
gene-DEHA2D09922g	9289
gene-DEHA2D09944g	1362
gene-DEHA2D09966g	11433
gene-DEHA2D09988g	3927
gene-DEHA2D10010g	3161
gene-DEHA2D10032g	3026
gene-DEHA2D10054g	7331
gene-DEHA2D10076g	3334
gene-DEHA2D10098g	1655
gene-DEHA2D10120g	3387
gene-DEHA2D10142g	554
gene-DEHA2D10164g	150
gene-DEHA2D10186g	19652
gene-DEHA2D10208g	22572
gene-DEHA2D10230g	2596
gene-DEHA2D10252g	2638
gene-DEHA2D10274g	1015
gene-DEHA2D10296g	3154
gene-DEHA2D10318g	1231
gene-DEHA2D10340g	6600
gene-DEHA2D10362g	2157
gene-DEHA2D10384g	5097
gene-DEHA2D10406g	61674
gene-DEHA2D10428g	3937
gene-DEHA2D10450g	1116
gene-DEHA2D10472g	7765
gene-DEHA2D10494r	2
gene-DEHA2D10516g	2826
gene-DEHA2D10538g	1520
gene-DEHA2D10560g	4945
gene-DEHA2D10582g	13435
