category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	p.adjust.over_represented	p.adjust.under_represented
dha00260	0.731901099166847	0.530285271420264	2	40	1	1
dha00760	0.732478254398476	0.633902488706297	1	20	1	1
dha00562	0.739908088965847	0.62309064412973	1	22	1	1
dha04111	0.748845790218092	0.412721256472373	5	103	1	1
dha00563	0.757227111700748	0.599588555896565	1	22	1	1
dha00030	0.777204697911729	0.570389032813694	1	23	1	1
dha00510	0.849597165453306	0.446913174159032	1	29	1	1
dha00970	0.999999937739035	1.20281890034521e-06	1	238	1	0.000144338268041425
dha00062	1	0.55121607416445	0	9	1	1
dha00072	1	0.821016308280026	0	3	1	1
dha00190	1	0.0041562548641429	0	82	1	0.101561063291992
dha00261	1	0.821638423524468	0	3	1	1
dha00332	1	0.876558342557952	0	2	1	1
dha00440	1	0.820465772032723	0	3	1	1
dha00472	1	0.820223921296345	0	3	1	1
dha00660	1	0.822673709619861	0	3	1	1
dha00670	1	0.432537615457617	0	13	1	1
dha00740	1	0.516712390698066	0	10	1	1
dha00785	1	0.820498389978291	0	3	1	1
dha00791	1	0.892483281847125	0	2	1	1
dha00909	1	0.876934750546371	0	2	1	1
dha01501	1	0.944904367411754	0	1	1	1
dha03008	1	0.00913354829443667	0	73	1	0.182670965888733
dha03010	1	0.000214121993018696	0	124	1	0.0128473195811218
dha03013	1	0.00331276883417507	0	89	1	0.101561063291992
dha03015	1	0.0473106467147922	0	47	1	0.709659700721883
dha03018	1	0.0297646984374037	0	55	1	0.510251973212634
dha03020	1	0.158381616247137	0	29	1	1
dha03022	1	0.125723262605163	0	32	1	1
dha03030	1	0.134463964298167	0	32	1	1
dha03040	1	0.00423171097049965	0	84	1	0.101561063291992
dha03050	1	0.0945777632582384	0	36	1	1
dha03060	1	0.287357680902943	0	19	1	1
dha03420	1	0.0894101545331884	0	38	1	1
dha03430	1	0.28476711858088	0	20	1	1
dha03450	1	0.653385838649969	0	7	1	1
dha04070	1	0.26431002697836	0	22	1	1
dha04122	1	0.551713793991716	0	9	1	1
dha04392	1	0.645164751069716	0	7	1	1
