category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	p.adjust.over_represented	p.adjust.under_represented
dhaM00152	1	0.886418480480811	0	9	1	0.999999993821741
dhaM00154	1	0.875482002198122	0	10	1	0.999999993821741
dhaM00158	1	0.81631257280109	0	15	1	0.999999993821741
dhaM00160	1	0.850835646012493	0	15	1	0.999999993821741
dhaM00165	1	0.910657520352939	0	8	1	0.999999993821741
dhaM00166	1	0.977623128799671	0	2	1	0.999999993821741
dhaM00167	1	0.931801892262325	0	6	1	0.999999993821741
dhaM00168	1	0.964265447056683	0	3	1	0.999999993821741
dhaM00170	1	0.951924350799386	0	5	1	0.999999993821741
dhaM00171	1	0.916192888666884	0	8	1	0.999999993821741
dhaM00173	1	0.95750237259145	0	6	1	0.999999993821741
dhaM00176	1	0.962533351793448	0	5	1	0.999999993821741
dhaM00307	1	0.960885272501531	0	4	1	0.999999993821741
dhaM00308	1	0.977623128799671	0	2	1	0.999999993821741
dhaM00338	1	0.980720363137438	0	2	1	0.999999993821741
dhaM00344	1	0.955752081039944	0	6	1	0.999999993821741
dhaM00345	1	0.984536139062047	0	3	1	0.999999993821741
dhaM00346	1	0.951664381549476	0	5	1	0.999999993821741
dhaM00357	1	0.990442477498829	0	2	1	0.999999993821741
dhaM00368	1	0.988880999125309	0	1	1	0.999999993821741
dhaM00373	1	0.98927924257653	0	1	1	0.999999993821741
dhaM00374	1	0.98927924257653	0	1	1	0.999999993821741
dhaM00375	1	0.98927924257653	0	1	1	0.999999993821741
dhaM00376	1	0.982295528783731	0	2	1	0.999999993821741
dhaM00377	1	0.988799932833107	0	2	1	0.999999993821741
dhaM00415	1	0.925839408551856	0	6	1	0.999999993821741
dhaM00432	1	0.972770085027014	0	4	1	0.999999993821741
dhaM00433	1	0.961421975837151	0	5	1	0.999999993821741
dhaM00525	1	0.980980884244782	0	2	1	0.999999993821741
dhaM00526	1	0.980980884244782	0	2	1	0.999999993821741
dhaM00527	1	0.980980884244782	0	2	1	0.999999993821741
dhaM00531	1	0.998310023994194	0	1	1	0.999999993821741
dhaM00532	1	0.899593530864888	0	11	1	0.999999993821741
dhaM00535	1	0.988859292140782	0	1	1	0.999999993821741
dhaM00546	1	0.956594299098796	0	4	1	0.999999993821741
